Name_ID,ID,Pos
Bills  (11744971),11744971,DST
Chargers  (11744970),11744970,DST
Steelers  (11744972),11744972,DST
Broncos  (11744969),11744969,DST
Cowboys  (11744976),11744976,DST
Patriots  (11744974),11744974,DST
Texans  (11744977),11744977,DST
Redskins  (11744983),11744983,DST
Jets  (11744980),11744980,DST
Lions  (11744973),11744973,DST
Saints  (11744975),11744975,DST
Packers  (11744991),11744991,DST
Giants  (11744978),11744978,DST
Cardinals  (11744982),11744982,DST
Chiefs  (11744984),11744984,DST
Panthers  (11744979),11744979,DST
Eagles  (11744985),11744985,DST
Ravens  (11744989),11744989,DST
Browns  (11744987),11744987,DST
Colts  (11744981),11744981,DST
49ers  (11744986),11744986,DST
Dolphins  (11744990),11744990,DST
Falcons  (11744988),11744988,DST
Bengals  (11744994),11744994,DST
Raiders  (11744993),11744993,DST
Buccaneers  (11744992),11744992,DST
Patrick Mahomes (11744151),11744151,QB
Drew Brees (11744153),11744153,QB
Ben Roethlisberger (11744152),11744152,QB
Philip Rivers (11744154),11744154,QB
Cam Newton (11744155),11744155,QB
Aaron Rodgers (11744157),11744157,QB
Jameis Winston (11744156),11744156,QB
Deshaun Watson (11744159),11744159,QB
Andrew Luck (11744158),11744158,QB
Lamar Jackson (11744162),11744162,QB
Matt Ryan (11744164),11744164,QB
Tom Brady (11744161),11744161,QB
Dak Prescott (11744163),11744163,QB
Baker Mayfield (11744160),11744160,QB
Josh Allen (11744165),11744165,QB
Carson Wentz (11744166),11744166,QB
Ryan Tannehill (11744172),11744172,QB
Matthew Stafford (11744169),11744169,QB
Case Keenum (11744168),11744168,QB
Derek Carr (11744171),11744171,QB
Eli Manning (11744170),11744170,QB
Nick Mullens (11744175),11744175,QB
Josh Rosen (11744174),11744174,QB
Jeff Driskel (11744186),11744186,QB
Mark Sanchez (11744202),11744202,QB
Sam Darnold (11744184),11744184,QB
Christian McCaffrey (11744217),11744217,RB
Alvin Kamara (11744223),11744223,RB
Ezekiel Elliott (11744221),11744221,RB
Michael Thomas (11744447),11744447,WR
Antonio Brown (11744445),11744445,WR
Saquon Barkley (11744219),11744219,RB
Davante Adams (11744449),11744449,WR
DeAndre Hopkins (11744459),11744459,WR
Keenan Allen (11744463),11744463,WR
Julio Jones (11744457),11744457,WR
Tyreek Hill (11744455),11744455,WR
JuJu Smith-Schuster (11744453),11744453,WR
T.Y. Hilton (11744473),11744473,WR
Mike Evans (11744461),11744461,WR
