Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Michael Thomas,NO,ATL,1,4,1.0,0.2
2,Odell Beckham Jr.,NYG,PHI,1,7,3.0,1.2
3,Julio Jones,ATL,NO,2,10,3.6,1.3
4,Antonio Brown,PIT,DEN,2,17,4.0,1.9
5,Adam Thielen,MIN,GB,2,9,4.7,1.5
6,DeAndre Hopkins,HOU,TEN,2,9,5.5,0.8
7,Davante Adams,GB,MIN,5,11,7.6,1.3
8,Mike Evans,TB,SF,4,13,7.8,1.1
9,Stefon Diggs,MIN,GB,4,16,9.2,1.4
10,Keenan Allen,LAC,ARI,2,11,9.4,1.2
11,T.Y. Hilton,IND,MIA,7,15,11.3,1.5
12,Julian Edelman,NE,NYJ,8,18,12.3,1.6
13,Kenny Golladay,DET,CHI,8,20,13.6,1.8
14,JuJu Smith-Schuster,PIT,DEN,11,22,14.6,2.8
15,Jarvis Landry,CLE,CIN,13,24,15.7,2.2
16,Emmanuel Sanders,DEN,PIT,12,26,16.1,2.0
17,Josh Gordon,NE,NYJ,13,23,16.9,1.8
18,Tyler Boyd,CIN,CLE,9,26,17.4,1.9
19,Alshon Jeffery,PHI,NYG,12,27,18.9,2.6
20,Amari Cooper,DAL,WAS,17,26,21.3,1.6
21,Calvin Ridley,ATL,NO,13,43,23.3,3.4
22,Corey Davis,TEN,HOU,12,46,23.6,4.5
23,Larry Fitzgerald,ARI,LAC,14,42,24.0,4.1
24,Tyler Lockett,SEA,CAR,17,38,24.5,2.1
25,D.J. Moore,CAR,SEA,16,36,25.9,3.8
26,Allen Robinson,CHI,DET,22,48,27.8,2.8
27,Courtland Sutton,DEN,PIT,19,39,27.9,4.1
28,Golden Tate,PHI,NYG,17,35,29.5,3.6
29,Sterling Shepard,NYG,PHI,19,53,29.7,3.7
30,DeSean Jackson,TB,SF,24,40,30.9,3.3
31,Marquez Valdes-Scantling,GB,MIN,24,45,31.8,3.1
32,Mohamed Sanu,ATL,NO,22,49,32.2,4.6
33,Keke Coutee,HOU,TEN,25,49,32.3,3.4
34,Doug Baldwin,SEA,CAR,20,50,31.5,6.4
35,Chris Godwin,TB,SF,29,41,37.2,2.3
36,Christian Kirk,ARI,LAC,31,54,37.2,2.5
37,Adam Humphries,TB,SF,25,51,37.3,4.6
38,Anthony Miller,CHI,DET,29,52,37.5,4.4
39,Danny Amendola,MIA,IND,20,55,38.1,4.4
40,David Moore,SEA,CAR,27,63,44.6,6.8
41,Taylor Gabriel,CHI,DET,33,69,44.6,3.5
42,Devante Parker,MIA,IND,30,74,46.7,7.7
43,Demaryius Thomas,HOU,TEN,27,67,45.5,5.5
44,Willie Snead,BAL,OAK,25,68,43.8,6.7
45,Donte Moncrief,JAC,BUF,43,68,50.1,4.2
46,John Brown,BAL,OAK,37,74,48.4,6.2
47,Tyrell Williams,LAC,ARI,39,64,47.6,5.7
48,Dede Westbrook,JAC,BUF,37,61,50.4,3.6
49,Mike Williams,LAC,ARI,30,73,48.3,4.7
50,John Ross,CIN,CLE,29,60,51.1,4.1
51,Quincy Enunwa,NYJ,NE,40,66,51.7,6.2
52,Kenny Stills,MIA,IND,39,70,50.0,8.2
53,Cole Beasley,DAL,WAS,37,59,50.4,4.6
54,Curtis Samuel,CAR,SEA,36,82,53.2,6.5
55,Michael Crabtree,BAL,OAK,38,66,53.3,5.4
56,Dontrelle Inman,IND,MIA,37,69,56.8,4.3
57,Kendrick Bourne,SF,TB,41,84,60.9,11.9
58,Seth Roberts,OAK,BAL,54,69,60.7,3.0
59,Nelson Agholor,PHI,NYG,42,74,62.1,6.2
60,Michael Gallup,DAL,WAS,50,76,62.6,5.1
61,Zay Jones,BUF,JAC,46,76,62.9,4.9
62,Robby Anderson,NYJ,NE,46,81,63.7,8.7
63,Antonio Callaway,CLE,CIN,46,78,63.5,4.5
64,Maurice Harris,WAS,DAL,50,77,65.9,5.2
65,Josh Doctson,WAS,DAL,58,78,66.8,3.4
66,Jermaine Kearse,NYJ,NE,41,77,65.2,6.4
67,Dante Pettis,SF,TB,42,93,63.7,12.9
68,Marcell Ateman,OAK,BAL,55,77,64.8,3.6
69,Randall Cobb,GB,MIN,41,87,68.6,6.0
70,Kelvin Benjamin,BUF,JAC,50,85,72.7,4.6
71,Rashard Higgins,CLE,CIN,56,91,75.4,5.6
72,Bruce Ellington,DET,CHI,35,97,62.3,12.2
73,Chris Hogan,NE,NYJ,66,91,78.6,4.8
74,Jordy Nelson,OAK,BAL,63,87,74.2,5.2
75,Ryan Grant,IND,MIA,65,83,76.6,3.5
76,Tajae Sharpe,TEN,HOU,57,84,79.7,3.3
77,Allen Hurns,DAL,WAS,67,110,80.3,7.8
78,Austin Carr,NO,ATL,50,113,77.0,15.7
79,Laquon Treadwell,MIN,GB,65,92,79.5,5.5
80,Trent Taylor,SF,TB,61,100,81.4,10.1
81,Chester Rogers,IND,MIA,70,106,82.1,7.5
82,Breshad Perriman,CLE,CIN,64,101,83.7,7.0
83,Jordan Matthews,PHI,NYG,71,107,83.8,4.0
84,Jarius Wright,CAR,SEA,69,94,84.4,4.0
85,TJ Jones,DET,CHI,74,102,86.7,7.1
86,Keelan Cole,JAC,BUF,59,94,83.3,4.8
87,Aldrick Robinson,MIN,GB,70,97,82.0,8.4
88,Keith Kirkwood,NO,ATL,66,104,90.0,9.2
89,Trey Quinn,WAS,DAL,45,92,73.0,8.3
90,Equanimeous St. Brown,GB,MIN,51,94,87.6,3.3
91,Cody Core,CIN,CLE,58,98,84.9,9.6
92,James Washington,PIT,DEN,73,110,93.8,6.3
93,Taywan Taylor,TEN,HOU,80,132,92.8,8.5
94,Cordarrelle Patterson,NE,NYJ,85,115,92.8,4.3
95,Ryan Switzer,PIT,DEN,90,128,97.2,5.0
96,Travis Benjamin,LAC,ARI,91,122,97.2,4.1
97,Tim Patrick,DEN,PIT,87,121,102.4,5.5
98,Bennie Fowler,NYG,PHI,75,126,95.7,4.2
99,Torrey Smith,CAR,SEA,75,130,88.4,11.7
100,Alex Erickson,CIN,CLE,79,109,93.8,8.7
101,Michael Floyd,WAS,DAL,88,127,101.2,4.0
102,Robert Foster,BUF,JAC,77,124,106.8,10.3
103,Josh Bellamy,CHI,DET,88,127,103.3,7.2
104,Richie James,SF,TB,75,119,93.4,8.3
105,Auden Tate,CIN,CLE,91,117,105.7,4.4
106,Damion Ratley,CLE,CIN,95,118,104.5,4.9
107,Jaron Brown,SEA,CAR,94,119,108.8,4.7
108,Marvin Hall,ATL,NO,102,120,109.5,4.6
109,Zach Pascal,IND,MIA,94,124,109.8,6.0
110,Dwayne Harris,OAK,BAL,95,131,111.9,6.5
111,Corey Coleman,NYG,PHI,94,134,110.1,6.1
112,Chris Moore,BAL,OAK,96,118,108.4,5.9
113,Leonte Carroo,MIA,IND,97,117,109.6,4.6
114,DaeSean Hamilton,DEN,PIT,90,144,112.8,10.8
115,Cam Batson,TEN,HOU,98,131,120.0,8.5
116,Phillip Dorsett,NE,NYJ,102,126,114.2,5.2
117,Justin Hardy,ATL,NO,101,124,114.2,6.7
118,Rashad Greene,JAC,BUF,91,120,108.4,5.3
119,Andre Holmes,BUF,JAC,114,123,119.0,1.8
120,Tommylee Lewis,NO,ATL,74,106,91.4,7.6
121,J.,ARI,LAC,111,129,120.5,5.0
122,Darius Jennings,TEN,HOU,92,136,117.8,6.0
123,Dan Arnold,NO,ATL,94,128,110.6,7.2
124,Andy Jones,DET,CHI,99,130,115.4,8.1
125,Noah Brown,DAL,WAS,93,134,118.6,7.2
126,Charone Peake,NYJ,NE,114,132,119.9,2.6
127,Rishard Matthews,NYJ,NE,103,123,110.2,4.9
128,Trent Sherfield,ARI,LAC,117,134,127.7,3.4
129,J'Mon Moore,GB,MIN,120,153,125.7,2.5
130,Brice Butler,MIA,IND,116,133,126.4,2.2
131,Isaiah McKenzie,BUF,JAC,115,128,122.4,4.4
132,Ray-Ray McCloud,BUF,JAC,106,145,124.4,12.6
133,Damiere Byrd,CAR,SEA,114,139,125.6,9.2
134,Deonte Thompson,BUF,JAC,119,131,127.0,2.2
135,Darrius Heyward-Bey,PIT,DEN,124,143,129.8,2.9
136,Andre Roberts,NYJ,NE,119,122,120.5,1.5
137,River Cracraft,DEN,PIT,124,136,132.0,3.5
138,Saeed Blacknall,OAK,BAL,125,154,137.0,10.6
139,Russell Shepard,NYG,PHI,132,142,135.3,4.7
140,Keon Hatcher,OAK,BAL,133,137,135.5,1.7
141,Justin Watson,TB,SF,131,147,137.0,7.1
142,Justin Hunter,PIT,DEN,133,135,134.0,1.0
143,Lance Lenoir,DAL,WAS,138,155,146.5,8.5
