Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Alvin Kamara,NO,ATL,1,4,1.3,0.7
2,Saquon Barkley,NYG,PHI,1,5,2.2,0.8
3,Ezekiel Elliott,DAL,WAS,1,7,3.7,0.9
4,Christian McCaffrey,CAR,SEA,1,9,4.7,1.4
5,James Conner,PIT,DEN,2,13,5.6,1.4
6,David Johnson,ARI,LAC,3,16,6.4,1.8
7,Nick Chubb,CLE,CIN,1,10,7.0,1.2
8,Melvin Gordon,LAC,ARI,2,20,8.2,4.8
9,James White,NE,NYJ,7,19,9.8,2.2
10,Joe Mixon,CIN,CLE,6,14,10.4,2.1
11,Matt Breida,SF,TB,9,22,11.2,1.9
12,Leonard Fournette,JAC,BUF,5,19,12.0,2.7
13,Mark Ingram,NO,ATL,8,19,12.9,2.4
14,Marlon Mack,IND,MIA,8,17,13.3,1.8
15,Phillip Lindsay,DEN,PIT,10,27,14.4,3.4
16,Aaron Jones,GB,MIN,9,20,16.7,1.7
17,Dalvin Cook,MIN,GB,6,23,17.3,2.5
18,Tarik Cohen,CHI,DET,14,22,17.9,1.5
19,Sony Michel,NE,NYJ,11,27,18.6,2.8
20,Gus Edwards,BAL,OAK,10,34,18.6,3.2
21,Tevin Coleman,ATL,NO,16,28,20.9,1.8
22,Duke Johnson,CLE,CIN,19,35,23.5,1.8
23,Dion Lewis,TEN,HOU,18,30,24.8,1.7
24,Theo Riddick,DET,CHI,20,31,24.8,2.9
25,Lamar Miller,HOU,TEN,15,33,25.3,2.3
26,Chris Carson,SEA,CAR,20,36,26.9,3.0
27,Adrian Peterson,WAS,DAL,20,34,27.7,2.3
28,Jordan Howard,CHI,DET,20,37,29.0,3.4
29,LeSean McCoy,BUF,JAC,19,35,29.3,2.3
30,Josh Adams,PHI,NYG,14,37,29.4,5.3
31,Austin Ekeler,LAC,ARI,21,44,30.1,5.5
32,Jalen Richard,OAK,BAL,24,38,31.2,2.3
33,Peyton Barber,TB,SF,25,37,32.4,2.5
34,Kenyan Drake,MIA,IND,25,39,32.5,2.3
35,Frank Gore,MIA,IND,29,40,34.2,1.9
36,Elijah McGuire,NYJ,NE,29,37,34.4,1.9
37,Isaiah Crowell,NYJ,NE,36,44,39.4,1.6
38,Nyheim Hines,IND,MIA,36,46,39.8,1.9
39,Kapri Bibbs,WAS,DAL,27,52,39.3,3.8
40,Ito Smith,ATL,NO,37,49,40.8,1.5
41,Giovani Bernard,CIN,CLE,37,51,42.2,3.1
42,Mike Davis,SEA,CAR,37,57,43.1,3.4
43,Derrick Henry,TEN,HOU,34,53,46.1,3.6
44,Doug Martin,OAK,BAL,38,51,45.1,2.4
45,Royce Freeman,DEN,PIT,35,49,45.1,1.4
46,LeGarrette Blount,DET,CHI,37,53,48.0,3.3
47,Kyle Juszczyk,SF,TB,35,60,44.5,5.0
48,T.J. Yeldon,JAC,BUF,40,53,47.3,2.7
49,Rashaad Penny,SEA,CAR,41,59,47.7,2.7
50,Corey Clement,PHI,NYG,44,62,51.4,2.7
51,Latavius Murray,MIN,GB,40,60,52.9,2.8
52,Jacquizz Rodgers,TB,SF,46,59,55.0,2.6
53,DeAndre Washington,OAK,BAL,45,59,54.8,1.9
54,Alfred Blue,HOU,TEN,50,66,56.5,2.2
55,Wendell Smallwood,PHI,NYG,43,69,56.0,3.0
56,Jordan Wilkins,IND,MIA,47,67,58.6,3.4
57,Byron Marshall,WAS,DAL,37,61,50.4,4.2
58,Carlos Hyde,JAC,BUF,54,73,60.7,4.2
59,Javorius Allen,BAL,OAK,38,81,57.6,8.2
60,Ty Montgomery,BAL,OAK,49,75,61.7,3.9
61,Devontae Booker,DEN,PIT,50,70,61.9,2.0
62,Chase Edmonds,ARI,LAC,57,73,62.2,1.9
63,Zach Zenner,DET,CHI,38,75,54.5,7.8
64,Jamaal Williams,GB,MIN,58,72,65.7,2.1
65,Wayne Gallman,NYG,PHI,61,71,66.5,1.8
66,Marcus Murphy,BUF,JAC,59,74,64.8,3.0
67,Trenton Cannon,NYJ,NE,63,76,67.9,2.5
68,Jaylen Samuels,PIT,DEN,60,83,67.7,2.8
69,Rod Smith,DAL,WAS,67,74,70.6,1.4
70,Kalen Ballage,MIA,IND,53,81,70.7,3.5
71,Matthew Dayes,SF,TB,16,73,43.1,14.9
72,Chris Ivory,BUF,JAC,52,89,68.4,9.0
73,Cameron Artis-Payne,CAR,SEA,70,82,74.2,2.2
74,Mark Walton,CIN,CLE,72,103,77.5,4.4
75,Alex Armah,CAR,SEA,60,76,70.9,3.5
76,Cordarrelle Patterson,NE,NYJ,54,74,66.6,5.9
77,Dwayne Washington,NO,ATL,73,90,81.0,3.9
78,Andy Janovich,DEN,PIT,70,83,76.2,2.8
79,James Develin,NE,NYJ,61,78,74.7,1.9
80,Zach Line,NO,ATL,68,83,78.3,3.4
81,Stevan Ridley,PIT,DEN,73,88,81.3,3.7
82,Keith Smith,OAK,BAL,67,80,77.3,1.7
83,Ameer Abdullah,MIN,GB,72,99,80.4,2.4
84,CJ Ham,MIN,GB,72,86,80.1,2.8
85,Elijhaa Penny,NYG,PHI,73,92,85.4,4.6
86,Benny Cunningham,CHI,DET,65,87,81.8,3.4
87,Taquan Mizzell,CHI,DET,71,95,85.2,4.0
88,Patrick DiMarco,BUF,JAC,66,85,79.4,1.6
89,Justin Jackson,LAC,ARI,64,93,75.7,7.7
90,Roosevelt Nix,PIT,DEN,83,91,86.9,2.5
91,Jeffery Wilson,SF,TB,74,101,84.6,2.2
92,Tommy Bohanon,JAC,BUF,77,92,86.4,3.7
93,Derek Watt,LAC,ARI,71,90,83.0,8.5
94,Dontrell Hilliard,CLE,CIN,83,94,89.0,4.5
95,Kenjon Barner,CAR,SEA,87,89,88.0,1.0
96,Dare Ogunbowale,TB,SF,85,100,92.5,7.5
97,Jonathan Williams,IND,MIA,93,105,99.0,6.0
