Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,7.9,104.3,0.9,0.0,0.0,0.0,0.1,23.6
Tyreek Hill,KC,6.9,98.0,0.8,0.8,5.4,0.0,0.1,22.1
Cooper Kupp,LAR,7.0,96.0,0.9,0.3,1.3,0.0,0.1,22.0
D.J. Moore,CAR,6.4,86.6,0.6,0.6,4.1,0.0,0.1,18.8
Calvin Ridley,ATL,6.1,84.7,0.7,0.1,0.8,0.0,0.1,18.5
DeAndre Hopkins,ARI,5.9,78.7,0.8,0.0,0.1,0.0,0.1,18.2
Deebo Samuel,SF,5.8,82.9,0.5,1.3,8.8,0.1,0.1,18.0
Chris Godwin,TB,5.9,77.5,0.6,0.1,0.7,0.0,0.1,17.5
A.J. Brown,TEN,5.2,78.5,0.7,0.3,1.9,0.0,0.0,17.3
Mike Evans,TB,5.3,77.9,0.7,0.0,0.0,0.0,0.0,17.0
Ja'Marr Chase,CIN,5.2,78.2,0.6,0.1,0.4,0.0,0.1,16.5
Terry McLaurin,WAS,5.8,75.8,0.5,0.0,0.4,0.0,0.1,16.5
Brandin Cooks,HOU,6.1,79.3,0.4,0.2,0.9,0.0,0.0,16.4
Robert Woods,LAR,5.3,67.8,0.6,1.1,6.8,0.1,0.1,16.4
Marquise Brown,BAL,5.2,71.8,0.6,0.1,0.6,0.0,0.0,16.2
D.K. Metcalf,SEA,5.2,74.8,0.6,0.0,0.2,0.0,0.1,16.1
Courtland Sutton,DEN,5.2,75.9,0.5,0.0,0.1,0.0,0.0,15.7
Jaylen Waddle,MIA,5.7,63.8,0.5,0.3,1.9,0.0,0.1,15.3
DeVonta Smith,PHI,5.3,70.3,0.4,0.2,1.1,0.0,0.1,14.9
Sterling Shepard,NYG,5.7,61.7,0.4,0.3,2.0,0.0,0.0,14.5
Jakobi Meyers,NE,6.1,68.3,0.3,0.1,0.3,0.0,0.1,14.4
Cordarrelle Patterson,ATL,4.3,53.5,0.3,4.3,18.5,0.2,0.1,14.0
Michael Pittman Jr.,IND,5.1,62.9,0.4,0.4,2.1,0.0,0.0,13.9
Tee Higgins,CIN,4.8,62.2,0.5,0.1,0.5,0.0,0.1,13.6
Tyler Lockett,SEA,5.0,64.0,0.3,0.1,0.4,0.0,0.0,13.4
Tim Patrick,DEN,4.1,55.8,0.4,0.1,0.8,0.0,0.0,12.2
Hunter Renfrow,LV,4.8,56.7,0.3,0.0,0.0,0.0,0.1,12.1
Allen Robinson II,CHI,4.8,59.8,0.2,0.0,0.0,0.0,0.0,12.1
Marquez Callaway,NO,4.1,58.6,0.3,0.1,0.6,0.0,0.0,12.1
Henry Ruggs III,LV,3.6,59.9,0.4,0.6,2.1,0.0,0.1,11.9
Jarvis Landry,CLE,4.2,48.6,0.4,0.3,2.4,0.0,0.0,11.8
A.J. Green,ARI,3.7,53.6,0.4,0.0,0.0,0.0,0.0,11.6
Corey Davis,NYJ,4.3,58.0,0.3,0.0,0.3,0.0,0.0,11.6
Tyler Boyd,CIN,4.8,54.1,0.2,0.1,0.9,0.0,0.1,11.4
Darnell Mooney,CHI,4.5,53.9,0.2,0.2,1.1,0.0,0.0,11.3
Julio Jones,TEN,3.9,56.9,0.2,0.0,0.0,0.0,0.0,11.0
Robby Anderson,CAR,4.3,51.7,0.2,0.2,0.8,0.0,0.0,11.0
Mecole Hardman,KC,3.6,48.7,0.3,0.6,4.0,0.0,0.1,10.6
Christian Kirk,ARI,3.8,49.4,0.3,0.2,1.9,0.0,0.0,10.4
Jamison Crowder,NYJ,4.2,47.7,0.2,0.1,0.7,0.0,0.0,10.3
Amon-Ra St. Brown,DET,4.6,49.3,0.1,0.1,0.2,0.0,0.1,10.2
