Alex Collins,0.0001
Kerryon Johnson,0.0001
Mo Alie-Cox,0.0001
D.J. Chark,0.0001
Evan Engram,0.0001
Melvin Gordon,0.0001
DeSean Jackson,0.0001
Sammy Watkins,0.0001
Dwayne Allen,0.0001
Marquise Goodwin,0.0001
Pierre Garcon,0.0001
Gus Edwards,1.1
Bruce Ellington,1.1
Marlon Mack,1.05
Devin Funchess,1.1
Stefon Diggs,0.5
Adrian Peterson,0.99
Danny Amendola,0.0001
Martavis Bryant,0.25
Sam Darnold,0.0001
Joe Flacco,0.0001
Mitch Trubisky,0.0001
Randall Cobb,1.1
Keke Coutee,0.00001
Chester Rogers,0.5
Erik Swoope,0.5
Charles Clay,1.2
Devante Parker,1.1
Tyrell Williams,0.5
Robby Anderson,0.5
Jamison Crowder,0.5
Jordan Reed,0.5
Trey Quinn,0.5
Aldrick Robinson,1.1
Laquon Treadwell,1.35
Chad Williams,0.00001
Chris Godwin,1.1
Jarvis Landry,1.05
Larry Fitzgerald,1.05
Dante Pettis,1.05
Josh Reynolds,1.05
A.J. Green,1.05
Matt LaCosse,1.05
Michael Roberts,1.1
Carlos Hyde,1.1
Ito Smith,1.1
Peyton Barber,1.1
Ty Montgomery,1.1
Jordan Howard,1.1
T.J. Yeldon,1.1
Rhett Ellison,1.1
Ed Dickson,1.1
Erik Swoope,1.2
Mike Williams,1.1
Leonte Carroo,1.2
Robert Foster,1.1
Keelan Cole,1.1
Kenny Stills,1.1
LeSean McCoy,1.1
Marquez Valdes-Scantling,1.1
