Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
1301049126,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Saquon Barkley (11704122),Saquon Barkley,11704122,RB/FLEX,7900,CHI@NYG 12/02/2018 01:00PM ET,NYG,27.09
1301049127,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Davante Adams (11704362),Davante Adams,11704362,WR/FLEX,7900,ARI@GB 12/02/2018 01:00PM ET,GB,22.84
1301049128,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Odell Beckham Jr. (11704364),Odell Beckham Jr.,11704364,WR/FLEX,7800,CHI@NYG 12/02/2018 01:00PM ET,NYG,20.72
1301049129,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Kareem Hunt (11704124),Kareem Hunt,11704124,RB/FLEX,7800,KC@OAK 12/02/2018 04:05PM ET,KC,21.47
1301049130,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Julio Jones (11704366),Julio Jones,11704366,WR/FLEX,7700,BAL@ATL 12/02/2018 01:00PM ET,ATL,23.24
1301049131,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Patrick Mahomes (11704053),Patrick Mahomes,11704053,QB,7600,KC@OAK 12/02/2018 04:05PM ET,KC,30.79
1301049132,NFL $800K Play-Action,65161433,$3 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Stefon Diggs (11704368),Stefon Diggs,11704368,WR/FLEX,7600,MIN@NE 12/02/2018 04:25PM ET,MIN,21.28
1301031221,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,A.J. Green (11704370),A.J. Green,11704370,WR/FLEX,7400,DEN@CIN 12/02/2018 01:00PM ET,CIN,19.34
1301049133,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,David Johnson (11704126),David Johnson,11704126,RB/FLEX,7400,ARI@GB 12/02/2018 01:00PM ET,ARI,16.79
1301049134,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Joe Mixon (11704128),Joe Mixon,11704128,RB/FLEX,7300,DEN@CIN 12/02/2018 01:00PM ET,CIN,17.96
1301049135,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Leonard Fournette (11704130),Leonard Fournette,11704130,RB/FLEX,7200,IND@JAX 12/02/2018 01:00PM ET,JAX,17.76
1301049136,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Julian Edelman (11704372),Julian Edelman,11704372,WR/FLEX,7100,MIN@NE 12/02/2018 04:25PM ET,NE,17.93
1301049137,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Brandin Cooks (11704374),Brandin Cooks,11704374,WR/FLEX,7000,LAR@DET 12/02/2018 01:00PM ET,LAR,18.04
1301049138,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Nick Chubb (11704132),Nick Chubb,11704132,RB/FLEX,7000,CLE@HOU 12/02/2018 01:00PM ET,CLE,12.59
1301049139,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,TE,Travis Kelce (11704692),Travis Kelce,11704692,TE/FLEX,7000,KC@OAK 12/02/2018 04:05PM ET,KC,19.31
1301049140,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Robert Woods (11704376),Robert Woods,11704376,WR/FLEX,6900,LAR@DET 12/02/2018 01:00PM ET,LAR,17.59
1301049141,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Kenny Golladay (11704378),Kenny Golladay,11704378,WR/FLEX,6700,LAR@DET 12/02/2018 01:00PM ET,DET,15.38
1301049142,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Aaron Jones (11704134),Aaron Jones,11704134,RB/FLEX,6700,ARI@GB 12/02/2018 01:00PM ET,GB,15.53
1301049143,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Cam Newton (11704054),Cam Newton,11704054,QB,6600,CAR@TB 12/02/2018 01:00PM ET,CAR,24.06
1301049144,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,James White (11704136),James White,11704136,RB/FLEX,6500,MIN@NE 12/02/2018 04:25PM ET,NE,19.46
1301049145,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Jared Goff (11704055),Jared Goff,11704055,QB,6400,LAR@DET 12/02/2018 01:00PM ET,LAR,25.42
1301049146,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Emmanuel Sanders (11704380),Emmanuel Sanders,11704380,WR/FLEX,6300,DEN@CIN 12/02/2018 01:00PM ET,DEN,18.3
1301049147,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Russell Wilson (11704056),Russell Wilson,11704056,QB,6300,SF@SEA 12/02/2018 04:25PM ET,SEA,20.02
1301049148,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Aaron Rodgers (11704057),Aaron Rodgers,11704057,QB,6200,ARI@GB 12/02/2018 01:00PM ET,GB,21.15
1301049149,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Dalvin Cook (11704138),Dalvin Cook,11704138,RB/FLEX,6200,MIN@NE 12/02/2018 04:25PM ET,MIN,10.5
1301049150,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Tyler Boyd (11704382),Tyler Boyd,11704382,WR/FLEX,6100,DEN@CIN 12/02/2018 01:00PM ET,CIN,17.49
1301049151,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Deshaun Watson (11704058),Deshaun Watson,11704058,QB,6100,CLE@HOU 12/02/2018 01:00PM ET,HOU,21.8
1301049152,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Sony Michel (11704140),Sony Michel,11704140,RB/FLEX,6100,MIN@NE 12/02/2018 04:25PM ET,NE,13.36
1301049153,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Jameis Winston (11704059),Jameis Winston,11704059,QB,6000,CAR@TB 12/02/2018 01:00PM ET,TB,20.93
1301049154,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,T.Y. Hilton (11704384),T.Y. Hilton,11704384,WR/FLEX,6000,IND@JAX 12/02/2018 01:00PM ET,IND,17.89
1301049155,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Lamar Jackson (11704060),Lamar Jackson,11704060,QB,5900,BAL@ATL 12/02/2018 01:00PM ET,BAL,6.32
1301049156,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Josh Gordon (11704386),Josh Gordon,11704386,WR/FLEX,5900,MIN@NE 12/02/2018 04:25PM ET,NE,12.49
1301049157,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,TE,George Kittle (11704694),George Kittle,11704694,TE/FLEX,5900,SF@SEA 12/02/2018 04:25PM ET,SF,15.03
1301049158,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Andrew Luck (11704062),Andrew Luck,11704062,QB,5800,IND@JAX 12/02/2018 01:00PM ET,IND,24.32
1301049159,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Tom Brady (11704061),Tom Brady,11704061,QB,5800,MIN@NE 12/02/2018 04:25PM ET,NE,19.41
1301049160,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Matt Breida (11704142),Matt Breida,11704142,RB/FLEX,5800,SF@SEA 12/02/2018 04:25PM ET,SF,13.24
1301049161,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Tyler Lockett (11704388),Tyler Lockett,11704388,WR/FLEX,5800,SF@SEA 12/02/2018 04:25PM ET,SEA,14.99
1301049162,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Mitchell Trubisky (11704063),Mitchell Trubisky,11704063,QB,5700,CHI@NYG 12/02/2018 01:00PM ET,CHI,24.01
1301049163,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Allen Robinson II (11704390),Allen Robinson II,11704390,WR/FLEX,5700,CHI@NYG 12/02/2018 01:00PM ET,CHI,12.49
1301049164,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Matt Ryan (11704065),Matt Ryan,11704065,QB,5600,BAL@ATL 12/02/2018 01:00PM ET,ATL,25.64
1301049165,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,D.J. Moore (11704392),D.J. Moore,11704392,WR/FLEX,5600,CAR@TB 12/02/2018 01:00PM ET,CAR,10.94
1301049166,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Tarik Cohen (11704144),Tarik Cohen,11704144,RB/FLEX,5600,CHI@NYG 12/02/2018 01:00PM ET,CHI,14.8
1301049167,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Baker Mayfield (11704064),Baker Mayfield,11704064,QB,5600,CLE@HOU 12/02/2018 01:00PM ET,CLE,18.49
1301049168,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Corey Davis (11704394),Corey Davis,11704394,WR/FLEX,5500,NYJ@TEN 12/02/2018 04:05PM ET,TEN,13.4
1301049169,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Kirk Cousins (11704066),Kirk Cousins,11704066,QB,5500,MIN@NE 12/02/2018 04:25PM ET,MIN,22.25
1301049170,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Doug Baldwin (11704396),Doug Baldwin,11704396,WR/FLEX,5500,SF@SEA 12/02/2018 04:25PM ET,SEA,8.62
1301049171,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Joe Flacco (11704068),Joe Flacco,11704068,QB,5400,BAL@ATL 12/02/2018 01:00PM ET,BAL,16.68
1301049172,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Calvin Ridley (11704398),Calvin Ridley,11704398,WR/FLEX,5400,BAL@ATL 12/02/2018 01:00PM ET,ATL,14.74
1301049173,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,RB,Phillip Lindsay (11704146),Phillip Lindsay,11704146,RB/FLEX,5400,DEN@CIN 12/02/2018 01:00PM ET,DEN,15.34
1301049174,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,QB,Matthew Stafford (11704067),Matthew Stafford,11704067,QB,5400,LAR@DET 12/02/2018 01:00PM ET,DET,16.73
1301049175,NFL $2M Mini 100th Special [$200K to 1st],65161434,$10 ,Patrick Mahomes (11704053),Todd Gurley II (11704118),Phillip Lindsay (11704146),Josh Bellamy (11704554),Tyreek Hill (11704354),Demarcus Robinson (11704658),Travis Kelce (11704692),Ricky Seals-Jones (11704730),Rams (11704901),,WR,Sammy Watkins (11704400),Sammy Watkins,11704400,WR/FLEX,5400,KC@OAK 12/02/2018 04:05PM ET,KC,12.11
