Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-10-01,2018,4,DEN,KC,56.0,0.350877192982456,25.5,,,,,,,,,,
2018-10-01,2018,4,KC,DEN,56.0,0.694444444444444,30.5,,,,,,,,,,
2018-09-30,2018,4,ARI,SEA,40.0,0.37037037037037,18.25,0.086,20.9,0.0053,11.4,0.0265,23.609999999999996,0.0083,9.7,0.0618,6.8
2018-09-30,2018,4,ATL,CIN,52.0,0.6493506493506489,27.75,0.1028,21.900000000000002,0.0978,18.8,0.3410000000000001,43.9,0.0318,9.5,0.015,6.2
2018-09-30,2018,4,BAL,PIT,51.0,0.4166666666666671,24.0,,,,,,,,,,
2018-09-30,2018,4,BUF,GB,43.5,0.23809523809523803,17.25,0.014600000000000002,22.139999999999997,0.009000000000000001,14.400000000000002,0.019799999999999998,22.200000000000003,0.0074,10.500000000000002,0.0073,5.5
2018-09-30,2018,4,CHI,TB,46.0,0.609756097560976,24.5,0.0798,26.899999999999995,0.0,15.5,0.1641,31.430018999999998,0.0445,12.3,0.1015,9.0
2018-09-30,2018,4,CIN,ATL,52.0,0.377358490566038,24.25,0.2888,21.300000000000004,0.1135,17.799999999999994,0.3443,38.4,0.087,15.700000000000001,0.0073,6.2
2018-09-30,2018,4,CLE,OAK,44.5,0.45454545454545503,21.0,0.08220000000000001,25.999999999999993,0.0805,16.8,0.1831,37.935,0.0668,13.610000000000003,0.0253,7.1
2018-09-30,2018,4,DAL,DET,44.0,0.574712643678161,23.25,0.1293,22.999999999999996,0.015,14.9,0.0,30.200000000000006,0.005,8.700000000000001,0.0275,6.8
2018-09-30,2018,4,DET,DAL,44.0,0.465116279069767,20.75,0.0756,24.700000000000003,0.0253,17.200000000000006,0.1671,45.199999999999996,0.0,6.3999999999999995,0.0253,6.3
2018-09-30,2018,4,GB,BUF,43.5,0.8,26.25,0.047,28.89,0.0455,20.1,0.1396,43.685,0.0578,16.125,0.1165,8.7
2018-09-30,2018,4,HOU,IND,48.0,0.526315789473684,24.5,0.055,18.9,0.079,19.000000000000004,0.24680000000000002,44.949999999999996,0.0091,12.0,0.0209,7.0
2018-09-30,2018,4,IND,HOU,48.0,0.526315789473684,23.5,0.0166,16.2,0.0303,17.099999999999994,0.0855,29.965000000000003,0.1155,11.1,0.0468,6.7
2018-09-30,2018,4,JAX,NYJ,40.0,0.7874015748031491,23.75,0.07590000000000001,26.799999999999997,0.012,15.500000000000002,0.0589,29.300000000000004,0.0149,10.200000000000001,0.1123,9.3
2018-09-30,2018,4,LAC,SF,46.5,0.8474576271186439,28.25,0.24880000000000002,31.999999999999996,0.0905,19.399999999999995,0.2175,41.599999999999994,0.0085,8.6,0.13,8.4
2018-09-30,2018,4,MIA,NE,50.5,0.277777777777778,21.75,0.0346,18.8,0.022,15.599999999999996,0.0571,35.18,0.009000000000000001,6.100000000000001,0.011,6.0
2018-09-30,2018,4,NE,MIA,50.5,0.7633587786259541,28.75,0.2396,27.5,0.0633,17.899999999999988,0.059800000000000006,31.499999999999996,0.1608,18.7,0.0343,7.0
2018-09-30,2018,4,NO,NYG,51.5,0.636942675159236,27.25,0.3203,25.36500000000001,0.1178,21.399999999999988,0.2486,44.20000000000001,0.0,10.6,0.0165,6.6
2018-09-30,2018,4,NYG,NO,51.5,0.3921568627450979,24.25,0.158,24.100000000000005,0.053,17.1,0.228,39.6,0.0206,7.600000000000001,0.006999999999999999,5.5
2018-09-30,2018,4,NYJ,JAX,40.0,0.263157894736842,16.25,0.0232,19.599999999999998,0.0053,10.199999999999998,0.0495,28.700000000000003,0.0,5.5,0.0203,6.2
2018-09-30,2018,4,OAK,CLE,44.5,0.584795321637427,23.5,0.0538,25.3,0.0153,16.610000000000007,0.1013,39.309999999999995,0.0875,16.154999999999998,0.0328,6.3
2018-09-30,2018,4,PHI,TEN,41.5,0.609756097560976,22.25,0.0238,17.62,0.0283,17.1,0.059199999999999996,30.700000000000003,0.1388,25.999999999999993,0.078,7.9
2018-09-30,2018,4,PIT,BAL,51.0,0.6172839506172839,27.0,,,,,,,,,,
2018-09-30,2018,4,SEA,ARI,40.0,0.666666666666667,21.75,0.055,21.900000000000002,0.035,17.39999999999999,0.08600000000000001,36.599999999999994,0.02,10.7,0.0583,7.6
2018-09-30,2018,4,SF,LAC,46.5,0.190476190476191,18.25,0.043300000000000005,24.9,0.0065,13.499999999999998,0.019,27.4,0.0326,12.899999999999999,0.0073,5.1
2018-09-30,2018,4,TB,CHI,46.0,0.425531914893617,21.5,0.0105,15.7,0.03,17.6,0.13829999999999998,41.59999999999999,0.0493,14.900000000000002,0.0148,6.5
2018-09-30,2018,4,TEN,PHI,41.5,0.425531914893617,19.25,0.0234,19.799999999999997,0.0075,14.100000000000005,0.054000000000000006,27.56,0.0165,7.899999999999999,0.0183,6.6
2018-09-27,2018,4,LAR,MIN,48.5,0.7692307692307689,27.75,,,,,,,,,,
2018-09-27,2018,4,MIN,LAR,48.5,0.273972602739726,20.75,,,,,,,,,,
