Name_ID,ID,Pos
Jaguars  (11335827),11335827,DST
Bears  (11335835),11335835,DST
Packers  (11335829),11335829,DST
Chargers  (11335828),11335828,DST
Eagles  (11335830),11335830,DST
Seahawks  (11335831),11335831,DST
Browns  (11335832),11335832,DST
Texans  (11335834),11335834,DST
Patriots  (11335833),11335833,DST
Cardinals  (11335836),11335836,DST
Cowboys  (11335841),11335841,DST
Colts  (11335845),11335845,DST
Saints  (11335837),11335837,DST
Titans  (11335843),11335843,DST
Buccaneers  (11335840),11335840,DST
Raiders  (11335838),11335838,DST
Lions  (11335839),11335839,DST
Jets  (11335842),11335842,DST
Bengals  (11335846),11335846,DST
Falcons  (11335844),11335844,DST
Dolphins  (11335849),11335849,DST
Giants  (11335847),11335847,DST
Bills  (11335850),11335850,DST
49ers  (11335848),11335848,DST
Drew Brees (11335071),11335071,QB
Aaron Rodgers (11335069),11335069,QB
Philip Rivers (11335072),11335072,QB
Deshaun Watson (11335073),11335073,QB
Matt Ryan (11335075),11335075,QB
Tom Brady (11335070),11335070,QB
Andy Dalton (11335083),11335083,QB
Russell Wilson (11335079),11335079,QB
Matthew Stafford (11335077),11335077,QB
Ryan Fitzpatrick (11335074),11335074,QB
Carson Wentz (11335076),11335076,QB
Eli Manning (11335080),11335080,QB
Baker Mayfield (11335085),11335085,QB
Andrew Luck (11335081),11335081,QB
Derek Carr (11335088),11335088,QB
Ryan Tannehill (11335082),11335082,QB
Blake Bortles (11335086),11335086,QB
Mitchell Trubisky (11335087),11335087,QB
Dak Prescott (11335084),11335084,QB
Josh Allen (11335090),11335090,QB
Marcus Mariota (11335091),11335091,QB
C.J. Beathard (11335095),11335095,QB
Josh Rosen (11335100),11335100,QB
Sam Darnold (11335096),11335096,QB
Michael Thomas (11335343),11335343,WR
Odell Beckham Jr. (11335345),11335345,WR
Alvin Kamara (11335129),11335129,RB
Melvin Gordon III (11335131),11335131,RB
Ezekiel Elliott (11335135),11335135,RB
Julio Jones (11335351),11335351,WR
Saquon Barkley (11335133),11335133,RB
DeAndre Hopkins (11335347),11335347,WR
Keenan Allen (11335349),11335349,WR
A.J. Green (11335357),11335357,WR
Davante Adams (11335355),11335355,WR
Jarvis Landry (11335359),11335359,WR
Giovani Bernard (11335145),11335145,RB
Zach Ertz (11335645),11335645,TE
Mike Evans (11335353),11335353,WR
Jordan Howard (11335139),11335139,RB
T.Y. Hilton (11335361),11335361,WR
David Johnson (11335141),11335141,RB
Golden Tate (11335365),11335365,WR
