Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,DeAndre Hopkins,ARI,NYJ,1,6,1.5,1.1,16.9,1.2100000000000002
2,Tyreek Hill,KC,LV,1,5,2.2,0.9,16.3,0.81
3,Adam Thielen,MIN,SEA,2,8,3.5,1.2,16.1,0.72
4,D.K. Metcalf,SEA,MIN,1,12,4.7,1.5,15.7,2.25
5,Tyler Lockett,SEA,MIN,3,11,5.4,1.3,15.6,0.5633333333333334
6,Amari Cooper,DAL,NYG,2,14,6.0,1.9,15.4,1.805
7,Calvin Ridley,ATL,CAR,1,15,6.3,2.1,15.2,4.41
8,Stefon Diggs,BUF,TEN,5,29,8.6,1.7,14.5,0.578
9,Allen Robinson II,CHI,TB,4,12,9.3,1.4,14.2,0.48999999999999994
10,Keenan Allen,LAC,NO,7,25,9.9,1.5,13.9,0.32142857142857145
11,Cooper Kupp,LAR,WAS,9,29,13.0,2.7,13.9,0.81
12,D.J. Chark Jr.,JAC,HOU,9,19,13.6,2.4,13.8,0.64
13,Mike Evans,TB,CHI,10,34,15.4,5.3,13.7,2.809
14,D.J. Moore,CAR,ATL,5,26,15.5,3.3,13.5,2.178
15,Robby Anderson,CAR,ATL,9,28,15.6,2.8,13.7,0.871111111111111
16,Robert Woods,LAR,WAS,7,24,16.0,2.8,13.4,1.1199999999999999
17,Terry McLaurin,WAS,LAR,10,26,16.1,2.7,13.4,0.7290000000000001
18,Will Fuller V,HOU,JAC,12,25,16.8,2.6,13.3,0.5633333333333334
19,Odell Beckham Jr.,CLE,IND,15,28,19.2,1.9,13.0,0.24066666666666667
20,DeVante Parker,MIA,SF,13,26,21.2,2.1,12.6,0.3392307692307692
21,Marquise Brown,BAL,CIN,11,30,21.3,4.0,12.5,1.4545454545454546
22,JuJu Smith-Schuster,PIT,PHI,13,29,22.3,3.5,12.4,0.9423076923076923
23,Justin Jefferson,MIN,SEA,18,28,22.8,2.1,12.4,0.245
24,CeeDee Lamb,DAL,NYG,18,33,23.0,1.9,12.4,0.20055555555555554
25,Tyler Boyd,CIN,BAL,17,37,25.4,2.8,12.2,0.46117647058823524
26,Darius Slayton,NYG,DAL,3,31,25.9,2.2,12.1,1.6133333333333335
27,Diontae Johnson,PIT,PHI,22,36,27.7,2.4,12.0,0.2618181818181818
28,Michael Gallup,DAL,NYG,13,43,28.6,2.7,11.9,0.5607692307692308
29,Jamison Crowder,NYJ,ARI,23,53,32.1,5.2,11.8,1.1756521739130437
30,T.Y. Hilton,IND,CLE,25,43,32.5,3.1,11.7,0.3844000000000001
31,Jarvis Landry,CLE,IND,28,41,33.1,3.0,11.2,0.32142857142857145
32,A.J. Brown,TEN,BUF,15,53,33.9,7.5,10.5,3.75
33,Golden Tate,NYG,DAL,31,51,34.9,2.7,10.5,0.23516129032258068
34,Laviska Shenault Jr.,JAC,HOU,29,52,35.7,3.6,10.5,0.44689655172413795
35,Tee Higgins,CIN,BAL,31,62,37.9,4.1,10.0,0.542258064516129
36,John Brown,BUF,TEN,28,53,35.6,4.9,9.8,0.8575000000000002
37,Brandon Aiyuk,SF,MIA,32,49,39.1,3.3,9.7,0.34031249999999996
38,Russell Gage,ATL,CAR,31,74,39.6,4.4,9.7,0.6245161290322582
