Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
50,Wayne Gallman,NYG,DAL,28,64,50.5,6.1,5.3,1.3289285714285712
51,Zack Moss,BUF,TEN,33,59,47.6,5.9,4.6,1.054848484848485
52,Tony Pollard,DAL,NYG,39,66,51.3,6.0,4.6,0.9230769230769231
53,Giovani Bernard,CIN,BAL,38,65,51.9,6.4,4.6,1.0778947368421055
54,Matt Breida,MIA,SF,45,62,52.2,4.1,4.3,0.37355555555555553
55,Jordan Wilkins,IND,CLE,38,65,53.1,5.8,4.2,0.8852631578947369
56,Dion Lewis,NYG,DAL,47,64,53.4,3.5,4.2,0.26063829787234044
57,Jalen Richard,LV,KC,49,63,56.6,3.7,4.1,0.27938775510204084
58,Darrel Williams,KC,LV,54,66,59.2,3.3,4.1,0.20166666666666663
59,Benny Snell Jr.,PIT,PHI,51,86,62.7,6.4,3.9,0.803137254901961
60,Devontae Booker,LV,KC,45,74,62.8,5.0,3.8,0.5555555555555556
61,Peyton Barber,WAS,LAR,57,76,64.3,4.7,3.5,0.38754385964912286
62,Lamical Perine,NYJ,ARI,58,76,64.8,4.8,3.5,0.3972413793103448
63,Ito Smith,ATL,CAR,56,74,63.9,3.8,3.4,0.25785714285714284
64,Darrynton Evans,TEN,BUF,50,87,68.3,5.7,3.3,0.6498
65,Corey Clement,PHI,PIT,60,83,68.4,5.6,3.4,0.5226666666666666
66,DeeJay Dallas,SEA,MIN,57,82,68.6,4.8,3.4,0.40421052631578946
67,Dontrell Hilliard,CLE,IND,56,86,69.1,8.2,3.3,1.2007142857142856
68,Anthony McFarland Jr.,PIT,PHI,55,82,67.5,6.7,3.2,0.8161818181818182
69,Leonard Fournette,TB,CHI,47,80,61.4,10.2,3.2,2.2136170212765958
70,Kyle Juszczyk,SF,MIA,56,85,70.5,5.3,3.2,0.5016071428571428
71,Jaylen Samuels,PIT,PHI,56,88,74.5,5.1,2.7,0.46446428571428566
72,Darwin Thompson,KC,LV,59,90,70.6,7.2,3.0,0.8786440677966102
73,T.J. Yeldon,BUF,TEN,65,83,72.8,5.2,2.7,0.41600000000000004
74,Trenton Cannon,CAR,ATL,48,94,73.4,11.2,2.4,2.613333333333333
75,Carlos Hyde,SEA,MIN,47,86,71.1,11.6,2.5,2.862978723404255
76,Ryan Nall,CHI,TB,69,100,79.4,6.6,2.3,0.6313043478260869
77,Alex Armah,CAR,ATL,68,96,79.1,6.5,2.2,0.6213235294117647
78,C.J. Ham,MIN,SEA,73,91,79.3,4.2,2.0,0.24164383561643837
79,C.J. Prosise,HOU,JAC,69,94,77.8,5.9,2.0,0.5044927536231885
80,Alec Ingold,LV,KC,69,94,80.5,6.3,1.8,0.5752173913043478
81,Josh Adams,NYJ,ARI,70,88,79.2,5.3,1.8,0.4012857142857143
82,JaMycal Hasty,SF,MIA,72,100,80.9,7.0,1.7,0.6805555555555556
83,Dare Ogunbowale,JAC,HOU,74,89,81.0,5.1,1.7,0.35148648648648645
84,Patrick Laird,MIA,SF,73,95,82.9,5.4,1.7,0.3994520547945206
85,Mike Boone,MIN,SEA,74,92,85.0,3.7,1.7,0.18500000000000003
86,Theo Riddick,LV,KC,72,100,84.7,9.1,1.7,1.1501388888888888
87,Artavis Pierce,CHI,TB,74,99,88.9,5.2,1.6,0.36540540540540545
88,Jeremy McNichols,TEN,BUF,71,101,87.4,8.7,1.4,1.0660563380281687
89,Ameer Abdullah,MIN,SEA,75,97,89.3,3.8,1.4,0.19253333333333333
90,Qadree Ollison,ATL,CAR,77,96,87.3,5.4,1.5,0.37870129870129876
91,Justice Hill,BAL,CIN,78,96,87.8,4.6,1.3,0.27128205128205124
92,DeAndre Washington,KC,LV,56,100,82.2,12.7,1.3,2.8801785714285715
93,Patrick Ricard,BAL,CIN,73,102,89.6,8.6,1.2,1.0131506849315068
94,Eno Benjamin,ARI,NYJ,77,95,90.1,2.1,1.2,0.057272727272727274
95,Andy Janovich,CLE,IND,78,103,89.3,8.7,1.1,0.9703846153846152
96,Ryquell Armstead,JAC,HOU,79,94,87.6,3.9,1.1,0.19253164556962024
97,Anthony Sherman,KC,LV,79,105,91.7,7.7,1.0,0.7505063291139241
98,Lynn Bowden Jr.,MIA,SF,80,104,91.7,8.6,1.0,0.9244999999999999
99,Keith Smith,ATL,CAR,76,106,90.2,9.8,0.9,1.263684210526316
100,Kalen Ballage,LAC,NO,85,97,90.6,5.3,0.7,0.3304705882352941
101,Samaje Perine,CIN,BAL,87,98,93.3,2.7,1.1,0.08379310344827587
102,Reggie Gilliam,BUF,TEN,81,100,88.7,8.2,0.6,0.8301234567901234
103,Elijhaa Penny,NYG,DAL,88,92,90.0,2.0,0.5,0.045454545454545456
104,Michael Burton,NO,LAC,93,98,95.5,2.5,0.3,0.06720430107526881
105,Salvon Ahmed,MIA,SF,99,101,100.0,1.0,0.3,0.010101010101010102
