Name_ID,ID,Pos
Jaguars  (9792749),9792749,DST
Ravens  (9792811),9792811,DST
Chiefs  (9793032),9793032,DST
Cardinals  (9792875),9792875,DST
Broncos  (9793199),9793199,DST
Lions  (9792678),9792678,DST
Bengals  (9793164),9793164,DST
Chargers  (9793130),9793130,DST
Saints  (9792973),9792973,DST
Texans  (9792839),9792839,DST
Patriots  (9793262),9793262,DST
Packers  (9792778),9792778,DST
Rams  (9792909),9792909,DST
Bears  (9792649),9792649,DST
Vikings  (9792941),9792941,DST
Dolphins  (9793292),9793292,DST
Bills  (9793096),9793096,DST
Buccaneers  (9793324),9793324,DST
Browns  (9792716),9792716,DST
Redskins  (9793002),9793002,DST
Raiders  (9793227),9793227,DST
Giants  (9793062),9793062,DST
Tom Brady (9793228),9793228,QB
Drew Brees (9792942),9792942,QB
Alex Smith (9793003),9793003,QB
Derek Carr (9793200),9793200,QB
Kirk Cousins (9792974),9792974,QB
Matthew Stafford (9792650),9792650,QB
Jared Goff (9792876),9792876,QB
Philip Rivers (9793097),9793097,QB
Ryan Fitzpatrick (9793294),9793294,QB
Jay Cutler (9793263),9793263,QB
Case Keenum (9792911),9792911,QB
Blake Bortles (9792717),9792717,QB
Blaine Gabbert (9792842),9792842,QB
Andy Dalton (9793131),9793131,QB
Joe Flacco (9792779),9792779,QB
Eli Manning (9793033),9793033,QB
Nathan Peterman (9793065),9793065,QB
Tyrod Taylor (9793063),9793063,QB
Brett Hundley (9792750),9792750,QB
Tom Savage (9792813),9792813,QB
Mitchell Trubisky (9792616),9792616,QB
Brock Osweiler (9793167),9793167,QB
Kareem Hunt (9793006),9793006,RB
Todd Gurley II (9792879),9792879,RB
Alvin Kamara (9792947),9792947,RB
LeSean McCoy (9793066),9793066,RB
Mark Ingram (9792945),9792945,RB
Melvin Gordon (9793100),9793100,RB
Travis Kelce (9793024),9793024,TE
Mike Evans (9793304),9793304,WR
Rob Gronkowski (9793254),9793254,TE
Chris Thompson (9792976),9792976,RB
Michael Thomas (9792955),9792955,WR
Evan Engram (9793056),9793056,TE
Brandin Cooks (9793242),9793242,WR
Tyreek Hill (9793014),9793014,WR
Jordan Howard (9792619),9792619,RB
Leonard Fournette (9792719),9792719,RB
Michael Crabtree (9793213),9793213,WR
Adam Thielen (9792921),9792921,WR
A.J. Green (9793140),9793140,WR
Jarvis Landry (9793272),9793272,WR
Golden Tate (9792662),9792662,WR
DeAndre Hopkins (9792825),9792825,WR
Jerick McKinnon (9792913),9792913,RB
Larry Fitzgerald (9792857),9792857,WR
Demaryius Thomas (9793179),9793179,WR
Amari Cooper (9793211),9793211,WR
Stefon Diggs (9792923),9792923,WR
DeVante Parker (9793274),9793274,WR
Keenan Allen (9793110),9793110,WR
Emmanuel Sanders (9793181),9793181,WR
Marqise Lee (9792729),9792729,WR
Lamar Miller (9792815),9792815,RB
Jamison Crowder (9792982),9792982,WR
Jared Cook (9793221),9793221,TE
Robert Woods (9792887),9792887,WR
Jamaal Williams (9792756),9792756,RB
Jeremy Maclin (9792791),9792791,WR
Joe Mixon (9793134),9793134,RB
Vernon Davis (9792996),9792996,TE
Orleans Darkwa (9793036),9793036,RB
