Amari Cooper,1
Evan Engram,1.05
Sam Bradford,0.01
Davante Parker,1.05
Alex Smith,1.05
Tyreek Hill,1.05
Jordan Howard,0.95
Larry Fitzgerald,1.1
J.J. Nelson,1.1
Taylor Gabriel,1.05
Julio Jones,1.05
T.Y. Hilton,0.85
Donte Moncrief ,1.075
Golden Tate,0.975
Keenan Allen,1.05
Jarvis Landry,0.95
Kenny Golladay,1.025
Charles Clay,1
Cameron Kupp,1.05
Eric Ebron,1.05
Robby Anderson,0.9
John Brown,0
Josh Bellamy,0.95
Sammy Watkins,0.95
Marshawn Lynch,1.1
Tyler Higbee,1
Dion Sims,1
Deonte Thompson,0
Kyle Juszczyk,0
Josh Doctson,0
Danny Amendola,0
Phillip Dorsett,1.1
Case Keenum,16.5
Dalvin Cook,1.05
Kyle Rudolph,0.95
Stefon Diggs,0.95
Adam Thielen,0.95
Mike Wallace,1.03
Breshad Perriman,1.03
Thomas Rawls,1.2
Chris Carson,1.2
O.J. Howard,0.7
David Njoku,0.7
