Name_ID,ID,Pos
Patriots  (13606344),13606344,DST
Bills  (13606350),13606350,DST
49ers  (13606346),13606346,DST
Titans  (13606349),13606349,DST
Rams  (13606345),13606345,DST
Bears  (13606347),13606347,DST
Eagles  (13606356),13606356,DST
Saints  (13606348),13606348,DST
Jaguars  (13606351),13606351,DST
Colts  (13606352),13606352,DST
Seahawks  (13606353),13606353,DST
Lions  (13606354),13606354,DST
Panthers  (13606359),13606359,DST
Chargers  (13606360),13606360,DST
Texans  (13606355),13606355,DST
Giants  (13606361),13606361,DST
Buccaneers  (13606358),13606358,DST
Jets  (13606357),13606357,DST
Broncos  (13606362),13606362,DST
Browns  (13606363),13606363,DST
Cardinals  (13606364),13606364,DST
Raiders  (13606367),13606367,DST
Falcons  (13606365),13606365,DST
Bengals  (13606366),13606366,DST
Deshaun Watson (13605604),13605604,QB
Russell Wilson (13605603),13605603,QB
Kyler Murray (13605609),13605609,QB
Jared Goff (13605605),13605605,QB
Matthew Stafford (13605610),13605610,QB
Tom Brady (13605606),13605606,QB
Drew Brees (13605608),13605608,QB
Gardner Minshew II (13605619),13605619,QB
Jacoby Brissett (13605617),13605617,QB
Ryan Tannehill (13605623),13605623,QB
Jameis Winston (13605612),13605612,QB
Josh Allen (13605607),13605607,QB
Sam Darnold (13605618),13605618,QB
Daniel Jones (13605614),13605614,QB
Derek Carr (13605627),13605627,QB
Philip Rivers (13605621),13605621,QB
Jimmy Garoppolo (13605615),13605615,QB
Andy Dalton (13605625),13605625,QB
Mitchell Trubisky (13605628),13605628,QB
Carson Wentz (13605616),13605616,QB
Baker Mayfield (13605626),13605626,QB
Joe Flacco (13605630),13605630,QB
Matt Schaub (13605635),13605635,QB
Kyle Allen (13605622),13605622,QB
Taysom Hill (13605638),13605638,QB
Christian McCaffrey (13605664),13605664,RB
Michael Thomas (13605878),13605878,WR
Saquon Barkley (13605666),13605666,RB
Leonard Fournette (13605668),13605668,RB
DeAndre Hopkins (13605876),13605876,WR
Chris Carson (13605674),13605674,RB
Todd Gurley II (13605672),13605672,RB
Nick Chubb (13605678),13605678,RB
Le'Veon Bell (13605676),13605676,RB
Cooper Kupp (13605882),13605882,WR
Chris Godwin (13605884),13605884,WR
Latavius Murray (13605690),13605690,RB
Julio Jones (13605880),13605880,WR
Tyler Lockett (13605886),13605886,WR
Kenny Golladay (13605894),13605894,WR
Julian Edelman (13605888),13605888,WR
T.Y. Hilton (13605902),13605902,WR
Chase Edmonds (13605682),13605682,RB
Ty Johnson (13605712),13605712,RB
George Kittle (13606166),13606166,TE
Mike Evans (13605890),13605890,WR
DJ Chark Jr. (13605904),13605904,WR
Josh Jacobs (13605692),13605692,RB
Courtland Sutton (13605930),13605930,WR
Marlon Mack (13605684),13605684,RB
Allen Robinson II (13605906),13605906,WR
Robert Woods (13605898),13605898,WR
Darren Waller (13606168),13606168,TE
Austin Ekeler (13605688),13605688,RB
John Brown (13605908),13605908,WR
Austin Hooper (13606170),13606170,TE
Odell Beckham Jr. (13605892),13605892,WR
Evan Engram (13606172),13606172,TE
