Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,George Kittle,SF,LAR,1,3,1.2,0.5,13.2,0.25
2,Zach Ertz,PHI,DAL,1,3,2.3,0.7,12.8,0.49
3,Travis Kelce,KC,CHI,1,3,2.5,0.5,12.4,0.25
4,Darren Waller,OAK,LAC,4,8,4.7,1.1,11.9,0.3025
5,Mark Andrews,BAL,CLE,4,11,5.6,1.1,9.9,0.3025
6,Austin Hooper,ATL,JAC,4,9,5.6,1.0,9.8,0.25
7,Hunter Henry,LAC,OAK,4,9,6.9,0.9,9.7,0.2025
8,Jared Cook,NO,TEN,7,12,8.7,1.0,9.2,0.142857142857
9,Jacob Hollister,SEA,ARI,4,13,8.9,2.0,8.7,1.0
10,Tyler Higbee,LAR,SF,5,19,10.2,1.4,8.4,0.392
11,O.J. Howard,TB,HOU,7,13,10.4,1.3,8.2,0.241428571429
12,Dallas Goedert,PHI,DAL,6,14,11.7,1.1,7.7,0.201666666667
13,Jack Doyle,IND,CAR,11,16,12.8,0.8,7.5,0.0581818181818
14,Noah Fant,DEN,DET,11,19,14.6,1.5,7.2,0.204545454545
15,Mike Gesicki,MIA,CIN,12,18,14.9,0.9,7.0,0.0675
16,Jonnu Smith,TEN,NO,14,20,16.9,1.3,6.9,0.120714285714
17,Kyle Rudolph,MIN,GB,14,28,17.1,1.8,6.7,0.231428571429
18,Greg Olsen,CAR,IND,9,22,17.5,1.9,6.4,0.401111111111
19,Cameron Brate,TB,HOU,15,25,19.1,1.9,6.3,0.240666666667
20,Jason Witten,DAL,PHI,16,25,19.7,1.3,6.0,0.105625
21,Tyler Eifert,CIN,MIA,18,28,22.1,1.4,5.8,0.108888888889
22,Kaden Smith,NYG,WAS,19,34,22.6,2.5,5.7,0.328947368421
23,Jimmy Graham,GB,MIN,19,29,24.7,1.5,5.3,0.118421052632
24,Darren Fells,HOU,TB,17,41,23.0,3.6,5.2,0.762352941176
25,Irv Smith Jr.,MIN,GB,21,36,26.0,2.9,5.1,0.400476190476
26,Jordan Akins,HOU,TB,21,35,27.3,2.7,5.0,0.347142857143
27,Vance McDonald,PIT,NYJ,21,37,28.3,3.8,4.9,0.687619047619
28,Hayden Hurst,BAL,CLE,22,33,28.4,2.0,4.8,0.181818181818
29,Dawson Knox,BUF,NE,20,36,28.9,2.6,4.2,0.338
30,Blake Jarwin,DAL,PHI,26,36,29.7,2.4,4.1,0.221538461538
31,Jesper Horsted,CHI,KC,20,38,32.3,2.8,4.0,0.392
32,Ian Thomas,CAR,IND,22,74,34.9,10.0,3.7,4.54545454545
33,Logan Thomas,DET,DEN,25,47,35.8,4.0,3.7,0.64
34,Gerald Everett,LAR,SF,19,47,32.4,7.3,3.6,2.80473684211
35,Nick O'Leary,JAC,ATL,31,55,37.9,6.2,3.5,1.24
36,Benjamin Watson,NE,BUF,32,55,40.7,6.4,3.5,1.28
37,Nick Boyle,BAL,CLE,30,49,37.3,3.9,3.5,0.507
38,Jesse James,DET,DEN,30,50,37.1,5.1,3.4,0.867
39,Jeremy Sprinkle,WAS,NYG,32,47,38.0,3.8,3.4,0.45125
40,Anthony Firkser,TEN,NO,27,53,39.5,5.1,3.1,0.963333333333
41,C.J. Uzomah,CIN,MIA,32,50,40.1,4.5,3.1,0.6328125
42,Daniel Brown,NYJ,PIT,31,47,41.2,3.0,2.9,0.290322580645
43,Nick Vannett,PIT,NYJ,32,75,47.4,11.2,2.9,3.92
44,Matt LaCosse,NE,BUF,33,47,41.0,3.2,2.9,0.310303030303
45,Ricky Seals-Jones,CLE,BAL,30,51,43.4,4.5,2.8,0.675
46,Josh Hill,NO,TEN,31,49,42.0,3.8,2.8,0.465806451613
47,Charles Clay,ARI,SEA,33,52,45.8,4.0,2.7,0.484848484848
48,Demetrius Harris,CLE,BAL,32,49,46.2,2.9,2.6,0.2628125
49,Seth DeValve,JAC,ATL,28,89,44.5,12.4,2.5,5.49142857143
50,Jeff Heuerman,DEN,DET,39,56,49.8,2.5,2.5,0.160256410256
51,Maxx Williams,ARI,SEA,38,54,50.9,2.8,2.3,0.206315789474
52,Tyler Kroft,BUF,NE,43,63,55.3,4.6,2.2,0.492093023256
53,J.P. Holtz,CHI,KC,41,61,54.5,2.6,2.2,0.16487804878
54,Dan Arnold,ARI,SEA,51,78,57.8,6.4,2.2,0.803137254902
55,Derek Carrier,OAK,LAC,41,58,52.9,2.6,2.1,0.16487804878
56,Marcedes Lewis,GB,MIN,45,62,56.4,2.3,2.1,0.117555555556
57,Joshua Perkins,PHI,DAL,49,69,58.7,5.0,2.0,0.510204081633
58,Luke Willson,SEA,ARI,39,58,50.8,4.4,1.9,0.49641025641
59,Mo Alie-Cox,IND,CAR,57,72,61.7,4.2,1.9,0.309473684211
60,Virgil Green,LAC,OAK,53,70,63.9,4.2,1.8,0.332830188679
61,Clive Walford,MIA,CIN,46,66,56.1,4.1,1.8,0.365434782609
62,MyCole Pruitt,TEN,NO,58,83,66.7,6.6,1.5,0.751034482759
63,Andrew Beck,DEN,DET,51,79,62.2,5.7,1.4,0.637058823529
64,Troy Fumagalli,DEN,DET,52,76,63.7,4.4,1.4,0.372307692308
65,Isaac Nauta,DET,DEN,63,72,67.2,2.8,1.3,0.124444444444
66,Ross Travis,IND,CAR,60,73,67.4,4.1,1.3,0.280166666667
67,Ross Dwelley,SF,LAR,62,82,69.9,6.4,1.3,0.66064516129
68,Durham Smythe,MIA,CIN,62,83,71.9,5.6,1.3,0.505806451613
69,Robert Tonyan,GB,MIN,57,79,65.0,6.8,1.3,0.811228070175
70,Scott Simonson,NYG,WAS,67,81,73.2,3.6,1.2,0.193432835821
71,Cethan Carter,CIN,MIA,47,77,67.9,4.7,1.2,0.47
72,Luke Stocker,ATL,JAC,53,76,68.3,6.5,1.2,0.797169811321
73,Hale Hentges,WAS,NYG,64,86,73.9,5.8,1.1,0.525625
74,Blake Bell,KC,CHI,65,75,69.7,4.1,1.0,0.258615384615
75,Jaeden Graham,ATL,JAC,69,85,76.1,5.4,1.0,0.422608695652
76,Lee Smith,BUF,NE,65,83,77.0,4.2,1.0,0.271384615385
77,Ben Koyack,JAC,ATL,60,77,70.2,5.9,1.0,0.580166666667
78,Jace Sternberger,GB,MIN,69,81,78.3,3.9,1.0,0.220434782609
79,Tyler Conklin,MIN,GB,60,87,77.5,6.6,0.9,0.726
80,Trevon Wesco,NYJ,PIT,68,87,80.4,4.8,0.8,0.338823529412
81,Lance Kendricks,LAC,OAK,50,84,75.8,8.1,0.8,1.3122
82,Johnny Mundt,LAR,SF,52,86,80.2,2.7,0.8,0.140192307692
83,Chris Manhertz,CAR,IND,73,82,78.3,3.6,0.8,0.177534246575
84,Codey McElroy,TB,HOU,77,88,80.0,4.6,0.8,0.274805194805
85,Eric Tomlinson,OAK,LAC,76,91,84.3,5.3,0.7,0.369605263158
86,Zach Gentry,PIT,NYJ,75,84,82.8,0.7,0.7,0.00653333333333
87,Levine Toilolo,SF,LAR,71,89,82.3,6.8,0.7,0.651267605634
88,Pharaoh Brown,CLE,BAL,79,90,85.3,4.6,0.6,0.267848101266
89,Dalton Schultz,DAL,PHI,84,94,87.8,3.9,0.6,0.181071428571
90,Tyrone Swoopes,SEA,ARI,89,92,90.7,1.2,0.5,0.0161797752809
91,Deon Yelder,KC,CHI,90,95,92.3,2.1,0.5,0.049
