Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Michael Thomas,NO,TEN,1,4,1.3,0.5,18.6,0.25
2,DeAndre Hopkins,HOU,TB,1,4,1.8,0.6,16.2,0.36
3,Julio Jones,ATL,JAC,1,4,3.2,0.4,15.3,0.16
4,Davante Adams,GB,MIN,2,5,4.0,0.7,14.9,0.245
5,Tyreek Hill,KC,CHI,2,8,4.8,0.6,13.4,0.18
6,Devante Parker,MIA,CIN,5,17,7.3,1.7,13.3,0.578
7,Keenan Allen,LAC,OAK,6,15,7.8,1.6,13.0,0.426666666667
8,D.J. Moore,CAR,IND,6,21,8.3,1.8,12.9,0.54
9,Tyler Lockett,SEA,ARI,5,15,9.1,1.8,12.8,0.648
10,Allen Robinson,CHI,KC,6,14,10.7,1.9,12.8,0.601666666667
11,Amari Cooper,DAL,PHI,6,22,11.6,2.3,12.5,0.881666666667
12,Courtland Sutton,DEN,DET,6,15,11.8,1.9,12.3,0.601666666667
13,Stefon Diggs,MIN,GB,6,23,12.4,2.8,12.2,1.30666666667
14,A.J. Brown,TEN,NO,5,27,13.6,2.4,12.2,1.152
15,Terry McLaurin,WAS,NYG,8,21,15.3,1.8,12.1,0.405
16,Julian Edelman,NE,BUF,10,28,17.3,3.1,12.0,0.961
17,Breshad Perriman,TB,HOU,13,41,17.8,2.2,11.9,0.372307692308
18,Tyler Boyd,CIN,MIA,10,30,19.0,4.1,11.8,1.681
19,Robert Woods,LAR,SF,13,33,20.1,3.9,11.7,1.17
20,Jarvis Landry,CLE,BAL,14,31,21.9,2.9,11.6,0.600714285714
21,Kenny Golladay,DET,DEN,12,33,22.4,4.0,11.4,1.33333333333
22,D.K. Metcalf,SEA,ARI,17,33,22.5,3.4,11.3,0.68
23,Adam Thielen,MIN,GB,16,30,22.7,2.8,11.4,0.49
24,Will Fuller,HOU,TB,14,30,23.4,3.0,11.2,0.642857142857
25,Cooper Kupp,LAR,SF,17,33,24.1,3.4,11.1,0.68
26,Mike Williams,LAC,OAK,15,35,24.7,3.0,11.0,0.6
27,Michael Gallup,DAL,PHI,13,43,26.3,4.1,10.8,1.29307692308
28,Christian Kirk,ARI,SEA,20,43,26.4,3.4,10.9,0.578
29,Anthony Miller,CHI,KC,25,37,29.6,2.3,10.8,0.2116
30,T.Y. Hilton,IND,CAR,18,42,31.0,4.1,10.8,0.933888888889
31,Emmanuel Sanders,SF,LAR,27,37,32.3,1.9,10.5,0.133703703704
32,Odell Beckham Jr.,CLE,BAL,23,40,33.2,2.2,10.5,0.210434782609
33,Darius Slayton,NYG,WAS,25,42,33.3,3.6,10.4,0.5184
34,Deebo Samuel,SF,LAR,31,40,34.4,1.9,10.4,0.116451612903
35,Sterling Shepard,NYG,WAS,24,52,35.5,2.7,10.1,0.30375
36,Marquise Brown,BAL,CLE,24,48,36.8,4.1,9.9,0.700416666667
37,John Brown,BUF,NE,32,43,37.9,2.0,9.6,0.125
38,D.J. Chark,JAC,ATL,11,108,35.1,16.4,9.1,24.4509090909
39,Jamison Crowder,NYJ,PIT,31,54,40.1,3.1,9.5,0.31
40,Justin Watson,TB,HOU,29,53,41.6,3.6,9.5,0.446896551724
41,Robby Anderson,NYJ,PIT,33,59,42.1,3.9,9.0,0.460909090909
42,Golden Tate,NYG,WAS,28,56,43.7,4.2,8.9,0.63
43,Zach Pascal,IND,CAR,38,65,44.1,4.6,8.9,0.556842105263
44,Dede Westbrook,JAC,ATL,35,58,45.6,4.6,8.8,0.604571428571
45,Chris Conley,JAC,ATL,37,58,45.8,4.9,8.8,0.648918918919
46,Greg Ward,PHI,DAL,32,55,46.9,3.7,8.7,0.4278125
47,James Washington,PIT,NYJ,31,61,47.7,4.9,8.6,0.774516129032
48,Danny Amendola,DET,DEN,26,58,48.0,5.0,8.6,0.961538461538
49,Curtis Samuel,CAR,IND,38,110,48.7,7.2,8.4,1.36421052632
50,Tyrell Williams,OAK,LAC,42,61,50.2,3.7,8.4,0.325952380952
51,Cole Beasley,BUF,NE,45,60,51.0,2.6,8.0,0.150222222222
52,Larry Fitzgerald,ARI,SEA,39,62,51.1,4.2,8.1,0.452307692308
53,Sammy Watkins,KC,CHI,42,59,52.0,3.2,7.9,0.24380952381
54,Diontae Johnson,PIT,NYJ,40,59,52.3,4.1,7.8,0.42025
55,Kenny Stills,HOU,TB,41,68,55.2,3.2,7.7,0.249756097561
56,Russell Gage,ATL,JAC,42,63,55.6,3.2,7.5,0.24380952381
57,JuJu Smith-Schuster,PIT,NYJ,16,109,49.7,13.5,7.2,11.390625
58,John Ross,CIN,MIA,43,70,58.2,4.6,7.0,0.492093023256
59,Corey Davis,TEN,NO,53,62,59.1,2.0,7.0,0.0754716981132
60,Randall Cobb,DAL,PHI,55,65,59.5,2.9,6.8,0.152909090909
61,Albert Wilson,MIA,CIN,44,72,62.3,3.7,6.7,0.311136363636
62,Steven Sims,WAS,NYG,47,81,65.0,7.2,6.7,1.1029787234
63,Allen Lazard,GB,MIN,56,70,63.5,2.7,6.3,0.130178571429
64,Allen Hurns,MIA,CIN,51,79,63.8,3.9,6.2,0.298235294118
65,Brandin Cooks,LAR,SF,57,76,63.8,3.5,6.1,0.214912280702
66,Alex Erickson,CIN,MIA,38,79,66.7,5.1,6.0,0.684473684211
67,Mohamed Sanu,NE,BUF,47,93,69.5,6.3,5.9,0.844468085106
68,Marcus Johnson,IND,CAR,60,83,68.9,5.3,5.8,0.468166666667
69,Ted Ginn,NO,TEN,64,78,70.5,3.0,5.7,0.140625
70,Kelvin Harmon,WAS,NYG,55,84,70.9,4.9,5.6,0.436545454545
71,Kendrick Bourne,SF,LAR,54,87,72.0,4.6,5.2,0.391851851852
72,N'Keal Harry,NE,BUF,56,83,72.6,4.5,5.2,0.361607142857
73,Mecole Hardman,KC,CHI,68,92,75.1,4.5,5.2,0.297794117647
74,J.J. Arcega-Whiteside,PHI,DAL,65,92,75.2,6.1,5.1,0.572461538462
75,Tim Patrick,DEN,DET,61,83,75.5,3.9,5.0,0.249344262295
76,Tre'Quan Smith,NO,TEN,67,85,74.4,3.8,5.0,0.21552238806
77,Keelan Cole,JAC,ATL,54,100,75.8,8.7,5.0,1.40166666667
78,Willie Snead,BAL,CLE,64,91,79.0,4.4,4.9,0.3025
79,Hunter Renfrow,OAK,LAC,58,112,76.0,13.6,4.9,3.18896551724
80,Demarcus Robinson,KC,CHI,75,90,83.3,4.0,4.9,0.213333333333
81,Phillip Dorsett,NE,BUF,71,110,87.2,10.3,4.7,1.49422535211
82,Geronimo Allison,GB,MIN,65,94,85.8,4.3,4.7,0.284461538462
83,Seth Roberts,BAL,CLE,76,99,86.1,4.9,4.7,0.315921052632
84,Jakobi Meyers,NE,BUF,70,115,88.4,11.4,4.6,1.85657142857
85,Damiere Byrd,ARI,SEA,65,103,84.0,6.5,4.5,0.65
86,Christian Blake,ATL,JAC,68,109,88.1,8.6,4.4,1.08764705882
87,Isaiah Ford,MIA,CIN,69,100,90.4,4.4,4.4,0.280579710145
88,Vyncint Smith,NYJ,PIT,65,106,86.1,9.5,4.4,1.38846153846
89,Olabisi Johnson,MIN,GB,79,101,91.6,5.4,4.3,0.369113924051
90,Jarius Wright,CAR,IND,77,103,89.3,6.0,4.3,0.467532467532
91,Tajae Sharpe,TEN,NO,70,102,89.9,6.9,4.3,0.680142857143
92,DaeSean Hamilton,DEN,DET,79,116,92.5,5.9,4.2,0.440632911392
93,David Moore,SEA,ARI,80,108,90.3,7.2,4.2,0.648
94,Zay Jones,OAK,LAC,79,109,93.5,6.0,4.2,0.455696202532
95,Josh Reynolds,LAR,SF,82,112,96.3,6.3,4.0,0.484024390244
96,Chris Lacy,DET,DEN,79,118,95.0,8.6,3.9,0.936202531646
97,Miles Boykin,BAL,CLE,80,116,97.9,7.0,3.8,0.6125
98,Ishmael Hyman,TB,HOU,68,108,86.4,9.8,3.7,1.41235294118
99,Olamide Zaccheaus,ATL,JAC,84,142,103.1,9.2,3.7,1.00761904762
100,Kalif Raymond,TEN,NO,78,117,98.5,7.3,3.7,0.683205128205
101,Malik Turner,SEA,ARI,75,114,96.0,8.8,3.7,1.03253333333
102,Cordarrelle Patterson,CHI,KC,86,114,101.4,7.9,3.7,0.725697674419
103,Tavon Austin,DAL,PHI,90,110,102.3,5.6,3.4,0.348444444444
104,Jaron Brown,SEA,ARI,88,111,103.4,3.9,3.1,0.172840909091
105,Pharoh Cooper,ARI,SEA,77,112,103.6,4.2,3.3,0.229090909091
106,Andy Isabella,ARI,SEA,93,125,105.0,5.0,3.3,0.268817204301
107,Marquez Valdes-Scantling,GB,MIN,81,122,105.0,10.1,3.2,1.25938271605
108,Keelan Doss,OAK,LAC,95,141,108.3,9.0,3.1,0.852631578947
109,Jake Kumerow,GB,MIN,66,112,101.6,9.1,3.1,1.2546969697
110,Cody Latimer,NYG,WAS,93,120,108.1,6.2,3.1,0.413333333333
111,Isaiah McKenzie,BUF,NE,74,113,100.6,8.0,3.1,0.864864864865
112,Laquon Treadwell,MIN,GB,95,148,115.6,10.4,2.9,1.13852631579
113,Javon Wims,CHI,KC,87,127,110.7,6.9,2.9,0.54724137931
114,Rashard Higgins,CLE,BAL,102,146,121.2,11.3,2.9,1.2518627451
115,Chris Hogan,CAR,IND,97,130,115.4,5.3,2.7,0.289587628866
116,Riley Ridley,CHI,KC,85,137,112.6,9.4,2.7,1.03952941176
117,Justin Hardy,ATL,JAC,104,117,113.8,2.4,2.6,0.0553846153846
118,Dontrelle Inman,IND,CAR,78,125,112.7,9.4,2.5,1.13282051282
119,Braxton Berrios,NYJ,PIT,100,133,116.5,8.8,2.5,0.7744
120,Andre Patton,LAC,OAK,106,126,118.2,3.7,2.4,0.129150943396
121,Damion Ratley,CLE,BAL,111,150,123.0,10.8,2.4,1.05081081081
122,Deon Cain,PIT,NYJ,99,136,122.2,8.4,2.2,0.712727272727
123,Andre Roberts,BUF,NE,98,131,124.2,3.2,2.1,0.104489795918
124,Khadarel Hodge,CLE,BAL,112,140,124.5,7.2,2.0,0.462857142857
125,Deonte Harris,NO,TEN,116,145,127.5,8.2,1.7,0.579655172414
126,Diontae Spencer,DEN,DET,121,142,127.8,6.0,1.6,0.297520661157
127,Cyril Grayson,TB,HOU,109,142,126.3,8.3,1.6,0.632018348624
128,Travis Fulgham,DET,DEN,115,144,130.6,7.9,1.6,0.542695652174
129,DeAndre Carter,HOU,TB,106,139,127.8,6.5,1.5,0.39858490566
130,Robert Foster,BUF,NE,117,147,129.9,8.8,1.5,0.66188034188
131,Byron Pringle,KC,CHI,119,145,131.9,6.5,1.5,0.355042016807
132,Robert Davis,PHI,DAL,103,154,124.4,14.1,1.3,1.93019417476
133,Marcell Ateman,OAK,LAC,121,147,134.4,6.9,1.3,0.39347107438
134,Ashton Dulin,IND,CAR,111,141,131.6,6.2,1.2,0.346306306306
135,Spencer Schnell,TB,HOU,105,159,125.2,18.3,1.2,3.18942857143
136,Johnny Holton,PIT,NYJ,116,146,134.9,5.4,1.2,0.251379310345
137,KeeSean Johnson,ARI,SEA,98,141,128.3,8.1,1.1,0.669489795918
138,Cam Sims,WAS,NYG,120,152,135.3,9.0,1.1,0.675
139,Fred Brown,DEN,DET,123,148,136.3,8.1,1.1,0.533414634146
140,Jalen Guyton,LAC,OAK,99,151,132.4,17.5,1.1,3.09343434343
141,C.J. Board,JAC,ATL,124,148,137.7,7.0,0.9,0.395161290323
142,Stanley Morgan Jr.,CIN,MIA,129,157,140.2,9.9,0.9,0.75976744186
143,Mack Hollins,MIA,CIN,120,152,136.6,10.8,0.9,0.972
144,Cody Hollister,TEN,NO,117,156,141.2,13.4,0.8,1.5347008547
145,Richie James,SF,LAR,123,144,138.0,4.7,0.7,0.179593495935
146,Dante Pettis,SF,LAR,128,154,139.0,9.3,0.6,0.675703125
147,Michael Walker,JAC,ATL,120,146,133.5,10.1,0.5,0.850083333333
148,Trent Sherfield,ARI,SEA,128,150,141.2,6.8,0.5,0.36125
149,Brandon Powell,ATL,JAC,134,147,139.0,4.9,0.5,0.179179104478
150,Josh Malone,NYJ,PIT,112,154,131.3,17.3,0.5,2.67223214286
151,Chris Moore,BAL,CLE,129,151,141.0,8.3,0.4,0.534031007752
152,Da'Mari Scott,NYG,WAS,128,150,141.3,8.2,0.3,0.5253125
153,Brandon Zylstra,CAR,IND,130,153,142.8,9.0,0.3,0.623076923077
154,Krishawn Hogan,NO,TEN,131,155,143.8,8.7,0.3,0.577786259542
155,Devin Smith,DAL,PHI,118,158,142.0,17.3,0.3,2.5363559322
156,Amara Darboh,PIT,NYJ,141,162,149.5,8.3,0.2,0.488581560284
157,Rico Gafford,OAK,LAC,136,138,137.0,1.0,0.2,0.00735294117647
158,Cody Core,NYG,WAS,141,164,149.3,10.4,0.1,0.767092198582
159,Nsimba Webster,LAR,SF,142,160,151.0,9.0,0.1,0.570422535211
160,DeAndrew White,CAR,IND,144,159,151.5,7.5,0.1,0.390625
161,Chad Williams,IND,CAR,149,158,153.5,4.5,0.1,0.135906040268
162,Matt Slater,NE,BUF,161,163,162.0,1.0,0.0,0.00621118012422
