Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.0,76.9,0.5,0.1,13.6
George Kittle,SF,6.1,71.7,0.5,0.1,13.3
Zach Ertz,PHI,6.3,66.5,0.5,0.1,12.9
Darren Waller,OAK,6.0,67.4,0.4,0.1,12.0
Austin Hooper,ATL,4.9,55.2,0.6,0.0,11.4
Mark Andrews,BAL,4.1,56.1,0.6,0.0,11.2
Tyler Higbee,LAR,5.1,54.8,0.4,0.0,10.2
Jared Cook,NO,4.1,52.7,0.4,0.0,9.7
O.J. Howard,TB,3.8,55.5,0.4,0.1,9.6
Hunter Henry,LAC,4.1,53.2,0.3,0.1,9.3
Jack Doyle,IND,4.6,43.9,0.4,0.0,9.1
Noah Fant,DEN,3.7,47.8,0.4,0.1,8.6
Jacob Hollister,SEA,4.6,44.2,0.3,0.0,8.2
Dallas Goedert,PHI,4.6,45.8,0.2,0.1,7.9
Mike Gesicki,MIA,4.1,47.1,0.1,0.1,7.4
Cameron Brate,TB,3.8,41.3,0.2,0.0,7.2
Greg Olsen,CAR,3.7,42.3,0.1,0.0,6.8
Kyle Rudolph,MIN,3.6,35.8,0.2,0.0,6.8
Jonnu Smith,TEN,3.5,38.8,0.1,0.0,6.5
Jason Witten,DAL,3.9,38.2,0.1,0.1,6.4
Kaden Smith,NYG,3.4,33.4,0.1,0.0,5.7
Tyler Eifert,CIN,3.0,32.0,0.1,0.0,5.6
Darren Fells,HOU,2.4,27.0,0.2,0.0,5.2
Irv Smith Jr.,MIN,3.0,28.2,0.1,0.0,5.1
Jimmy Graham,GB,2.4,27.3,0.1,0.0,4.5
Blake Jarwin,DAL,2.3,26.2,0.1,0.0,4.4
Dawson Knox,BUF,2.3,28.3,0.1,0.0,4.4
Jordan Akins,HOU,2.2,26.3,0.1,0.0,4.3
Hayden Hurst,BAL,2.0,24.7,0.1,0.0,4.0
Vance McDonald,PIT,2.5,21.9,0.1,0.0,3.9
Jesse James,DET,2.3,22.5,0.1,0.0,3.8
Anthony Firkser,TEN,1.8,20.8,0.1,0.0,3.8
Logan Thomas,DET,2.2,20.6,0.1,0.0,3.6
Daniel Brown,NYJ,1.8,19.6,0.1,0.0,3.5
Jeremy Sprinkle,WAS,1.9,20.4,0.1,0.0,3.5
Ricky Seals-Jones,CLE,1.7,20.5,0.1,0.0,3.5
Jesper Horsted,CHI,2.0,19.4,0.1,0.0,3.3
Gerald Everett,LAR,1.9,20.4,0.1,0.0,3.3
Benjamin Watson,NE,1.9,18.7,0.1,0.0,3.2
Nick Boyle,BAL,1.7,17.0,0.1,0.0,3.2
C.J. Uzomah,CIN,1.7,17.9,0.1,0.0,3.2
Ian Thomas,CAR,1.6,16.2,0.1,0.0,3.0
Nick O'Leary,JAC,1.5,17.4,0.1,0.0,2.9
Jeff Heuerman,DEN,1.4,14.6,0.1,0.0,2.8
Demetrius Harris,CLE,1.4,15.4,0.1,0.0,2.7
Matt LaCosse,NE,1.5,14.9,0.1,0.0,2.6
Charles Clay,ARI,1.4,15.3,0.1,0.0,2.6
Seth DeValve,JAC,1.4,15.3,0.1,0.0,2.6
Clive Walford,MIA,1.3,14.2,0.1,0.0,2.5
Josh Hill,NO,1.5,13.5,0.1,0.0,2.5
J.P. Holtz,CHI,1.2,12.8,0.0,0.0,2.2
Derek Carrier,OAK,1.2,11.1,0.1,0.0,2.1
Nick Vannett,PIT,1.2,11.2,0.0,0.0,2.0
Marcedes Lewis,GB,1.1,11.8,0.0,0.0,2.0
Joshua Perkins,PHI,1.1,11.2,0.0,0.0,1.9
Tyler Kroft,BUF,1.1,10.8,0.0,0.0,1.8
Maxx Williams,ARI,1.0,10.2,0.0,0.0,1.7
Dan Arnold,ARI,0.8,9.0,0.1,0.0,1.7
David Njoku,CLE,1.0,10.1,0.0,0.0,1.7
Andrew Beck,DEN,0.9,9.4,0.0,0.0,1.6
Luke Willson,SEA,0.9,8.9,0.0,0.0,1.6
Troy Fumagalli,DEN,0.8,8.1,0.1,0.0,1.6
Jaeden Graham,ATL,0.7,9.6,0.0,0.0,1.5
Mo Alie-Cox,IND,0.8,8.4,0.0,0.0,1.4
Luke Stocker,ATL,0.8,7.6,0.1,0.0,1.4
Virgil Green,LAC,0.7,8.2,0.0,0.0,1.4
Cethan Carter,CIN,0.7,7.1,0.1,0.0,1.3
Ross Travis,IND,0.7,7.8,0.0,0.0,1.3
Robert Tonyan,GB,0.7,7.5,0.0,0.0,1.3
Isaac Nauta,DET,0.7,7.4,0.0,0.0,1.2
Blake Bell,KC,0.6,6.6,0.0,0.0,1.0
Durham Smythe,MIA,0.6,6.5,0.0,0.0,1.0
Scott Simonson,NYG,0.6,6.2,0.0,0.0,1.0
Stephen Carlson,CLE,0.5,4.6,0.0,0.0,0.9
Lance Kendricks,LAC,0.4,5.5,0.0,0.0,0.9
MyCole Pruitt,TEN,0.5,6.5,0.0,0.0,0.9
Deon Yelder,KC,0.4,4.8,0.0,0.0,0.9
Tyrone Swoopes,SEA,0.4,4.0,0.0,0.0,0.8
Tyler Conklin,MIN,0.6,5.4,0.0,0.0,0.8
Hale Hentges,WAS,0.5,5.5,0.0,0.0,0.8
Chris Manhertz,CAR,0.4,4.3,0.0,0.0,0.8
Trevon Wesco,NYJ,0.5,4.9,0.0,0.0,0.8
Ross Dwelley,SF,0.4,4.0,0.0,0.0,0.8
Codey McElroy,TB,0.4,4.8,0.0,0.0,0.7
Ben Koyack,JAC,0.4,4.2,0.0,0.0,0.6
Levine Toilolo,SF,0.3,3.1,0.0,0.0,0.6
Pharaoh Brown,CLE,0.4,3.9,0.0,0.0,0.6
Johnny Mundt,LAR,0.4,3.8,0.0,0.0,0.6
Jace Sternberger,GB,0.4,3.8,0.0,0.0,0.6
Zach Gentry,PIT,0.4,3.6,0.0,0.0,0.6
Geoff Swaim,JAC,0.3,2.6,0.0,0.0,0.5
Eric Tomlinson,OAK,0.4,3.4,0.0,0.0,0.5
Dalton Schultz,DAL,0.3,3.3,0.0,0.0,0.5
Lee Smith,BUF,0.3,3.1,0.0,0.0,0.5
Mason Schreck,CIN,0.1,1.0,0.0,0.0,0.2
Eric Saubert,CHI,0.1,0.6,0.0,0.0,0.1
Darrell Daniels,ARI,0.0,0.4,0.0,0.0,0.1
