Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
54,Bruce Ellington,HOU,TEN,40,62,49.6,4.8
55,Nelson Agholor,PHI,SEA,27,60,50.2,5.6
56,Jordy Nelson,GB,TB,29,65,50.8,7.3
57,Tyrell Williams,LAC,CLE,43,68,57.2,4.7
58,Josh Reynolds,LAR,ARI,41,83,59.7,9.6
59,Eric Decker,TEN,HOU,44,80,59.0,6.2
60,Tyler Lockett,SEA,PHI,48,70,59.4,4.1
61,Brandon LaFell,CIN,PIT,45,67,59.8,4.6
62,Terrance Williams,DAL,WAS,50,77,63.8,5.5
63,Jordan Matthews,BUF,NE,46,79,65.6,6.2
64,Eli Rogers,PIT,CIN,42,101,72.8,13.5
65,Kenny Golladay,DET,BAL,51,77,64.4,5.0
66,Tavarres King,NYG,OAK,39,88,72.3,7.6
67,Johnny Holton,OAK,NYG,47,96,72.8,11.0
68,Travis Benjamin,LAC,CLE,56,86,66.3,6.1
69,Keelan Cole,JAC,IND,46,84,71.4,6.4
70,Kendall Wright,CHI,SF,51,81,66.6,5.5
71,Jaron Brown,ARI,LAR,57,81,69.0,5.3
72,Cole Beasley,DAL,WAS,55,80,70.1,5.5
73,Torrey Smith,PHI,SEA,52,98,79.6,9.0
74,Roger Lewis,NYG,OAK,54,119,73.3,9.1
75,Taylor Gabriel,ATL,MIN,55,84,73.3,5.8
76,Albert Wilson,KC,NYJ,58,83,71.9,5.8
77,Adam Humphries,TB,GB,59,83,70.0,5.7
78,Deonte Thompson,BUF,NE,60,90,75.7,5.6
79,Donte Moncrief,IND,JAC,63,105,76.7,8.0
80,Russell Shepard,CAR,NO,64,109,76.7,9.6
81,Aldrick Robinson,SF,CHI,65,92,77.8,7.5
82,Ryan Grant,WAS,DAL,62,91,78.5,6.3
83,Trent Taylor,SF,CHI,63,117,81.2,10.7
84,J.J. Nelson,ARI,LAR,71,89,81.3,4.3
85,Brandon Coleman,NO,CAR,65,97,83.6,7.2
86,Chester Rogers,IND,JAC,73,99,84.9,4.9
87,Phillip Dorsett,NE,BUF,67,99,86.5,7.3
88,Cody Latimer,DEN,MIA,72,100,87.4,6.1
89,Willie Snead,NO,CAR,70,108,87.9,8.9
90,Demarcus Robinson,KC,NYJ,72,98,88.2,5.8
91,Josh Bellamy,CHI,SF,71,102,88.4,9.0
92,Tavon Austin,LAR,ARI,69,100,89.2,5.7
93,Bennie Fowler,DEN,MIA,80,106,89.3,7.3
94,Kendrick Bourne,SF,CHI,75,96,89.8,6.1
95,Louis Murphy,SF,CHI,78,115,90.9,7.9
96,Chris Godwin,TB,GB,81,114,91.9,7.7
97,Braxton Miller,HOU,TEN,83,107,94.0,7.3
98,Taywan Taylor,TEN,HOU,78,155,94.4,14.9
99,Brice Butler,DAL,WAS,86,129,95.3,9.7
100,Maurice Harris,WAS,DAL,79,132,96.1,13.1
101,Chad Williams,ARI,LAR,75,115,96.4,11.0
102,Tyler Boyd,CIN,PIT,74,110,97.2,9.2
103,Jarius Wright,MIN,ATL,88,123,97.3,7.6
104,TJ Jones,DET,BAL,78,110,97.9,9.2
105,Kaelin Clay,CAR,NO,89,114,99.4,6.9
106,Alex Erickson,CIN,PIT,90,108,100.3,4.8
107,Justin Hardy,ATL,MIN,96,109,101.1,3.8
108,Kenny Britt,CLE,LAC,76,129,101.6,16.3
109,Mack Hollins,PHI,SEA,90,112,104.0,6.6
110,Ricardo Louis,CLE,LAC,84,122,104.5,11.3
111,Chad Hansen,NYJ,KC,91,119,105.7,8.0
112,Andre Holmes,BUF,NE,83,117,105.9,10.5
113,Laquon Treadwell,MIN,ATL,78,121,107.3,12.2
114,Chris Moore,BAL,DET,100,116,108.0,4.9
115,Isaac Whitney,OAK,NYG,88,124,109.5,14.1
116,Tre McBride,FA,,91,136,110.7,17.8
117,Pharoh Cooper,LAR,ARI,104,126,111.1,6.8
118,Travis Rudolph,NYG,OAK,77,129,112.2,14.9
119,Rashard Higgins,CLE,LAC,100,121,112.4,6.2
120,Josh Malone,CIN,PIT,98,120,114.9,7.0
121,ArDarius Stewart,NYJ,KC,92,130,118.4,11.5
122,Justin Hunter,PIT,CIN,104,138,118.4,13.1
123,Brenton Bersin,CAR,NO,93,126,118.8,10.6
124,Kamar Aiken,IND,JAC,113,127,118.8,4.3
125,Breshad Perriman,BAL,DET,109,132,119.8,6.7
126,Michael Campanaro,BAL,DET,111,133,121.9,6.0
127,Markus Wheaton,CHI,SF,103,131,122.9,8.0
128,Michael Floyd,MIN,ATL,110,153,123.6,13.2
129,Amara Darboh,SEA,PHI,110,133,123.9,6.4
130,Geremy Davis,LAC,CLE,118,134,126.0,8.0
131,Jordan Taylor,DEN,MIA,113,139,126.3,9.5
132,De'Anthony Thomas,KC,NYJ,115,144,127.3,7.9
133,Jaydon Mickens,JAC,IND,114,135,128.3,8.3
134,Tanner McEvoy,SEA,PHI,117,136,128.6,6.6
135,Brian Quick,WAS,DAL,113,138,128.8,9.4
136,John Ross,CIN,PIT,123,137,129.6,4.0
137,Geronimo Allison,GB,TB,125,135,129.9,3.5
138,Tommylee Lewis,NO,CAR,127,135,131.0,2.8
139,Ryan Switzer,DAL,WAS,127,141,132.7,6.0
140,Brandon Tate,BUF,NE,121,139,132.9,5.4
141,Noah Brown,DAL,WAS,129,150,134.0,7.3
142,Mike Thomas,LAR,ARI,127,140,135.0,3.8
143,Darrius Heyward-Bey,PIT,CIN,136,149,142.5,6.5
