Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.1,0.2,0.0,6.3,87.0,0.7,0.0,19.1
DeAndre Hopkins,HOU,0.0,0.0,0.0,6.2,83.9,0.6,0.0,18.0
Keenan Allen,LAC,0.0,0.4,0.0,6.1,80.3,0.6,0.0,17.7
Julio Jones,ATL,0.0,0.3,0.0,5.8,83.2,0.6,0.1,17.4
Brandin Cooks,NE,0.3,1.2,0.0,5.3,82.5,0.6,0.0,16.9
Michael Thomas,NO,0.0,0.0,0.0,6.1,76.1,0.5,0.0,16.8
Mike Evans,TB,0.0,0.0,0.0,5.7,77.9,0.6,0.0,16.8
Adam Thielen,MIN,0.0,0.0,0.0,5.7,77.2,0.5,0.1,16.3
A.J. Green,CIN,0.0,0.0,0.0,5.4,75.7,0.6,0.1,16.3
Larry Fitzgerald,ARI,0.0,0.0,0.0,6.4,68.8,0.5,0.1,16.0
Davante Adams,GB,0.0,0.0,0.0,5.2,69.6,0.6,0.0,15.5
Doug Baldwin,SEA,0.1,0.4,0.0,5.4,68.4,0.5,0.0,15.3
Jamison Crowder,WAS,0.5,2.9,0.0,5.6,67.2,0.5,0.1,15.2
Demaryius Thomas,DEN,0.0,0.0,0.0,5.5,67.0,0.5,0.0,14.9
Jarvis Landry,MIA,0.2,0.5,0.0,6.0,63.2,0.4,0.1,14.9
Devin Funchess,CAR,0.0,0.0,0.0,4.8,67.6,0.5,0.0,14.8
Alshon Jeffery,PHI,0.0,0.0,0.0,4.7,66.2,0.6,0.0,14.7
Golden Tate,DET,0.3,1.1,0.0,5.8,61.7,0.4,0.0,14.5
Robby Anderson,NYJ,0.1,0.5,0.0,4.3,66.9,0.5,0.0,14.2
Cooper Kupp,LAR,0.0,0.0,0.0,5.1,61.7,0.5,0.0,14.1
Tyreek Hill,KC,1.4,7.5,0.1,4.9,62.5,0.3,0.1,13.8
Marqise Lee,JAC,0.1,0.6,0.0,4.5,61.5,0.5,0.0,13.4
Sterling Shepard,NYG,0.1,0.6,0.0,4.7,58.9,0.4,0.0,13.3
Dez Bryant,DAL,0.0,0.0,0.0,4.7,61.0,0.4,0.0,13.1
Stefon Diggs,MIN,0.2,1.1,0.0,4.8,61.7,0.3,0.0,13.0
Marvin Jones,DET,0.0,0.0,0.0,3.9,57.7,0.5,0.0,12.5
Josh Doctson,WAS,0.0,0.0,0.0,3.7,52.4,0.5,0.0,12.1
JuJu Smith-Schuster,PIT,0.0,0.0,0.0,3.8,52.4,0.5,0.0,12.0
Jeremy Maclin,BAL,0.0,0.0,0.0,4.4,50.9,0.4,0.0,11.9
Emmanuel Sanders,DEN,0.0,0.0,0.0,4.3,57.1,0.3,0.0,11.6
DeSean Jackson,TB,0.0,0.1,0.0,4.2,59.3,0.2,0.0,11.5
