Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.0,73.0,0.7,0.0,16.6
Zach Ertz,PHI,5.8,63.6,0.6,0.1,15.3
Travis Kelce,KC,5.5,66.7,0.5,0.1,15.0
Delanie Walker,TEN,4.7,55.8,0.4,0.1,12.8
Jimmy Graham,SEA,4.5,48.9,0.6,0.1,12.8
Jack Doyle,IND,5.4,50.4,0.4,0.1,12.6
Jared Cook,OAK,4.2,55.5,0.4,0.1,12.3
Vernon Davis,WAS,4.5,55.3,0.3,0.1,11.4
Evan Engram,NYG,4.4,50.3,0.3,0.0,11.0
Kyle Rudolph,MIN,4.2,40.7,0.5,0.0,11.0
Jason Witten,DAL,4.3,42.4,0.4,0.1,10.8
Hunter Henry,LAC,3.3,43.8,0.5,0.0,10.7
Austin Seferian-Jenkins,NYJ,4.1,41.0,0.3,0.1,9.7
Charles Clay,BUF,3.4,38.5,0.2,0.0,8.6
Greg Olsen,CAR,3.2,39.1,0.2,0.0,8.4
Tyler Kroft,CIN,3.1,34.2,0.3,0.0,8.1
Austin Hooper,ATL,3.1,33.8,0.3,0.0,8.0
Julius Thomas,MIA,3.1,32.2,0.2,0.0,7.7
O.J. Howard,TB,2.5,31.3,0.4,0.1,7.6
Benjamin Watson,BAL,3.1,29.5,0.2,0.0,7.2
Ricky Seals-Jones,ARI,2.6,31.9,0.2,0.0,6.9
C.J. Fiedorowicz,HOU,2.9,29.1,0.1,0.0,6.7
Eric Ebron,DET,2.9,28.6,0.1,0.0,6.6
Cameron Brate,TB,2.4,29.1,0.2,0.0,6.4
Marcedes Lewis,JAC,2.0,25.7,0.3,0.0,6.3
Jesse James,PIT,2.3,23.9,0.2,0.0,5.9
George Kittle,SF,2.5,26.4,0.1,0.0,5.6
David Njoku,CLE,2.3,24.0,0.1,0.0,5.4
Ed Dickson,CAR,1.9,25.7,0.1,0.0,5.3
Tyler Higbee,LAR,1.9,21.0,0.1,0.0,4.8
Virgil Green,DEN,1.8,18.4,0.1,0.0,4.4
Stephen Anderson,HOU,1.8,18.7,0.1,0.0,4.4
Adam Shaheen,CHI,1.6,18.2,0.2,0.0,4.3
Jermaine Gresham,ARI,1.8,18.5,0.1,0.0,4.3
Josh Hill,NO,1.8,19.4,0.1,0.1,4.3
Lance Kendricks,GB,1.6,17.4,0.1,0.0,4.0
Richard Rodgers,GB,1.6,16.2,0.1,0.0,4.0
Gerald Everett,LAR,1.3,18.0,0.1,0.0,3.9
Michael Hoomanawanui,NO,1.5,16.0,0.1,0.1,3.9
Antonio Gates,LAC,1.4,15.0,0.1,0.0,3.7
Garrett Celek,SF,1.6,15.9,0.1,0.0,3.7
Nick O'Leary,BUF,1.3,15.8,0.1,0.1,3.3
Vance McDonald,PIT,1.3,13.8,0.1,0.0,3.2
Seth DeValve,CLE,1.4,14.5,0.1,0.0,3.2
Dion Sims,CHI,1.2,12.8,0.1,0.0,3.2
Darren Fells,DET,1.3,12.9,0.1,0.0,3.1
Jonnu Smith,TEN,1.1,11.8,0.1,0.0,3.1
Niles Paul,WAS,1.1,13.4,0.1,0.0,3.1
Trey Burton,PHI,1.2,12.5,0.1,0.0,3.0
Dwayne Allen,NE,1.1,10.6,0.1,0.0,2.9
Demetrius Harris,KC,1.1,10.7,0.1,0.0,2.8
Nick Boyle,BAL,1.1,9.3,0.1,0.0,2.5
Jeff Heuerman,DEN,0.9,10.1,0.1,0.0,2.5
Luke Willson,SEA,1.0,9.7,0.1,0.0,2.5
Eric Tomlinson,NYJ,0.9,10.4,0.1,0.0,2.4
Daniel Brown,CHI,0.9,9.6,0.1,0.0,2.4
Rhett Ellison,NYG,1.0,9.8,0.1,0.0,2.3
Austin Traylor,DEN,0.7,7.2,0.1,0.0,2.0
David Morgan,MIN,0.8,7.0,0.1,0.0,1.9
Xavier Grimble,PIT,0.7,7.3,0.1,0.0,1.9
Levine Toilolo,ATL,0.7,7.5,0.1,0.0,1.9
Jerell Adams,NYG,0.7,7.1,0.1,0.0,1.9
James O'Shaughnessy,JAC,0.7,6.9,0.1,0.0,1.8
Anthony Fasano,MIA,0.8,6.6,0.1,0.0,1.8
Jordan Leggett,NYJ,0.6,6.6,0.1,0.0,1.7
Clive Walford,OAK,0.7,6.8,0.1,0.0,1.7
Maxx Williams,BAL,0.8,5.9,0.1,0.1,1.6
Troy Niklas,ARI,0.6,6.3,0.1,0.0,1.5
Brent Celek,PHI,0.6,6.5,0.0,0.0,1.5
Nick Vannett,SEA,0.6,5.9,0.0,0.0,1.4
Lee Smith,OAK,0.6,6.1,0.0,0.0,1.3
Geoff Swaim,DAL,0.4,4.1,0.1,0.0,1.3
A.J. Derby,MIA,0.6,4.3,0.0,0.0,1.2
Jeremy Sprinkle,WAS,0.4,4.4,0.0,0.0,1.1
Clark Harris,CIN,0.3,3.2,0.0,0.0,0.8
Orson Charles,KC,0.4,4.1,0.0,0.0,0.8
Logan Thomas,BUF,0.3,3.7,0.0,0.0,0.8
Neal Sterling,NYJ,0.4,3.9,0.0,0.0,0.8
Brandon Williams,IND,0.4,3.7,0.0,0.0,0.8
Ben Koyack,JAC,0.3,3.5,0.0,0.0,0.7
Sean McGrath,LAC,0.3,2.8,0.0,0.0,0.7
James Hanna,DAL,0.3,3.5,0.0,0.0,0.7
Eric Saubert,ATL,0.3,2.9,0.0,0.0,0.7
Derek Carrier,LAR,0.3,2.9,0.0,0.0,0.6
Ross Travis,IND,0.3,2.6,0.0,0.0,0.6
C.J. Uzomah,CIN,0.3,3.0,0.0,0.0,0.6
Khari Lee,BUF,0.3,2.6,0.0,0.0,0.6
Phillip Supernaw,TEN,0.2,2.3,0.0,0.0,0.6
Blake Bell,MIN,0.2,2.8,0.0,0.0,0.5
Randall Telfer,CLE,0.2,2.3,0.0,0.0,0.5
Jacob Hollister,NE,0.2,2.3,0.0,0.0,0.5
Ben Braunecker,CHI,0.2,2.0,0.0,0.0,0.5
Antony Auclair,TB,0.2,2.3,0.0,0.0,0.4
Chris Manhertz,CAR,0.2,2.1,0.0,0.0,0.4
Matt Lengel,CLE,0.2,1.7,0.0,0.0,0.4
Michael Roberts,DET,0.2,2.1,0.0,0.0,0.4
Ifeanyi Momah,ARI,0.1,3.0,0.0,0.0,0.4
Evan Baylis,CAR,0.2,2.0,0.0,0.0,0.4
Ryan Hewitt,CIN,0.2,2.0,0.0,0.0,0.4
MarQueis Gray,MIA,0.1,1.8,0.0,0.0,0.3
Alan Cross,TB,0.1,0.6,0.0,0.0,0.2
Jeff Cumberland,LAC,0.1,1.0,0.0,0.0,0.2
Logan Paulsen,SF,0.1,0.8,0.0,0.0,0.2
Chris Gragg,NYJ,0.0,0.0,0.0,0.0,0.0
Will Tye,NE,0.0,0.0,0.0,0.0,0.0
