Odell Beckham Jr.,0
Jordan Reed,0
Geoff Swaim,0
Kerryon Johnson,0
Bruce Ellington,0
Chris Ivory,0
Carson Wentz,0.25
James Conner,0.25
Ito Smith,0.999
Allen Robinson,0.999
Doug Baldwin,0.999
Matt Breida,0.999
Dante Pettis,0.999
LeSean McCoy,0.0001
Tavon Austin,0.001
T.Y. Hilton,1.05
Chris Thompson,1.05
Josh Doctson,1.05
Marquise Goodwin,1
Joe Flacco,0
Marquez Valdes-Scantling,0.8
Marcus Murphy,1.8
Equanimeous St. Brown,1.1
Randall Cobb,1.15
Eli Rogers,1
Jaylen Samuels,1.1
Kenny Golladay,1.1
Tyler Boyd,1.05
Isaiah Mckenzie,1.15
Anthony Firkser,1.5
Russell Shepard,1.4
Ed Dickson,1.25
Nick Vannett,0.8
Ryan Switzer,0
TJ Jones,1.25
Laquon Treadwell,1.2
Aldrick Robinson,0.8
Chad Williams,0
Ty Montgomery,0
Trent Sherfield,1.5
J.J. Nelson,1.5
John Brown,0.8
Michael Crabtree,0.8
Zach Pascal,0.8
Chester Rogers,0.8
Ryan Grant,0.8
