Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-12-25,2017,16,HOU,PIT,45.5,0.22421524663677103,18.75,,,,,,,,,,
2017-12-25,2017,16,OAK,PHI,46.0,0.206185567010309,18.0,,,,,,,,,,
2017-12-25,2017,16,PHI,OAK,46.0,0.819672131147541,28.0,,,,,,,,,,
2017-12-25,2017,16,PIT,HOU,45.5,0.8,26.75,,,,,,,,,,
2017-12-24,2017,16,ARI,NYG,39.0,0.632911392405063,21.0,0.034999999999999996,21.52342110177,0.028999999999999998,13.232860050933,0.1,32.082038392979996,0.009000000000000001,13.1,0.040999999999999995,7.7
2017-12-24,2017,16,ATL,NO,52.0,0.327868852459016,23.25,0.188,26.136133333300002,0.045,15.85,0.20800000000000002,37.4768431373,0.013000000000000001,8.8,0.008,5.2
2017-12-24,2017,16,BUF,NE,47.5,0.188323917137476,18.25,0.079,23.1450363636,0.017,14.87,0.017,21.870467682819996,0.035,14.0,0.017,4.9
2017-12-24,2017,16,CAR,TB,46.5,0.819672131147541,28.25,0.194,29.396774331,0.155,20.7634257426,0.136,28.152722019170003,0.133,15.4,0.162,8.7
2017-12-24,2017,16,CHI,CLE,37.0,0.6993006993006989,21.25,0.065,29.254295,0.012,12.7722,0.088,24.51499899194,0.004,15.015,0.105,9.79
2017-12-24,2017,16,CIN,DET,43.5,0.39525691699604704,20.0,0.088,20.348530020709,0.006,12.86,0.08800000000000001,30.679631808270003,0.009000000000000001,9.0,0.006,5.5
2017-12-24,2017,16,CLE,CHI,37.0,0.327868852459016,15.75,0.035,22.877728385900003,0.003,11.8373504132,0.099,26.91014141414,0.006999999999999999,9.945,0.005,6.27
2017-12-24,2017,16,DAL,SEA,47.0,0.666666666666667,25.25,0.22699999999999998,32.476666666659995,0.069,17.2454712644,0.088,30.349110478900002,0.018000000000000002,12.100000000000001,0.018000000000000002,6.5
2017-12-24,2017,16,DEN,WAS,39.5,0.403225806451613,18.25,0.099,22.45814935065,0.003,13.5943304348,0.035,23.23569742208,0.0,9.5,0.028999999999999998,7.2
2017-12-24,2017,16,DET,CIN,43.5,0.628930817610063,23.5,0.042,24.2279241379,0.042,16.5652205714,0.178,37.49130459125,0.07400000000000001,14.2,0.049,7.3
2017-12-24,2017,16,JAX,SF,43.0,0.675675675675676,23.5,0.083,26.026060846580002,0.055999999999999994,16.1863975155,0.164,29.752407419700003,0.005,6.6,0.1,9.1
2017-12-24,2017,16,KC,MIA,43.5,0.833333333333333,27.25,0.154,24.109492063513997,0.052000000000000005,18.1534098361,0.127,26.593712863940002,0.139,18.8,0.081,8.4
2017-12-24,2017,16,LAC,NYJ,42.5,0.75187969924812,25.0,0.15,26.59551953332,0.055,17.3673076923,0.165,40.45879008285,0.127,11.075,0.14400000000000002,9.0
2017-12-24,2017,16,LAR,TEN,46.0,0.6993006993006989,25.75,0.253,23.173766515839,0.06,15.638263432,0.227,41.435949364485,0.0,8.865,0.05,8.904
2017-12-24,2017,16,MIA,KC,43.5,0.19120458891013398,16.25,0.106,19.952825947344,0.003,11.8024590164,0.20500000000000002,37.0755271421,0.0,9.8,0.006999999999999999,5.4
2017-12-24,2017,16,NE,BUF,47.5,0.833333333333333,29.25,0.244,21.8136811594,0.08199999999999999,20.642000000000003,0.125,29.9006967797079,0.141,19.4,0.069,7.4
2017-12-24,2017,16,NO,ATL,52.0,0.6993006993006989,28.75,0.279,39.2127868852,0.075,18.0977900552,0.25,22.34603486673,0.0,5.5,0.013000000000000001,6.5
2017-12-24,2017,16,NYG,ARI,39.0,0.390625,18.0,0.025,20.480427463279998,0.017,12.88144,0.106,25.906629784790002,0.06,14.4,0.017,5.7
2017-12-24,2017,16,NYJ,LAC,42.5,0.274725274725275,17.5,0.024,21.03761904762,0.003,10.582,0.069,25.530349423557002,0.025,8.2,0.004,5.3
2017-12-24,2017,16,SEA,DAL,47.0,0.355871886120996,21.75,0.041999999999999996,19.302792792833,0.095,19.9448421053,0.14900000000000002,34.26655192448,0.057,17.5,0.015,6.3
2017-12-24,2017,16,SF,JAX,43.0,0.34965034965034997,19.5,0.024,20.89233273478,0.011000000000000001,12.8783076923,0.083,31.88865723514,0.0,11.0,0.006,5.8
2017-12-24,2017,16,TB,CAR,46.5,0.206185567010309,18.25,0.026000000000000002,20.223291290669998,0.044000000000000004,15.772,0.33599999999999997,32.24434900777,0.062,13.665000000000001,0.003,5.2
2017-12-24,2017,16,TEN,LAR,46.0,0.327868852459016,20.25,0.028000000000000004,21.39507894617,0.022000000000000002,14.54452,0.094,26.63860374592,0.071,15.2675,0.004,5.617999999999999
2017-12-24,2017,16,WAS,DEN,39.5,0.62111801242236,21.25,0.031000000000000003,17.18016868582,0.017,15.7724295302,0.096,28.149317638090004,0.031,13.399999999999999,0.05,7.4
2017-12-23,2017,16,BAL,IND,41.0,0.8849557522123891,27.25,,,,,,,,,,
2017-12-23,2017,16,GB,MIN,41.0,0.22831050228310498,16.25,,,,,,,,,,
2017-12-23,2017,16,IND,BAL,41.0,0.13550135501355,13.75,,,,,,,,,,
2017-12-23,2017,16,MIN,GB,41.0,0.793650793650794,24.75,,,,,,,,,,
