Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Le'Veon Bell,PIT,HOU,1,2,1.1,0.3
2,Todd Gurley,LAR,TEN,1,5,2.4,0.7
3,Alvin Kamara,NO,ATL,1,10,3.9,2.0
4,Kareem Hunt,KC,MIA,1,12,4.8,1.7
5,Ezekiel Elliott,DAL,SEA,1,20,5.1,2.5
6,Melvin Gordon,LAC,NYJ,2,10,5.7,2.0
7,Mark Ingram,NO,ATL,3,14,7.1,1.7
8,Christian McCaffrey,CAR,TB,6,16,8.5,1.9
9,LeSean McCoy,BUF,NE,4,17,9.5,2.1
10,Kenyan Drake,MIA,KC,5,12,9.8,1.7
11,Devonta Freeman,ATL,NO,4,14,10.6,2.0
12,Leonard Fournette,JAC,SF,6,19,11.1,2.2
13,Dion Lewis,NE,BUF,6,16,13.0,1.7
14,Alex Collins,BAL,IND,9,29,14.2,2.6
15,Jordan Howard,CHI,CLE,9,22,16.3,2.0
16,Jerick McKinnon,MIN,GB,11,29,16.8,3.3
17,Latavius Murray,MIN,GB,15,24,19.1,2.2
18,Carlos Hyde,SF,JAC,14,33,19.7,4.1
19,C.J. Anderson,DEN,WAS,15,38,20.7,4.4
20,Theo Riddick,DET,CIN,13,33,21.2,4.6
21,Lamar Miller,HOU,PIT,14,34,21.6,3.4
22,Jay Ajayi,PHI,OAK,14,32,21.8,4.0
23,Joe Mixon,CIN,DET,13,43,22.2,5.3
24,Marshawn Lynch,OAK,PHI,17,37,24.6,3.5
25,DeMarco Murray,TEN,LAR,17,33,25.0,2.9
26,Duke Johnson,CLE,CHI,15,35,24.7,3.9
27,Jamaal Williams,GB,MIN,13,37,27.6,5.0
28,Mike Davis,SEA,DAL,21,41,29.0,3.4
29,Isaiah Crowell,CLE,CHI,22,40,31.0,4.0
30,Jonathan Stewart,CAR,TB,18,50,33.6,5.3
31,Danny Woodhead,BAL,IND,24,51,33.7,5.6
32,Frank Gore,IND,BAL,26,42,34.3,3.6
33,James White,NE,BUF,14,58,30.4,7.8
34,Samaje Perine,WAS,DEN,21,98,34.4,14.4
35,Peyton Barber,TB,CAR,21,47,34.6,4.4
36,Wayne Gallman,NYG,ARI,20,47,35.1,4.8
37,Kapri Bibbs,WAS,DEN,17,59,36.7,10.1
38,Tarik Cohen,CHI,CLE,27,48,36.7,3.6
39,Derrick Henry,TEN,LAR,29,48,39.0,4.1
40,Bilal Powell,NYJ,LAC,28,45,38.8,4.2
41,Matt Forte,NYJ,LAC,33,47,40.0,2.5
42,Tevin Coleman,ATL,NO,27,48,40.2,5.3
43,Kerwynn Williams,ARI,NYG,27,48,39.7,5.4
44,Giovani Bernard,CIN,DET,21,51,40.6,5.6
45,Javorius Allen,BAL,IND,36,60,44.2,3.5
46,J.D. McKissic,SEA,DAL,31,68,46.7,6.1
47,Orleans Darkwa,NYG,ARI,42,52,46.7,2.1
48,Elijhaa Penny,ARI,NYG,32,69,49.1,5.7
49,Devontae Booker,DEN,WAS,37,57,48.6,3.5
50,Ameer Abdullah,DET,CIN,36,64,51.7,6.0
51,D.J. Foster,ARI,NYG,36,69,52.0,6.3
52,Mike Gillislee,NE,BUF,32,74,55.8,8.4
53,Marlon Mack,IND,BAL,33,70,53.0,6.5
54,Rod Smith,DAL,SEA,40,78,60.2,11.6
55,T.J. Yeldon,JAC,SF,43,71,53.3,5.8
56,Tion Green,DET,CIN,45,69,54.8,4.6
57,LeGarrette Blount,PHI,OAK,42,75,55.3,4.8
58,Corey Clement,PHI,OAK,43,71,60.1,7.1
59,Aaron Jones,GB,MIN,43,67,57.1,5.6
60,Doug Martin,TB,CAR,43,96,64.8,9.9
61,Austin Ekeler,LAC,NYJ,44,118,68.1,15.8
62,Benny Cunningham,CHI,CLE,49,101,67.6,9.1
63,Kyle Juszczyk,SF,JAC,48,84,62.8,9.9
64,Charles Sims,TB,CAR,48,117,63.1,9.4
65,Shane Vereen,NYG,ARI,49,80,63.9,8.5
66,Elijah McGuire,NYJ,LAC,48,80,67.6,6.3
67,Alfred Morris,DAL,SEA,48,89,74.6,7.9
68,Travaris Cadet,BUF,NE,49,76,65.5,6.5
69,Branden Oliver,LAC,NYJ,49,83,67.4,9.3
70,Charcandrick West,KC,MIA,50,80,61.4,6.2
71,Jalen Richard,OAK,PHI,50,85,62.9,6.0
