Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Keenan Allen,LAC,0.0,0.1,0.0,6.9,91.3,0.6,0.0,19.5
Michael Thomas,NO,0.0,0.0,0.0,6.6,79.9,0.6,0.0,18.4
DeAndre Hopkins,HOU,0.0,0.0,0.0,6.2,85.4,0.6,0.1,18.1
Julio Jones,ATL,0.0,0.0,0.0,5.5,85.7,0.5,0.0,17.0
Adam Thielen,MIN,0.0,0.1,0.0,5.8,80.3,0.5,0.1,16.8
Mike Evans,TB,0.0,0.0,0.0,5.6,78.1,0.5,0.0,16.6
A.J. Green,CIN,0.0,0.0,0.0,5.3,74.0,0.6,0.1,16.0
Jarvis Landry,MIA,0.2,0.9,0.0,6.6,65.7,0.5,0.1,15.8
Larry Fitzgerald,ARI,0.0,0.0,0.0,6.2,69.7,0.5,0.1,15.8
Brandin Cooks,NE,0.3,1.4,0.0,4.7,73.7,0.5,0.0,15.4
Tyreek Hill,KC,1.1,6.0,0.0,4.7,65.6,0.5,0.0,15.3
JuJu Smith-Schuster,PIT,0.0,0.1,0.0,4.7,69.8,0.5,0.0,14.9
Michael Crabtree,OAK,0.0,0.0,0.0,5.4,62.6,0.5,0.0,14.8
Alshon Jeffery,PHI,0.0,0.0,0.0,4.4,63.2,0.6,0.0,14.4
Golden Tate,DET,0.3,1.9,0.0,6.1,64.7,0.3,0.1,14.3
Demaryius Thomas,DEN,0.0,0.0,0.0,5.4,64.9,0.4,0.0,14.2
Dez Bryant,DAL,0.1,0.7,0.0,4.7,61.7,0.5,0.0,14.1
Devin Funchess,CAR,0.0,0.0,0.0,4.4,63.8,0.6,0.0,14.1
Marvin Jones,DET,0.0,0.0,0.0,4.3,66.5,0.5,0.0,14.1
Doug Baldwin,SEA,0.1,0.7,0.0,5.1,66.1,0.3,0.0,13.9
Mike Wallace,BAL,0.0,0.4,0.0,4.4,63.0,0.5,0.0,13.7
Robert Woods,LAR,0.2,0.8,0.0,4.7,60.6,0.5,0.0,13.6
Josh Gordon,CLE,0.0,0.0,0.0,4.5,62.8,0.4,0.0,13.4
Dede Westbrook,JAC,0.0,0.0,0.0,4.7,58.0,0.4,0.0,13.1
Stefon Diggs,MIN,0.2,1.0,0.0,4.7,62.2,0.3,0.0,13.0
T.Y. Hilton,IND,0.0,0.0,0.0,4.2,60.6,0.4,0.0,12.7
Jamison Crowder,WAS,0.3,1.8,0.0,4.9,58.7,0.3,0.1,12.3
Cooper Kupp,LAR,0.0,0.0,0.0,4.3,52.1,0.5,0.0,12.3
Sterling Shepard,NYG,0.1,0.5,0.0,4.9,58.4,0.2,0.0,12.2
Randall Cobb,GB,0.5,2.1,0.0,4.7,48.8,0.4,0.0,12.2
Martavis Bryant,PIT,0.4,2.0,0.0,3.7,53.8,0.5,0.0,12.1
Nelson Agholor,PHI,0.0,0.0,0.0,3.8,51.3,0.5,0.0,12.0
Mohamed Sanu,ATL,0.1,0.5,0.0,4.2,51.5,0.4,0.0,12.0
Rishard Matthews,TEN,0.0,0.0,0.0,3.9,55.4,0.4,0.0,11.9
Marquise Goodwin,SF,0.0,0.3,0.0,4.4,62.1,0.2,0.0,11.9
Robby Anderson,NYJ,0.1,0.6,0.0,4.0,56.2,0.3,0.0,11.4
Paul Richardson,SEA,0.0,0.0,0.0,3.5,51.9,0.4,0.0,11.1
Kendall Wright,CHI,0.0,0.0,0.0,3.9,47.0,0.4,0.0,10.8
Keelan Cole,JAC,0.0,0.0,0.0,3.2,48.7,0.4,0.0,10.6
Tyrell Williams,LAC,0.0,0.0,0.0,3.1,46.2,0.4,0.0,10.1
Devante Parker,MIA,0.0,0.0,0.0,3.8,47.9,0.2,0.0,9.8
Kenny Stills,MIA,0.0,0.0,0.0,3.5,50.2,0.2,0.0,9.7
Jordy Nelson,GB,0.0,0.0,0.0,3.8,43.9,0.2,0.0,9.5
Danny Amendola,NE,0.0,0.0,0.0,3.9,41.7,0.2,0.0,9.4
Sammy Watkins,LAR,0.0,0.0,0.0,2.9,44.0,0.3,0.0,9.2
Kelvin Benjamin,BUF,0.0,0.0,0.0,3.3,45.1,0.2,0.0,9.2
Jermaine Kearse,NYJ,0.0,0.0,0.0,3.4,43.4,0.2,0.0,9.0
Josh Doctson,WAS,0.0,0.0,0.0,3.2,40.4,0.3,0.0,8.9
Adam Humphries,TB,0.2,1.0,0.0,3.9,40.1,0.1,0.0,8.8
Ted Ginn,NO,0.3,2.0,0.0,3.0,41.6,0.2,0.0,8.7
Chris Godwin,TB,0.0,0.1,0.0,3.2,40.1,0.2,0.0,8.5
Will Fuller,HOU,0.1,0.7,0.0,2.8,39.5,0.2,0.0,8.2
J.D. McKissic,SEA,3.6,16.5,0.1,3.1,24.1,0.1,0.1,8.2
Amari Cooper,OAK,0.0,0.1,0.0,3.1,39.0,0.2,0.0,8.1
