Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Baltimore Ravens,BAL,IND,1,6,1.5,0.9
2,Jacksonville Jaguars,JAC,SF,1,10,3.0,1.8
3,Los Angeles Chargers,LAC,NYJ,1,16,3.6,2.8
4,Chicago Bears,CHI,CLE,1,11,4.9,2.4
5,Minnesota Vikings,MIN,GB,1,19,5.9,2.9
6,Pittsburgh Steelers,PIT,HOU,2,18,6.7,3.1
7,Carolina Panthers,CAR,TB,3,14,7.3,2.2
8,Kansas City Chiefs,KC,MIA,2,15,7.7,2.4
9,Los Angeles Rams,LAR,TEN,3,18,9.0,2.5
10,Philadelphia Eagles,PHI,OAK,3,15,9.9,2.5
11,Arizona Cardinals,ARI,NYG,4,20,11.4,2.3
12,New England Patriots,NE,BUF,3,17,11.5,2.4
13,Washington Redskins,WAS,DEN,2,21,12.2,3.3
14,Detroit Lions,DET,CIN,3,17,12.8,2.7
15,Denver Broncos,DEN,WAS,5,19,14.1,2.1
16,New Orleans Saints,NO,ATL,6,22,16.0,2.4
17,Dallas Cowboys,DAL,SEA,14,27,18.0,2.3
18,Seattle Seahawks,SEA,DAL,11,24,18.4,1.9
19,San Francisco 49ers,SF,JAC,13,32,19.8,3.1
20,Cleveland Browns,CLE,CHI,16,24,19.5,1.7
21,New York Giants,NYG,ARI,11,25,18.5,3.0
22,Green Bay Packers,GB,MIN,18,31,22.7,2.8
23,Cincinnati Bengals,CIN,DET,10,30,22.3,3.7
24,Miami Dolphins,MIA,KC,18,30,25.2,2.5
25,New York Jets,NYJ,LAC,19,31,25.8,2.9
26,Tennessee Titans,TEN,LAR,16,31,26.2,3.8
27,Atlanta Falcons,ATL,NO,18,31,26.4,3.4
28,Tampa Bay Buccaneers,TB,CAR,19,31,26.0,2.8
29,Houston Texans,HOU,PIT,21,32,27.1,2.6
30,Indianapolis Colts,IND,BAL,21,32,28.1,2.5
31,Oakland Raiders,OAK,PHI,24,32,30.3,2.1
32,Buffalo Bills,BUF,NE,21,32,30.4,2.4
