Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-11-01,IND,DET,49.0,0.6428571428571429,26.0,2020,8,0.1493,27.900000000000002,0.0333,16.000000000000004,0.1316,33.14,0.047799999999999995,18.0,0.0377,7.0
2020-11-01,MIN,GB,48.0,0.3125,21.0,2020,8,0.1388,34.21,0.0263,15.105,0.1537,40.89154875,0.0187,12.7725,0.0147,5.06
2020-11-01,NE,BUF,41.0,0.3448275862068966,18.5,2020,8,0.0397,34.001,0.026,15.959999999999996,0.0383,17.4525,0.011300000000000001,5.341215749999999,0.067,7.15
2020-11-01,TEN,CIN,49.0,0.7619047619047619,28.0,2020,8,0.2321,29.362,0.085,19.690999999999995,0.2354,42.749,0.1162,20.4289,0.058,6.996
2020-11-01,LV,CLE,47.0,0.5121951219512195,24.0,2020,8,0.13470000000000001,29.259999999999998,0.053,16.339999999999996,0.12000000000000001,35.099999999999994,0.161,21.547499999999996,0.0077,6.6000000000000005
2020-11-01,NYJ,KC,49.0,0.4,14.75,2020,8,0.0247,19.0,0.0067,13.800000000000002,0.12539999999999998,26.4,0.01,11.620000000000001,0.0083,4.6
2020-11-01,LAR,MIA,46.5,0.6363636363636364,28.25,2020,8,0.067,25.8,0.0263,17.699999999999996,0.1433,42.5,0.019200000000000002,13.779999999999998,0.0617,7.5
2020-11-01,NO,CHI,41.0,0.7058823529411765,23.0,2020,8,0.24200000000000002,35.547000000000004,0.023200000000000002,18.216,0.035800000000000005,28.471925,0.047,16.218499999999995,0.123,6.8340000000000005
2020-11-01,SF,SEA,54.0,0.4878048780487805,26.25,2020,8,0.0667,27.3,0.0953,17.799999999999997,0.23650000000000002,31.86,0.164,21.400000000000006,0.005,5.6
2020-11-01,DAL,PHI,42.5,0.2,16.0,2020,8,,,,,,,,,,
2020-11-01,LAC,DEN,44.5,0.6296296296296297,23.75,2020,8,0.0667,21.799999999999997,0.0527,19.3,0.22630000000000006,42.99999999999999,0.068,16.599999999999998,0.058,7.5
2020-11-01,PIT,BAL,44.5,0.3636363636363637,20.25,2020,8,0.029,27.131999999999998,0.0207,16.433999999999997,0.1094,49.94900000000001,0.0123,12.0395,0.0147,6.7319999999999975
2020-11-01,DET,IND,49.0,0.38461538461538464,23.0,2020,8,0.0686,24.6,0.039,16.6,0.1673,38.7,0.0333,15.4,0.0337,5.6
2020-11-01,GB,MIN,48.0,0.7222222222222222,27.0,2020,8,0.2187,26.620000000000005,0.08,20.045,0.25930000000000003,44.498999999999995,0.025500000000000002,15.697499999999998,0.084,7.15
2020-11-01,BUF,NE,41.0,0.7058823529411765,22.5,2020,8,0.0308,24.31,0.0423,18.24,0.10620000000000002,48.43800000000001,0.006200000000000001,6.9225,0.097,8.14
2020-11-01,CIN,TEN,49.0,0.2777777777777778,21.0,2020,8,0.1323,24.061999999999994,0.0833,18.527000000000005,0.27630000000000005,51.31850000000001,0.01,10.440999999999999,0.021,5.300000000000002
2020-11-01,CLE,LV,47.0,0.4651162790697674,23.0,2020,8,0.3267,33.44,0.0507,16.244999999999994,0.2017,37.47705,0.09000000000000001,16.38,0.061,6.9300000000000015
2020-11-01,KC,NYJ,49.0,0.8333333333333334,34.25,2020,8,0.16949999999999998,33.3,0.105,24.6,0.2474,44.599999999999994,0.1052,24.3,0.1177,9.4
2020-11-01,MIA,LAR,46.5,0.392156862745098,18.25,2020,8,0.09720000000000001,22.1,0.013,15.300000000000002,0.059699999999999996,30.8,0.0278,15.000000000000004,0.0237,5.8
2020-11-01,CHI,NO,41.0,0.3333333333333333,18.0,2020,8,0.057,15.707999999999998,0.009000000000000001,14.751,0.1026,43.6407,0.024300000000000002,17.313000000000002,0.0467,6.5280000000000005
2020-11-01,SEA,SF,54.0,0.5555555555555556,27.75,2020,8,0.2463,24.77,0.1103,23.4,0.38400000000000006,46.699999999999996,0.0254,13.900000000000002,0.0123,6.1
2020-11-01,PHI,DAL,42.5,0.8333333333333334,26.5,2020,8,,,,,,,,,,
2020-11-01,DEN,LAC,44.5,0.4,20.75,2020,8,0.033,25.0,0.009000000000000001,14.300000000000002,0.043000000000000003,31.000000000000004,0.059,20.099999999999998,0.0233,6.4
2020-11-01,BAL,PIT,44.5,0.6666666666666666,24.25,2020,8,0.0531,23.5263,0.0633,19.998,0.0856,24.7755,0.055299999999999995,16.318,0.0357,7.242000000000001
