Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,8.0,100.6,0.9,0.0,0.0,0.0,0.0,23.3
Tyler Lockett,SEA,6.4,84.1,0.7,0.3,1.6,0.0,0.0,19.1
Keenan Allen,LAC,7.0,82.2,0.5,0.2,0.9,0.0,0.0,18.5
Robby Anderson,CAR,6.2,87.1,0.5,0.2,0.9,0.0,0.1,18.2
Julio Jones,ATL,6.4,86.6,0.5,0.1,0.2,0.0,0.0,18.1
Calvin Ridley,ATL,5.9,79.5,0.7,0.4,2.0,0.0,0.0,18.0
Tyreek Hill,KC,5.2,77.8,0.7,1.1,6.3,0.1,0.0,17.9
Stefon Diggs,BUF,6.1,81.9,0.5,0.3,1.8,0.0,0.0,17.5
Adam Thielen,MIN,5.7,76.9,0.7,0.4,1.9,0.0,0.1,17.5
D.J. Moore,CAR,5.7,85.5,0.5,0.4,3.1,0.0,0.1,17.5
D.K. Metcalf,SEA,4.9,83.0,0.7,0.0,0.3,0.0,0.1,17.4
Kenny Golladay,DET,5.4,81.4,0.6,0.0,0.2,0.0,0.0,17.0
Tyler Boyd,CIN,6.5,74.7,0.5,0.3,2.3,0.0,0.1,17.0
A.J. Brown,TEN,4.9,80.4,0.6,0.1,1.7,0.0,0.0,16.9
Allen Robinson II,CHI,6.0,74.1,0.5,0.1,0.5,0.0,0.0,16.3
Mike Evans,TB,5.1,73.1,0.6,0.0,0.0,0.0,0.0,16.3
Robert Woods,LAR,5.2,68.5,0.4,1.5,9.5,0.1,0.0,15.8
Cooper Kupp,LAR,5.3,68.7,0.6,0.4,2.2,0.0,0.0,15.7
Travis Fulgham,PHI,5.1,68.0,0.6,0.1,0.5,0.0,0.0,15.3
Justin Jefferson,MIN,4.6,72.4,0.6,0.1,0.6,0.0,0.0,15.2
Amari Cooper,DAL,5.4,67.3,0.4,0.2,1.0,0.0,0.0,14.6
Jarvis Landry,CLE,5.1,65.6,0.5,0.2,1.6,0.0,0.1,14.6
Tee Higgins,CIN,4.7,65.8,0.5,0.3,2.4,0.0,0.0,14.5
Brandon Aiyuk,SF,4.4,62.7,0.5,1.0,5.3,0.1,0.0,14.3
DeVante Parker,MIA,4.7,66.0,0.4,0.0,0.0,0.0,0.0,13.9
Diontae Johnson,PIT,5.2,59.2,0.5,0.2,1.8,0.0,0.1,13.8
Darius Slayton,NYG,4.1,62.5,0.5,0.1,0.4,0.0,0.0,13.0
Cole Beasley,BUF,4.9,56.5,0.4,0.0,0.0,0.0,0.0,12.8
Marquise Brown,BAL,4.3,63.1,0.3,0.4,2.0,0.0,0.0,12.8
A.J. Green,CIN,4.7,61.6,0.3,0.0,0.0,0.0,0.0,12.3
JuJu Smith-Schuster,PIT,4.8,54.4,0.2,0.0,0.1,0.0,0.0,11.5
CeeDee Lamb,DAL,4.4,55.9,0.2,0.4,2.1,0.0,0.0,11.3
Scotty Miller,TB,4.1,57.6,0.2,0.3,1.2,0.0,0.0,11.3
Henry Ruggs III,LV,3.6,53.3,0.4,0.4,2.2,0.0,0.0,11.3
Tre'Quan Smith,NO,4.0,53.6,0.3,0.0,0.1,0.0,0.0,11.0
Corey Davis,TEN,4.0,52.8,0.3,0.1,0.7,0.0,0.0,10.9
Chase Claypool,PIT,3.6,51.4,0.2,0.8,4.2,0.0,0.0,10.8
Curtis Samuel,CAR,3.7,40.0,0.2,2.1,11.5,0.2,0.0,10.7
Denzel Mims,NYJ,4.4,54.1,0.2,0.1,0.7,0.0,0.0,10.7
Sterling Shepard,NYG,4.3,50.5,0.2,0.2,1.7,0.0,0.0,10.6
T.Y. Hilton,IND,3.9,55.5,0.2,0.0,0.2,0.0,0.0,10.5
Hunter Renfrow,LV,4.0,52.5,0.2,0.0,0.1,0.0,0.0,10.5
Mike Williams,LAC,3.3,54.4,0.3,0.1,0.4,0.0,0.0,10.3
Jerry Jeudy,DEN,4.0,53.6,0.2,0.1,0.6,0.0,0.0,10.3
Nelson Agholor,LV,3.6,48.1,0.2,0.1,0.7,0.0,0.0,9.9
John Brown,BUF,3.5,49.4,0.2,0.1,0.5,0.0,0.0,9.8
Marvin Jones Jr.,DET,3.5,48.5,0.2,0.0,0.0,0.0,0.0,9.8
Rashard Higgins,CLE,3.4,48.4,0.3,0.0,0.2,0.0,0.0,9.7
Kendrick Bourne,SF,3.4,47.0,0.2,0.0,0.0,0.0,0.0,9.3
Preston Williams,MIA,3.3,47.3,0.2,0.0,0.0,0.0,0.0,9.1
Marquez Valdes-Scantling,GB,3.2,47.3,0.2,0.2,1.6,0.0,0.0,9.1
Darnell Mooney,CHI,3.6,45.6,0.1,0.2,0.8,0.0,0.0,9.0
Braxton Berrios,NYJ,3.4,45.6,0.2,0.1,1.2,0.0,0.1,9.0
Greg Ward,PHI,3.8,37.5,0.2,0.2,0.5,0.0,0.0,8.8
Jakobi Meyers,NE,3.4,44.9,0.1,0.2,1.2,0.0,0.0,8.8
Damiere Byrd,NE,3.6,44.7,0.1,0.0,0.2,0.0,0.0,8.7
Zach Pascal,IND,3.3,42.7,0.2,0.1,0.7,0.0,0.0,8.7
Russell Gage,ATL,3.9,38.5,0.1,0.1,0.6,0.0,0.0,8.6
Deonte Harris,NO,3.5,36.9,0.1,0.7,4.4,0.0,0.0,8.5
Adam Humphries,TEN,3.5,38.0,0.2,0.1,0.3,0.0,0.0,8.4
Michael Gallup,DAL,2.8,47.0,0.1,0.0,0.0,0.0,0.0,8.4
