Name_ID,ID,Pos
Ravens  (16006812),16006812,DST
Browns  (16006813),16006813,DST
Bears  (16006814),16006814,DST
WAS Football Team  (16006820),16006820,DST
Chiefs  (16006816),16006816,DST
Texans  (16006822),16006822,DST
Chargers  (16006817),16006817,DST
Rams  (16006819),16006819,DST
Eagles  (16006821),16006821,DST
Steelers  (16006815),16006815,DST
Panthers  (16006823),16006823,DST
Colts  (16006818),16006818,DST
Broncos  (16006827),16006827,DST
Seahawks  (16006824),16006824,DST
Cowboys  (16006826),16006826,DST
Jaguars  (16006829),16006829,DST
Bengals  (16006828),16006828,DST
Giants  (16006825),16006825,DST
Jets  (16006830),16006830,DST
Falcons  (16006831),16006831,DST
Patrick Mahomes (16006097),16006097,QB
Jalen Hurts (16006102),16006102,QB
Lamar Jackson (16006098),16006098,QB
Deshaun Watson (16006099),16006099,QB
Justin Herbert (16006100),16006100,QB
Russell Wilson (16006101),16006101,QB
Mitchell Trubisky (16006107),16006107,QB
Matt Ryan (16006106),16006106,QB
Jared Goff (16006105),16006105,QB
Baker Mayfield (16006104),16006104,QB
Ben Roethlisberger (16006103),16006103,QB
Teddy Bridgewater (16006112),16006112,QB
Philip Rivers (16006108),16006108,QB
Andy Dalton (16006109),16006109,QB
Drew Lock (16006118),16006118,QB
Sam Darnold (16006117),16006117,QB
Daniel Jones (16006119),16006119,QB
Alex Smith (16006114),16006114,QB
Brandon Allen (16006122),16006122,QB
Mike Glennon (16006124),16006124,QB
Ryan Finley (16006127),16006127,QB
Dwayne Haskins Jr. (16006115),16006115,QB
Tyreek Hill (16006352),16006352,WR
Calvin Ridley (16006354),16006354,WR
Allen Robinson II (16006358),16006358,WR
Travis Kelce (16006636),16006636,TE
Antonio Gibson (16006172),16006172,RB
Austin Ekeler (16006162),16006162,RB
David Montgomery (16006160),16006160,RB
Nick Chubb (16006158),16006158,RB
Miles Sanders (16006166),16006166,RB
Diontae Johnson (16006374),16006374,WR
Robert Woods (16006362),16006362,WR
David Johnson (16006186),16006186,RB
DK Metcalf (16006356),16006356,WR
Ezekiel Elliott (16006170),16006170,RB
Cooper Kupp (16006370),16006370,WR
Melvin Gordon III (16006198),16006198,RB
DJ Moore (16006382),16006382,WR
Kareem Hunt (16006190),16006190,RB
J.K. Dobbins (16006184),16006184,RB
Brandin Cooks (16006376),16006376,WR
Amari Cooper (16006384),16006384,WR
Jonathan Taylor (16006164),16006164,RB
Darrell Henderson Jr. (16006220),16006220,RB
