Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-11-08,SEA,BUF,55.0,0.6226415094339622,29.0,2020,9,0.1487,17.564999999999998,0.125,23.7,0.31639999999999996,45.1,0.0303,16.58,0.013,6.1
2020-11-08,DEN,ATL,50.0,0.35714285714285715,22.75,2020,9,0.0877,26.2,0.0473,17.6,0.0947,37.37,0.129,21.4,0.0127,6.2
2020-11-08,CHI,TEN,46.5,0.30303030303030304,20.25,2020,9,0.1187,16.100000000000005,0.01,14.9,0.1319,40.44999999999999,0.017300000000000003,17.200000000000003,0.006999999999999999,6.2
2020-11-08,DET,MIN,51.5,0.4,24.25,2020,9,0.10930000000000001,25.1,0.060000000000000005,21.880000000000003,0.1613,29.31,0.061000000000000006,18.0,0.0093,5.7
2020-11-08,BAL,IND,48.0,0.5121951219512195,24.5,2020,9,0.08420000000000001,25.564999999999998,0.0457,20.2,0.0655,33.68000000000001,0.0673,15.600000000000001,0.0643,6.5
2020-11-08,CAR,KC,51.5,0.2,20.75,2020,9,0.08080000000000001,30.900000000000013,0.0263,17.599999999999994,0.20589999999999997,44.699999999999996,0.0073,10.229999999999999,0.0043,4.7
2020-11-08,HOU,JAC,49.0,0.75,29.5,2020,9,0.1683,20.900000000000002,0.1123,23.199999999999992,0.2546,45.627500000000005,0.0526,11.82,0.0987,7.3
2020-11-08,NYG,WAS,43.0,0.4166666666666667,20.0,2020,9,0.018000000000000002,17.779999999999998,0.0197,15.8,0.0645,36.245,0.0518,15.3,0.079,6.3
2020-11-08,LV,LAC,52.5,0.5454545454545454,26.75,2020,9,0.188,26.700000000000003,0.056,18.699999999999992,0.061200000000000004,36.0,0.1537,23.900000000000002,0.01,5.4
2020-11-08,PIT,DAL,44.0,0.5238095238095238,29.0,2020,9,0.1864,31.814999999999998,0.047,19.299999999999994,0.20500000000000002,48.8,0.0453,13.300000000000002,0.1247,8.9
2020-11-08,MIA,ARI,49.0,0.3125,21.5,2020,9,0.029,14.739999999999998,0.031,15.9,0.1203,30.77,0.0203,15.599999999999996,0.0123,6.1
2020-11-08,NO,TB,50.5,0.37735849056603776,23.5,2020,9,,,,,,,,,,
2020-11-08,BUF,SEA,55.0,0.4081632653061225,26.0,2020,9,0.0643,20.099999999999998,0.102,22.100000000000005,0.2594,53.6,0.0045000000000000005,12.02,0.0043,5.8
2020-11-08,ATL,DEN,50.0,0.6875,27.25,2020,9,0.07669999999999999,22.600139999999993,0.0537,19.199999999999996,0.273,46.720000000000006,0.0658,15.500000000000002,0.0717,6.2
2020-11-08,TEN,CHI,46.5,0.7297297297297297,26.25,2020,9,0.10880000000000001,28.535,0.0273,18.0,0.1168,36.54,0.0635,17.900129999999994,0.0693,6.3
2020-11-08,MIN,DET,51.5,0.6296296296296297,27.25,2020,9,0.27549999999999997,33.1,0.052000000000000005,15.599999999999996,0.2022,39.50000000000001,0.03,14.300000000000002,0.073,5.9
2020-11-08,IND,BAL,48.0,0.4651162790697674,23.5,2020,9,0.0637,28.0,0.0073,14.200000000000001,0.0253,25.415180000000003,0.034300000000000004,19.0,0.0083,6.2
2020-11-08,KC,CAR,51.5,0.8333333333333334,30.75,2020,9,0.11280000000000001,32.099999999999994,0.0963,24.599999999999998,0.1841,46.820000000000014,0.1312,21.700000000000006,0.0947,6.7
2020-11-08,JAC,HOU,49.0,0.2857142857142857,19.5,2020,9,0.12350000000000001,23.6,0.0093,18.360000000000007,0.0734,42.675000000000004,0.0183,9.150000000000002,0.004,5.4
2020-11-08,WAS,NYG,43.0,0.6153846153846154,23.0,2020,9,0.0697,28.500000000000004,0.018000000000000002,14.700000000000003,0.1366,35.1253,0.0332,13.500000000000002,0.109,7.5
2020-11-08,LAC,LV,52.5,0.5,25.75,2020,9,0.12630000000000002,20.615,0.0897,22.7,0.2568,47.350000000000016,0.10200000000000001,15.5,0.0327,6.2
2020-11-08,DAL,PIT,44.0,0.125,15.0,2020,9,0.0465,21.46,0.0045,20.2,0.0595,40.0,0.01,9.0,0.0403,5.3
2020-11-08,ARI,MIA,49.0,0.7222222222222222,27.5,2020,9,0.19,20.500000000000007,0.059,22.2,0.2027,45.46000000000001,0.0083,10.099999999999998,0.0957,6.5
2020-11-08,TB,NO,50.5,0.6491228070175439,27.0,2020,9,,,,,,,,,,
