Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Pittsburgh Steelers,PIT,3.5,1.0,0.7,1.2,0.2,0.1,17.2,332.3,8.9
New England Patriots,NE,2.6,1.1,0.6,0.9,0.2,0.0,16.3,294.6,8.1
Atlanta Falcons,ATL,2.3,1.5,0.5,0.7,0.2,0.0,22.1,348.4,7.5
Washington Football Team,WF,2.9,1.0,0.7,1.2,0.2,0.0,20.4,304.2,7.3
Green Bay Packers,GB,2.7,1.0,0.6,0.8,0.1,0.0,23.6,368.4,6.7
Houston Texans,HOU,2.7,0.8,0.6,1.0,0.1,0.0,20.9,336.9,6.5
Indianapolis Colts,IND,2.8,0.8,0.6,0.8,0.1,0.0,23.4,342.5,6.5
Buffalo Bills,BUF,3.0,0.7,0.6,0.8,0.1,0.1,26.0,373.1,6.5
New York Giants,NYG,2.4,0.9,0.5,0.9,0.2,0.1,22.2,316.9,6.3
Arizona Cardinals,ARI,2.4,0.9,0.6,1.0,0.2,0.0,21.5,317.4,6.3
New York Jets,NYJ,2.2,1.1,0.5,0.8,0.1,0.0,23.3,342.0,6.3
Kansas City Chiefs,KC,2.4,0.9,0.5,0.9,0.2,0.0,20.6,360.1,6.2
Baltimore Ravens,BAL,2.0,0.9,0.7,1.1,0.1,0.1,21.5,356.6,6.2
Minnesota Vikings,MIN,2.7,0.8,0.5,0.7,0.1,0.0,22.4,363.8,6.2
Jacksonville Jaguars,JAC,2.8,0.7,0.5,0.6,0.1,0.0,25.9,374.4,6.2
Miami Dolphins,MIA,2.1,1.0,0.5,0.9,0.2,0.0,26.0,400.2,6.2
Chicago Bears,CHI,2.6,0.7,0.6,0.8,0.1,0.0,24.4,373.1,6.1
Seattle Seahawks,SEA,2.2,0.9,0.7,1.1,0.1,0.0,24.8,378.7,6.1
Denver Broncos,DEN,2.5,0.7,0.6,0.8,0.1,0.0,25.5,386.6,5.9
Tennessee Titans,TEN,2.1,1.0,0.5,0.6,0.1,0.0,20.4,331.3,5.8
Detroit Lions,DET,2.3,0.8,0.5,0.8,0.1,0.0,26.2,353.2,5.8
Las Vegas Raiders,LV,2.1,0.8,0.6,0.9,0.1,0.0,26.2,396.7,5.7
San Francisco 49ers,SF,2.5,0.5,0.6,0.8,0.1,0.0,23.2,362.7,5.5
Tampa Bay Buccaneers,TB,2.0,0.7,0.5,0.9,0.1,0.0,23.9,363.0,5.5
New Orleans Saints,NO,2.0,0.7,0.6,0.8,0.1,0.0,26.8,358.2,5.4
Los Angeles Chargers,LAC,2.2,0.6,0.6,0.7,0.1,0.0,23.2,371.2,5.4
Dallas Cowboys,DAL,1.9,0.7,0.6,0.9,0.1,0.0,26.4,368.2,5.3
Carolina Panthers,CAR,1.8,0.6,0.6,0.8,0.1,0.0,30.0,397.9,4.7
