Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,8.1,98.8,0.8,0.0,0.0,0.0,0.0,22.8
DeAndre Hopkins,ARI,7.3,93.7,0.6,0.0,0.2,0.0,0.1,20.3
Keenan Allen,LAC,7.5,89.2,0.6,0.1,0.7,0.0,0.1,20.2
Julio Jones,ATL,6.6,94.0,0.5,0.1,0.3,0.0,0.0,19.2
Stefon Diggs,BUF,6.4,87.7,0.6,0.2,1.2,0.0,0.1,18.8
Tyler Lockett,SEA,6.2,79.1,0.7,0.2,1.2,0.0,0.0,18.3
Adam Thielen,MIN,5.6,73.6,0.7,0.4,2.1,0.0,0.1,17.3
Terry McLaurin,WAS,5.8,82.3,0.5,0.1,0.5,0.0,0.0,17.2
D.K. Metcalf,SEA,5.0,80.2,0.7,0.0,0.2,0.0,0.1,17.0
Tyreek Hill,KC,4.9,72.4,0.7,0.8,5.4,0.1,0.0,17.0
Allen Robinson II,CHI,6.3,78.4,0.5,0.1,0.4,0.0,0.1,17.0
Robby Anderson,CAR,5.7,76.5,0.4,0.1,0.4,0.0,0.1,16.0
Justin Jefferson,MIN,4.8,76.0,0.6,0.1,0.4,0.0,0.0,15.8
D.J. Moore,CAR,5.4,76.9,0.4,0.2,2.1,0.0,0.1,15.5
Michael Thomas,NO,6.3,72.9,0.3,0.0,0.0,0.0,0.0,15.4
Will Fuller V,HOU,4.6,69.4,0.6,0.1,0.5,0.0,0.0,15.0
A.J. Brown,TEN,4.4,69.9,0.6,0.1,1.2,0.0,0.0,14.9
DeVante Parker,MIA,4.6,65.7,0.5,0.0,0.0,0.0,0.0,13.8
Marvin Jones Jr.,DET,4.5,61.4,0.5,0.0,0.0,0.0,0.0,13.8
Amari Cooper,DAL,5.1,63.6,0.4,0.2,0.9,0.0,0.0,13.7
Mike Evans,TB,4.3,60.7,0.5,0.0,0.0,0.0,0.0,13.6
JuJu Smith-Schuster,PIT,4.9,59.2,0.5,0.0,0.1,0.0,0.0,13.5
Mike Williams,LAC,3.7,61.8,0.6,0.2,0.8,0.0,0.0,13.5
Brandin Cooks,HOU,4.6,61.7,0.4,0.2,1.4,0.0,0.0,13.5
Darius Slayton,NYG,4.1,61.5,0.5,0.1,0.4,0.0,0.0,13.0
Chase Claypool,PIT,3.9,53.9,0.5,0.6,4.3,0.0,0.1,12.7
Christian Kirk,ARI,4.2,52.9,0.4,0.3,2.4,0.0,0.0,12.3
Emmanuel Sanders,NO,4.6,55.7,0.4,0.0,0.3,0.0,0.0,12.3
Sterling Shepard,NYG,5.0,56.7,0.2,0.2,1.7,0.0,0.0,12.1
Diontae Johnson,PIT,4.7,53.4,0.3,0.3,1.9,0.0,0.1,12.0
Jerry Jeudy,DEN,4.4,60.3,0.2,0.1,0.5,0.0,0.0,11.9
Marquise Brown,BAL,4.1,57.4,0.3,0.3,1.5,0.0,0.0,11.9
Corey Davis,TEN,4.4,56.1,0.3,0.1,0.5,0.0,0.0,11.7
John Brown,BUF,3.8,52.9,0.4,0.1,0.2,0.0,0.0,11.6
Calvin Ridley,ATL,3.8,55.0,0.3,0.3,1.3,0.0,0.0,11.4
D.J. Chark Jr.,JAC,4.2,53.8,0.3,0.0,0.3,0.0,0.0,11.4
Cole Beasley,BUF,4.5,52.4,0.3,0.0,0.0,0.0,0.0,11.3
Chris Godwin,TB,4.1,53.6,0.3,0.0,0.1,0.0,0.0,11.2
Jakobi Meyers,NE,4.0,52.7,0.3,0.1,0.6,0.0,0.0,11.2
Tim Patrick,DEN,3.8,52.7,0.3,0.1,0.3,0.0,0.0,11.1
Laviska Shenault Jr.,JAC,4.0,48.2,0.2,1.5,7.5,0.0,0.1,10.8
CeeDee Lamb,DAL,4.2,54.2,0.2,0.6,2.9,0.0,0.1,10.8
Henry Ruggs III,LV,3.4,49.4,0.4,0.4,2.2,0.0,0.0,10.8
Danny Amendola,DET,4.3,54.7,0.1,0.0,0.1,0.0,0.0,10.6
Jamison Crowder,NYJ,4.3,49.5,0.2,0.1,0.4,0.0,0.1,10.4
Darnell Mooney,CHI,3.8,49.3,0.2,0.2,0.7,0.0,0.0,10.1
Zach Pascal,IND,3.8,48.1,0.2,0.1,0.5,0.0,0.0,9.9
Russell Gage,ATL,4.4,45.3,0.1,0.2,0.5,0.0,0.0,9.7
Hunter Renfrow,LV,3.7,45.5,0.2,0.0,0.0,0.0,0.0,9.6
Anthony Miller,CHI,3.9,43.7,0.2,0.2,1.0,0.0,0.0,9.4
Antonio Brown,TB,3.4,41.7,0.3,0.1,0.4,0.0,0.0,9.4
Curtis Samuel,CAR,3.4,36.0,0.2,1.4,9.9,0.1,0.0,9.3
Mecole Hardman,KC,2.7,43.0,0.3,0.3,1.5,0.0,0.0,9.2
Preston Williams,MIA,3.2,46.1,0.2,0.0,0.0,0.0,0.0,9.1
Keelan Cole Sr.,JAC,3.2,46.2,0.2,0.1,0.5,0.0,0.0,9.1
Randall Cobb,HOU,3.5,43.6,0.2,0.1,0.4,0.0,0.0,9.1
T.Y. Hilton,IND,3.1,47.6,0.2,0.0,0.0,0.0,0.0,8.8
Denzel Mims,NYJ,3.6,44.4,0.1,0.1,0.9,0.0,0.0,8.7
Damiere Byrd,NE,3.3,41.9,0.2,0.0,0.1,0.0,0.0,8.5
Scotty Miller,TB,3.0,42.1,0.2,0.3,1.4,0.0,0.0,8.4
Michael Gallup,DAL,3.0,47.4,0.1,0.0,0.0,0.0,0.0,8.4
Marquez Valdes-Scantling,GB,2.9,44.7,0.1,0.3,2.0,0.0,0.0,8.4
Michael Pittman Jr.,IND,3.3,40.6,0.1,0.1,0.6,0.0,0.0,8.1
Trent Taylor,SF,3.5,38.4,0.1,0.0,0.1,0.0,0.0,8.0
Nelson Agholor,LV,3.0,38.2,0.2,0.1,0.5,0.0,0.0,8.0
Tre'Quan Smith,NO,2.8,36.1,0.2,0.0,0.1,0.0,0.0,7.6
Larry Fitzgerald,ARI,3.3,34.5,0.1,0.0,0.0,0.0,0.0,7.6
Dontrelle Inman,WAS,2.8,36.4,0.1,0.0,0.0,0.0,0.0,7.1
David Moore,SEA,2.3,32.2,0.2,0.3,2.5,0.0,0.0,7.0
Chris Hogan,NYJ,2.9,33.0,0.1,0.0,0.0,0.0,0.0,6.8
Steven Sims,WAS,2.6,33.2,0.1,0.2,1.3,0.0,0.1,6.7
Breshad Perriman,NYJ,2.4,36.0,0.1,0.1,0.4,0.0,0.0,6.7
Marcus Johnson,IND,2.2,35.8,0.1,0.0,0.0,0.0,0.0,6.5
Richie James Jr.,SF,2.3,36.6,0.1,0.0,0.9,0.0,0.1,6.5
Jakeem Grant,MIA,2.5,29.6,0.1,0.4,2.2,0.0,0.0,6.4
Demarcus Robinson,KC,2.5,30.7,0.1,0.0,0.0,0.0,0.0,6.4
KJ Hamler,DEN,2.4,30.6,0.1,0.4,1.9,0.0,0.0,6.4
Jalen Guyton,LAC,2.1,30.3,0.1,0.1,0.4,0.0,0.0,6.0
Marvin Hall,DET,1.8,34.2,0.1,0.1,0.6,0.0,0.0,6.0
Isaiah Wright,WAS,2.4,27.4,0.1,0.3,1.8,0.0,0.0,5.9
Andy Isabella,ARI,1.8,29.1,0.2,0.2,0.3,0.0,0.0,5.8
Braxton Berrios,NYJ,2.5,27.3,0.1,0.1,0.8,0.0,0.0,5.8
Olamide Zaccheaus,ATL,2.0,28.0,0.1,0.0,0.4,0.0,0.0,5.7
Cordarrelle Patterson,CHI,1.7,14.3,0.0,3.7,17.1,0.1,0.0,5.6
James Washington,PIT,1.9,27.5,0.1,0.0,0.0,0.0,0.0,5.5
Miles Boykin,BAL,2.0,27.0,0.1,0.0,0.0,0.0,0.0,5.4
Willie Snead IV,BAL,2.1,26.6,0.1,0.0,0.1,0.0,0.0,5.3
Kalif Raymond,TEN,1.8,27.8,0.1,0.2,0.4,0.0,0.0,5.3
Kenny Stills,HOU,1.8,25.2,0.2,0.0,0.0,0.0,0.0,5.3
Chris Conley,JAC,2.0,26.9,0.1,0.0,0.0,0.0,0.0,5.3
Isaiah Ford,NE,2.3,24.7,0.1,0.0,0.3,0.0,0.0,5.1
Jeff Smith,NYJ,2.1,24.6,0.1,0.1,0.3,0.0,0.0,5.1
Cyril Grayson Jr.,TB,1.7,19.0,0.2,0.0,0.0,0.0,0.0,4.8
DaeSean Hamilton,DEN,1.9,21.6,0.1,0.0,0.0,0.0,0.0,4.6
Gabriel Davis,BUF,1.7,22.7,0.1,0.1,0.5,0.0,0.0,4.6
Equanimeous St. Brown,GB,1.6,23.0,0.1,0.0,0.2,0.0,0.0,4.6
Devin Duvernay,BAL,1.7,20.8,0.1,0.3,2.3,0.0,0.0,4.5
Deonte Harris,NO,1.9,19.0,0.1,0.7,3.4,0.0,0.0,4.5
Bryan Edwards,LV,1.6,21.0,0.1,0.1,0.5,0.0,0.0,4.2
Cam Batson,TEN,1.8,17.0,0.1,0.3,1.0,0.0,0.0,4.2
Quintez Cephus,DET,1.7,20.9,0.1,0.0,0.2,0.0,0.0,4.1
Isaiah McKenzie,BUF,1.6,15.5,0.1,0.7,3.0,0.0,0.0,4.1
Kevin White,SF,1.6,20.9,0.1,0.1,0.5,0.0,0.0,4.1
Cedrick Wilson,DAL,1.5,19.1,0.1,0.1,0.7,0.0,0.0,4.0
Marquez Callaway,NO,1.7,20.0,0.1,0.1,0.3,0.0,0.0,3.9
River Cracraft,SF,1.5,20.3,0.1,0.1,0.5,0.0,0.0,3.9
Antonio Callaway,MIA,1.7,22.5,0.0,0.1,0.2,0.0,0.0,3.9
Darrius Shepherd,GB,1.5,19.3,0.1,0.0,0.2,0.0,0.0,3.9
Juwan Johnson,NO,1.7,20.4,0.0,0.1,0.5,0.0,0.0,3.9
Austin Carr,NO,2.0,19.0,0.0,0.0,0.0,0.0,0.0,3.9
Malcolm Perry,MIA,1.1,11.6,0.0,0.8,9.6,0.1,0.0,3.8
Chad Beebe,MIN,1.5,17.4,0.1,0.0,0.2,0.0,0.0,3.7
Tyron Johnson,LAC,1.2,18.0,0.1,0.2,1.3,0.0,0.0,3.7
Tyler Johnson,TB,1.3,17.9,0.1,0.0,0.2,0.0,0.0,3.5
Cam Sims,WAS,1.3,16.9,0.1,0.0,0.1,0.0,0.0,3.4
Gunner Olszewski,NE,1.3,16.0,0.1,0.1,0.5,0.0,0.0,3.3
Malik Taylor,GB,1.3,16.0,0.1,0.0,0.1,0.0,0.0,3.2
Christian Blake,ATL,1.4,15.8,0.0,0.0,0.2,0.0,0.0,3.2
Olabisi Johnson,MIN,1.2,16.6,0.0,0.0,0.1,0.0,0.0,3.2
Freddie Swain,SEA,1.2,14.7,0.1,0.0,0.1,0.0,0.0,3.2
Vyncint Smith,NYJ,1.3,16.1,0.0,0.1,0.8,0.0,0.0,3.1
Daurice Fountain,IND,1.2,13.0,0.1,0.0,0.0,0.0,0.0,3.1
Zay Jones,LV,1.4,14.6,0.0,0.0,0.0,0.0,0.0,3.1
Isaiah Zuber,NE,1.2,14.6,0.1,0.3,0.8,0.0,0.0,3.0
Reggie Begelton,GB,1.1,13.0,0.1,0.0,0.0,0.0,0.0,3.0
Byron Pringle,KC,1.2,14.6,0.1,0.0,0.2,0.0,0.0,3.0
Antonio Gandy-Golden,WAS,1.1,13.8,0.0,0.2,0.9,0.0,0.0,2.9
C.J. Board,NYG,1.3,14.4,0.0,0.2,0.6,0.0,0.0,2.9
Tony Brown,WAS,1.1,13.5,0.1,0.0,0.0,0.0,0.0,2.9
Seth Roberts,GB,1.0,12.0,0.1,0.0,0.0,0.0,0.0,2.8
Collin Johnson,JAC,1.0,12.8,0.1,0.0,0.1,0.0,0.0,2.7
Jason Moore,LAC,1.1,12.4,0.1,0.0,0.1,0.0,0.0,2.7
Noah Brown,DAL,1.2,12.6,0.0,0.0,0.0,0.0,0.0,2.6
K.J. Hill,LAC,1.0,12.4,0.0,0.0,0.1,0.0,0.0,2.5
John Ursua,SEA,0.7,10.5,0.1,0.0,0.2,0.0,0.0,2.4
Brandon Powell,ATL,1.0,11.4,0.0,0.0,0.3,0.0,0.0,2.3
Austin Mack,NYG,1.0,11.7,0.0,0.1,0.3,0.0,0.0,2.2
Ray-Ray McCloud,PIT,0.8,9.7,0.0,0.2,1.0,0.0,0.0,2.2
Joe Reed,LAC,0.6,9.2,0.0,0.2,1.1,0.0,0.0,2.1
Justin Watson,TB,0.8,12.2,0.0,0.0,0.1,0.0,0.0,2.1
Nick Westbrook-Ikhine,TEN,1.0,11.0,0.0,0.0,0.2,0.0,0.0,2.1
Chris Finke,SF,0.9,11.5,0.0,0.0,0.2,0.0,0.0,2.0
Josh Malone,NYJ,1.0,7.0,0.0,0.2,1.0,0.0,0.0,1.8
Mack Hollins,MIA,0.7,9.5,0.0,0.0,0.0,0.0,0.0,1.7
Jaydon Mickens,TB,0.6,8.0,0.0,0.0,0.2,0.0,0.0,1.7
Marcus Kemp,KC,0.7,8.7,0.0,0.0,0.2,0.0,0.0,1.6
Riley Ridley,CHI,0.6,7.2,0.0,0.0,0.0,0.0,0.0,1.6
Dezmon Patmon,IND,0.5,6.4,0.0,0.0,0.2,0.0,0.0,1.3
Pharoh Cooper,CAR,0.6,5.9,0.0,0.0,0.2,0.0,0.0,1.2
Brandon Zylstra,CAR,0.5,5.7,0.0,0.0,0.1,0.0,0.0,1.1
Robert Foster,WAS,0.4,5.6,0.0,0.0,0.4,0.0,0.0,1.1
Tyrie Cleveland,DEN,0.4,4.8,0.0,0.0,0.1,0.0,0.0,0.9
Dwayne Harris,CHI,0.4,5.0,0.0,0.0,0.1,0.0,0.0,0.9
James Proche,BAL,0.3,4.6,0.0,0.0,0.1,0.0,0.0,0.8
Keelan Doss,LV,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.8
Andre Roberts,BUF,0.2,2.9,0.0,0.2,0.8,0.0,0.0,0.6
DeAndre Carter,HOU,0.2,2.7,0.0,0.0,0.2,0.0,0.0,0.5
Penny Hart,SEA,0.2,2.7,0.0,0.0,0.1,0.0,0.0,0.5
K.J. Osborn,MIN,0.1,2.8,0.0,0.0,0.1,0.0,0.0,0.5
Matthew Slater,NE,0.1,2.9,0.0,0.0,0.3,0.0,0.0,0.4
Trent Sherfield,ARI,0.1,2.3,0.0,0.0,0.1,0.0,0.0,0.4
Malik Turner,DAL,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.3
KeeSean Johnson,ARI,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.2
Diontae Spencer,DEN,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.2
Dante Pettis,SF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1
Dan Chisena,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Holton,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
