Name_ID,ID,Pos
Jaguars  (9864434),9864434,DST
Chargers  (9864756),9864756,DST
Rams  (9864788),9864788,DST
Broncos  (9864469),9864469,DST
Ravens  (9864174),9864174,DST
Titans  (9864686),9864686,DST
Bears  (9864277),9864277,DST
Patriots  (9864243),9864243,DST
Raiders  (9864853),9864853,DST
Chiefs  (9864591),9864591,DST
Lions  (9864145),9864145,DST
Dolphins  (9864499),9864499,DST
Packers  (9864340),9864340,DST
Saints  (9864531),9864531,DST
Vikings  (9864118),9864118,DST
49ers  (9864308),9864308,DST
Buccaneers  (9864370),9864370,DST
Texans  (9864654),9864654,DST
Jets  (9864625),9864625,DST
Falcons  (9864086),9864086,DST
Panthers  (9864561),9864561,DST
Cardinals  (9864825),9864825,DST
Colts  (9864403),9864403,DST
Browns  (9864722),9864722,DST
Bills  (9864208),9864208,DST
Giants  (9864883),9864883,DST
Tom Brady (9864209),9864209,QB
Philip Rivers (9864723),9864723,QB
Cam Newton (9864532),9864532,QB
Drew Brees (9864500),9864500,QB
Jared Goff (9864757),9864757,QB
Tyrod Taylor (9864175),9864175,QB
Marcus Mariota (9864655),9864655,QB
Case Keenum (9864087),9864087,QB
Matt Ryan (9864054),9864054,QB
Josh McCown (9864592),9864592,QB
Alex Smith (9864562),9864562,QB
Jameis Winston (9864342),9864342,QB
Matthew Stafford (9864119),9864119,QB
Derek Carr (9864826),9864826,QB
Blake Bortles (9864404),9864404,QB
Brett Hundley (9864310),9864310,QB
Trevor Siemian (9864436),9864436,QB
Blaine Gabbert (9864790),9864790,QB
Jay Cutler (9864470),9864470,QB
Jimmy Garoppolo (9864278),9864278,QB
Joe Flacco (9864146),9864146,QB
Geno Smith (9864855),9864855,QB
Mitchell Trubisky (9864245),9864245,QB
DeShone Kizer (9864687),9864687,QB
Tom Savage (9864626),9864626,QB
Todd Gurley II (9864760),9864760,RB
Melvin Gordon (9864726),9864726,RB
Alvin Kamara (9864505),9864505,RB
Keenan Allen (9864736),9864736,WR
Julio Jones (9864066),9864066,WR
Leonard Fournette (9864406),9864406,RB
DeAndre Hopkins (9864638),9864638,WR
LeSean McCoy (9864178),9864178,RB
Mark Ingram (9864503),9864503,RB
Mike Evans (9864352),9864352,WR
Brandin Cooks (9864223),9864223,WR
Adam Thielen (9864098),9864098,WR
Jordan Howard (9864247),9864247,RB
Rob Gronkowski (9864235),9864235,TE
Carlos Hyde (9864280),9864280,RB
Christian McCaffrey (9864535),9864535,RB
Davante Adams (9864324),9864324,WR
Michael Thomas (9864513),9864513,WR
Travis Kelce (9864583),9864583,TE
Larry Fitzgerald (9864805),9864805,WR
Kareem Hunt (9864565),9864565,RB
Robby Anderson (9864603),9864603,WR
Stefon Diggs (9864100),9864100,WR
Tyreek Hill (9864573),9864573,WR
Jarvis Landry (9864479),9864479,WR
Golden Tate (9864131),9864131,WR
Cooper Kupp (9864770),9864770,WR
Marshawn Lynch (9864829),9864829,RB
Lamar Miller (9864628),9864628,RB
Demaryius Thomas (9864449),9864449,WR
Delanie Walker (9864678),9864678,TE
Emmanuel Sanders (9864451),9864451,WR
Dion Lewis (9864211),9864211,RB
Devin Funchess (9864545),9864545,WR
Rex Burkhead (9864213),9864213,RB
DeSean Jackson (9864354),9864354,WR
Kenyan Drake (9864473),9864473,RB
Marvin Jones Jr. (9864133),9864133,WR
Jared Cook (9864847),9864847,TE
Corey Davis (9864668),9864668,WR
Jerick McKinnon (9864090),9864090,RB
Ted Ginn Jr. (9864515),9864515,WR
Evan Engram (9864877),9864877,TE
Jamaal Williams (9864314),9864314,RB
Duke Johnson Jr. (9864690),9864690,RB
Marqise Lee (9864416),9864416,WR
Devonta Freeman (9864058),9864058,RB
Sterling Shepard (9864867),9864867,WR
Mohamed Sanu (9864068),9864068,WR
Alex Collins (9864148),9864148,RB
DeMarco Murray (9864658),9864658,RB
Jack Doyle (9864393),9864393,TE
Corey Coleman (9864698),9864698,WR
Hunter Henry (9864746),9864746,TE
DeVante Parker (9864481),9864481,WR
Latavius Murray (9864092),9864092,RB
Kyle Rudolph (9864110),9864110,TE
Jeremy Maclin (9864156),9864156,WR
Orleans Darkwa (9864857),9864857,RB
T.Y. Hilton (9864383),9864383,WR
Tevin Coleman (9864056),9864056,RB
Jermaine Kearse (9864605),9864605,WR
Josh Gordon (9864700),9864700,WR
Isaiah Crowell (9864692),9864692,RB
Danny Woodhead (9864150),9864150,RB
Seth Roberts (9864845),9864845,WR
Theo Riddick (9864123),9864123,RB
Rishard Matthews (9864666),9864666,WR
Devontae Booker (9864443),9864443,RB
Sammy Watkins (9864772),9864772,WR
Zay Jones (9864188),9864188,WR
Dontrelle Inman (9864257),9864257,WR
Randall Cobb (9864328),9864328,WR
Cordarrelle Patterson (9864841),9864841,WR
Frank Gore (9864373),9864373,RB
Danny Amendola (9864225),9864225,WR
Austin Seferian-Jenkins (9864619),9864619,TE
Austin Ekeler (9864728),9864728,RB
Mike Wallace (9864158),9864158,WR
Marquise Goodwin (9864288),9864288,WR
Bruce Ellington (9864642),9864642,WR
Matt Forte (9864597),9864597,RB
Kenny Stills (9864483),9864483,WR
Charles Clay (9864200),9864200,TE
Derrick Henry (9864660),9864660,RB
Dede Westbrook (9864420),9864420,WR
Julius Thomas (9864493),9864493,TE
Tyrell Williams (9864740),9864740,WR
Jordy Nelson (9864326),9864326,WR
Josh Reynolds (9864776),9864776,WR
Ricky Seals-Jones (9864819),9864819,TE
Tarik Cohen (9864249),9864249,RB
Eric Decker (9864670),9864670,WR
Bilal Powell (9864595),9864595,RB
T.J. Yeldon (9864410),9864410,RB
Eric Ebron (9864139),9864139,TE
Jordan Matthews (9864190),9864190,WR
Ed Dickson (9864557),9864557,TE
Benjamin Watson (9864166),9864166,TE
Greg Olsen (9864555),9864555,TE
Austin Hooper (9864080),9864080,TE
James White (9864215),9864215,RB
D.J. Foster (9864799),9864799,RB
Johnny Holton (9864843),9864843,WR
C.J. Anderson (9864439),9864439,RB
C.J. Fiedorowicz (9864650),9864650,TE
Travis Benjamin (9864738),9864738,WR
Cameron Brate (9864362),9864362,TE
Jonathan Stewart (9864537),9864537,RB
Marlon Mack (9864375),9864375,RB
Jaron Brown (9864809),9864809,WR
Kenny Golladay (9864135),9864135,WR
Tavarres King (9864871),9864871,WR
O.J. Howard (9864364),9864364,TE
Albert Wilson (9864575),9864575,WR
Roger Lewis (9864869),9864869,WR
Adam Humphries (9864356),9864356,WR
Peyton Barber (9864350),9864350,RB
Keelan Cole (9864422),9864422,WR
Kendall Wright (9864263),9864263,WR
Deonte Thompson (9864192),9864192,WR
Taylor Gabriel (9864070),9864070,WR
Russell Shepard (9864547),9864547,WR
Aldrick Robinson (9864290),9864290,WR
Charles Sims (9864348),9864348,RB
Donte Moncrief (9864387),9864387,WR
David Njoku (9864716),9864716,TE
Trent Taylor (9864298),9864298,WR
Jalen Richard (9864833),9864833,RB
Marcedes Lewis (9864428),9864428,TE
Josh Hill (9864529),9864529,TE
Travaris Cadet (9864182),9864182,RB
Kerwynn Williams (9864797),9864797,RB
Aaron Jones (9864316),9864316,RB
Chester Rogers (9864385),9864385,WR
J.J. Nelson (9864811),9864811,WR
DeAndre Washington (9864831),9864831,RB
Brandon Coleman (9864517),9864517,WR
Tyler Higbee (9864784),9864784,TE
Phillip Dorsett (9864229),9864229,WR
Matt Breida (9864282),9864282,RB
Tavon Austin (9864780),9864780,WR
Willie Snead (9864523),9864523,WR
Javorius Allen (9864152),9864152,RB
Demarcus Robinson (9864577),9864577,WR
Wayne Gallman (9864859),9864859,RB
Garrett Celek (9864302),9864302,TE
George Kittle (9864300),9864300,TE
Josh Bellamy (9864259),9864259,WR
Cody Latimer (9864457),9864457,WR
Austin Traylor (9864463),9864463,TE
Jermaine Gresham (9864821),9864821,TE
Adam Shaheen (9864267),9864267,TE
Bennie Fowler (9864453),9864453,WR
Kendrick Bourne (9864296),9864296,WR
Gerald Everett (9864782),9864782,TE
Virgil Green (9864467),9864467,TE
Jamaal Charles (9864441),9864441,RB
Chris Ivory (9864408),9864408,RB
Elijah McGuire (9864599),9864599,RB
Antonio Gates (9864750),9864750,TE
Chris Godwin (9864360),9864360,WR
Shane Vereen (9864865),9864865,RB
Jacquizz Rodgers (9864346),9864346,RB
Kyle Juszczyk (9864286),9864286,RB
Dwayne Washington (9864125),9864125,RB
Braxton Miller (9864644),9864644,WR
Louis Murphy (9864292),9864292,WR
Lance Kendricks (9864338),9864338,TE
Seth DeValve (9864714),9864714,TE
Kaelin Clay (9864551),9864551,WR
Chad Williams (9864813),9864813,WR
TJ Jones (9864137),9864137,WR
Jarius Wright (9864108),9864108,WR
Charcandrick West (9864567),9864567,RB
Taywan Taylor (9864674),9864674,WR
Justin Hardy (9864076),9864076,WR
Stephen Anderson (9864652),9864652,TE
Kenny Britt (9864704),9864704,WR
Richard Rodgers (9864336),9864336,TE
Dion Sims (9864273),9864273,TE
Nick Boyle (9864168),9864168,TE
Jonnu Smith (9864680),9864680,TE
Andre Ellington (9864632),9864632,RB
Chad Hansen (9864615),9864615,WR
