Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,7.9,96.8,0.6,0.0,0.2,0.0,0.1,17.3
Davante Adams,GB,7.0,86.3,0.6,0.0,0.0,0.0,0.0,15.9
Julio Jones,ATL,6.6,93.2,0.5,0.0,0.2,0.0,0.0,15.4
Tyreek Hill,KC,5.3,77.7,0.6,1.0,6.1,0.1,0.0,14.8
Chris Godwin,TB,5.7,79.3,0.5,0.2,0.9,0.0,0.0,14.0
Allen Robinson,CHI,5.8,73.7,0.5,0.2,0.7,0.0,0.0,13.1
Cooper Kupp,LAR,5.4,70.2,0.5,0.0,0.3,0.0,0.0,12.9
DeAndre Hopkins,ARI,5.4,71.9,0.5,0.0,0.2,0.0,0.0,12.8
Calvin Ridley,ATL,5.0,67.1,0.6,0.2,1.3,0.0,0.0,12.8
Robert Woods,LAR,5.7,69.8,0.4,0.4,3.7,0.0,0.0,12.7
D.J. Moore,CAR,5.3,71.1,0.4,0.7,4.3,0.0,0.1,12.5
Tyler Lockett,SEA,4.7,68.6,0.5,0.4,2.1,0.0,0.0,12.5
Adam Thielen,MIN,5.1,68.3,0.5,0.2,1.8,0.0,0.0,12.5
Amari Cooper,DAL,5.1,69.4,0.5,0.2,0.7,0.0,0.0,12.5
JuJu Smith-Schuster,PIT,5.2,69.2,0.5,0.0,0.1,0.0,0.0,12.4
Keenan Allen,LAC,5.8,68.3,0.4,0.4,2.1,0.0,0.0,12.3
T.Y. Hilton,IND,4.8,70.8,0.5,0.1,0.3,0.0,0.0,12.2
Terry McLaurin,WAS,5.0,69.4,0.4,0.2,0.5,0.0,0.0,12.1
Odell Beckham Jr.,CLE,5.1,68.0,0.4,0.1,0.3,0.0,0.0,11.9
Marvin Jones,DET,4.6,64.7,0.5,0.0,0.3,0.0,0.0,11.9
A.J. Brown,TEN,4.1,66.5,0.5,0.5,2.9,0.0,0.0,11.8
Will Fuller,HOU,4.7,64.8,0.5,0.2,1.1,0.0,0.0,11.8
DeVante Parker,MIA,4.7,67.0,0.4,0.1,0.4,0.0,0.0,11.7
Stefon Diggs,BUF,4.7,59.4,0.5,0.4,1.9,0.0,0.0,11.3
A.J. Green,CIN,4.6,64.9,0.4,0.0,0.0,0.0,0.0,11.3
D.K. Metcalf,SEA,4.3,60.9,0.5,0.1,0.4,0.0,0.1,11.2
Julian Edelman,NE,4.8,59.5,0.4,0.2,1.7,0.0,0.0,11.0
Michael Gallup,DAL,4.0,63.5,0.4,0.1,0.3,0.0,0.0,10.9
D.J. Chark,JAC,4.8,60.7,0.4,0.2,1.2,0.0,0.0,10.9
DeSean Jackson,PHI,3.9,58.5,0.4,0.5,2.6,0.0,0.0,10.6
Jamison Crowder,NYJ,4.8,58.8,0.2,0.2,0.6,0.0,0.0,9.7
Tyler Boyd,CIN,5.0,58.0,0.2,0.4,2.0,0.0,0.0,9.6
Jarvis Landry,CLE,4.9,59.8,0.2,0.3,1.3,0.0,0.1,9.6
Sammy Watkins,KC,3.5,50.2,0.4,0.1,0.6,0.0,0.0,9.4
Sterling Shepard,NYG,4.5,57.3,0.2,0.3,1.7,0.0,0.0,9.2
Anthony Miller,CHI,4.3,52.9,0.2,0.2,1.1,0.0,0.0,8.9
Diontae Johnson,PIT,4.3,52.0,0.2,0.5,2.0,0.0,0.1,8.8
