Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,8.3,82.8,0.5,0,0,0,0.1,19.6
Julio Jones,ATL,6.7,92.8,0.6,0.2,1.1,0,0.1,19.4
Cooper Kupp,LAR,6.9,80.4,0.7,0.3,1.9,0,0.1,19.3
DeAndre Hopkins,HOU,7.2,83.5,0.6,0,0,0,0.1,19
Tyreek Hill,KC,5.5,82.9,0.6,0.9,5.7,0.1,0,18.3
Julian Edelman,NE,6.8,76.9,0.6,0.4,3.4,0,0.1,17.9
Adam Thielen,MIN,5.8,76.6,0.6,0.4,2.5,0,0.1,17.2
Keenan Allen,LAC,6.4,77,0.5,0.3,1.8,0,0.1,17.2
T.Y. Hilton,IND,5.8,78.1,0.6,0,0,0,0.1,17.2
Tyler Lockett,SEA,5.5,75.2,0.7,0.5,2.9,0,0.1,17.1
Larry Fitzgerald,ARI,6.3,73,0.5,0.1,0.5,0,0.1,16.6
Robert Woods,LAR,5.8,70.5,0.5,1,7.3,0,0.1,16.6
D.J. Chark,JAC,5.2,75.5,0.6,0.1,0.8,0,0.1,16.3
Courtland Sutton,DEN,5,73.4,0.6,0,0,0,0,15.8
Alshon Jeffery,PHI,5.6,65.7,0.6,0.1,0.6,0,0,15.7
Tyler Boyd,CIN,5.8,69.6,0.5,0.1,0.9,0,0.1,15.7
Golden Tate,NYG,5.8,65.9,0.5,0.5,3.4,0,0.1,15.6
Michael Gallup,DAL,4.9,75.2,0.5,0.1,0.5,0,0,15.6
Kenny Golladay,DET,5.1,73.5,0.5,0,0.5,0,0,15.5
Allen Robinson,CHI,5.3,70.5,0.5,0,0.1,0,0,15.2
John Brown,BUF,4.5,68.8,0.6,0.2,1.2,0,0,15
Terry McLaurin,WAS,5.2,66,0.5,0.4,2.5,0,0.1,14.9
Will Fuller,HOU,4.7,67,0.5,0.2,0.9,0,0,14.7
Stefon Diggs,MIN,5.2,69.4,0.3,0.8,5,0,0.1,14.5
Brandin Cooks,LAR,4.8,68.6,0.3,0.6,3.5,0,0.1,13.8
Jamison Crowder,NYJ,5.2,59.4,0.4,0.3,1.4,0,0.1,13.7
Calvin Ridley,ATL,4.6,59.7,0.4,0.2,1.2,0,0.1,13
Amari Cooper,DAL,4.2,58.3,0.5,0.1,0.2,0,0,12.7
Emmanuel Sanders,DEN,5,60.2,0.2,0.2,1.9,0,0,12.6
D.K. Metcalf,SEA,3.7,54.8,0.5,0.4,3,0,0,12.4
Mohamed Sanu,ATL,4.8,51.9,0.2,0.4,2.2,0,0.1,11.5
Dede Westbrook,JAC,4.6,50,0.3,0.6,4.6,0,0.1,11.4
Auden Tate,CIN,4.3,55.4,0.2,0.3,2.4,0,0.1,11.3
Robby Anderson,NYJ,3.9,58.3,0.3,0.2,0.8,0,0,11.3
Cole Beasley,BUF,4.5,49.2,0.2,0.1,0.8,0,0,10.7
Marvin Jones,DET,3.7,53.2,0.2,0.1,0.4,0,0,10.5
Mike Williams,LAC,3.5,51.9,0.3,0.2,0.7,0,0,10.4
Marquez Valdes-Scantling,GB,3.1,48.4,0.4,0.3,1.9,0,0,10.3
Nelson Agholor,PHI,3.9,48.5,0.2,0.2,1.5,0,0.1,10.1
Marquise Goodwin,SF,3.6,48.6,0.2,0.4,3.2,0,0,10
Preston Williams,MIA,3.9,51.3,0.1,0.4,2.4,0,0,10
Dante Pettis,SF,3.7,44.2,0.3,0.2,1.5,0,0,10
Darius Slayton,NYG,3.6,48.8,0.2,0.3,1.8,0,0,9.9
Corey Davis,TEN,3.8,47.4,0.2,0.2,1.5,0,0,9.8
Phillip Dorsett,NE,3.7,45.8,0.2,0.4,2.3,0,0,9.7
Devante Parker,MIA,3.6,52.2,0.1,0,0,0,0,9.6
Christian Kirk,ARI,3.8,48.7,0.1,0.3,2.6,0,0.1,9.4
Adam Humphries,TEN,4.2,41.9,0.1,0.2,1.1,0,0,9.2
Demarcus Robinson,KC,3.1,44.3,0.3,0,0,0,0,9.1
Allen Lazard,GB,3.3,42.9,0.2,0.3,2.4,0,0.1,8.9
Willie Snead,BAL,3.5,44.3,0.1,0,0.4,0,0,8.8
Marquise Brown,BAL,3.8,42,0,0.7,5.1,0,0.1,8.7
Trey Quinn,WAS,3.7,38.1,0.1,0.4,3,0,0,8.5
Chris Conley,JAC,3.3,43.1,0.2,0.1,0.3,0,0.1,8.5
Kenny Stills,HOU,2.9,44.8,0.2,0,0,0,0,8.4
A.J. Brown,TEN,3.1,40.6,0.1,0.4,2.7,0,0,8.3
Jake Kumerow,GB,3.1,39.1,0.2,0.3,2.5,0,0,8.2
Ted Ginn,NO,3.3,41.3,0.1,0.4,2.5,0,0,8.1
Jakobi Meyers,NE,3.3,39,0.1,0.3,2.3,0,0,8.1
Tavon Austin,DAL,2.9,33.5,0.1,1.3,8.1,0.1,0.1,8
Paul Richardson,WAS,3.3,37.5,0.1,0.2,1,0,0,7.9
Taylor Gabriel,CHI,2.9,34.9,0.2,0.4,2.9,0,0,7.9
KeeSean Johnson,ARI,3.4,36.4,0.1,0.4,2.8,0,0.1,7.8
Demaryius Thomas,NYJ,3.3,39,0.1,0,0,0,0,7.8
Mecole Hardman,KC,2.6,38.5,0.2,0.2,1,0,0,7.7
Damiere Byrd,ARI,3.2,37.3,0.1,0.1,1,0,0,7.7
Albert Wilson,MIA,3,34.5,0.1,0.5,2.6,0,0,7.4
Keke Coutee,HOU,3,33.4,0.1,0.2,0.9,0,0,7
Danny Amendola,DET,3.1,31.7,0.1,0,0.3,0,0,6.9
Jaron Brown,SEA,2.4,32.3,0.2,0,0.3,0,0.1,6.7
Alex Erickson,CIN,3,33.1,0.1,0.3,1.8,0,0.1,6.7
