Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Michael Thomas,NO,CAR,1,2,1.3,0.5
2,Julio Jones,ATL,LAR,1,5,2.1,1.0
3,Tyreek Hill,KC,TEN,1,4,3.2,0.9
4,Cooper Kupp,LAR,ATL,2,7,4.4,1.6
5,Robert Woods,LAR,ATL,3,9,4.7,1.4
6,Mohamed Sanu,ATL,LAR,5,9,6.8,1.4
7,Devin Funchess,CAR,NO,5,14,7.2,2.1
8,Sammy Watkins,LAR,ATL,5,13,8.9,2.3
9,Ted Ginn,NO,CAR,6,16,9.4,2.5
10,Corey Davis,TEN,KC,7,17,10.9,2.5
11,Rishard Matthews,TEN,KC,8,20,11.9,3.1
12,Kelvin Benjamin,BUF,JAC,11,17,13.4,1.6
13,Eric Decker,TEN,KC,7,24,14.3,4.8
14,Marqise Lee,JAC,BUF,9,29,15.4,5.3
15,Dede Westbrook,JAC,BUF,11,22,15.5,3.2
16,Albert Wilson,KC,TEN,11,22,16.1,3.3
17,Keelan Cole,JAC,BUF,7,35,18.4,8.0
18,Josh Reynolds,LAR,ATL,13,30,18.5,5.3
19,Allen Hurns,JAC,BUF,11,27,19.8,4.0
20,Deonte Thompson,BUF,JAC,15,28,20.2,3.0
21,Brenton Bersin,CAR,NO,11,30,23.1,6.0
22,Brandon Coleman,NO,CAR,21,29,24.1,2.4
23,Zay Jones,BUF,JAC,19,30,24.7,3.5
24,Kaelin Clay,CAR,NO,17,34,25.2,4.9
25,Demarcus Robinson,KC,TEN,21,34,26.6,3.8
26,Brandon Tate,BUF,JAC,16,38,24.9,6.5
27,Willie Snead,NO,CAR,22,36,27.7,3.4
28,Justin Hardy,ATL,LAR,22,37,28.1,4.2
29,Tommylee Lewis,NO,CAR,20,33,26.8,3.8
30,Tavon Austin,LAR,ATL,19,36,30.1,5.3
31,Jehu Chesson,KC,TEN,16,35,21.9,7.3
32,Taylor Gabriel,ATL,LAR,22,32,28.3,3.1
33,Pharoh Cooper,LAR,ATL,25,38,31.5,3.8
34,Taywan Taylor,TEN,KC,29,39,33.3,3.0
35,Russell Shepard,CAR,NO,25,38,32.5,5.0
36,Marvin Hall,ATL,LAR,32,41,36.1,2.3
37,Jaydon Mickens,JAC,BUF,34,40,36.5,1.6
38,De'Anthony Thomas,KC,TEN,27,38,34.4,3.7
39,Andre Roberts,ATL,LAR,35,42,38.8,1.9
40,Mike Thomas,LAR,ATL,40,43,40.6,1.0
41,Eric Weems,TEN,KC,25,31,28.0,3.0
