Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Michael Thomas,NO,0.0,0.0,0.0,6.7,82.8,0.6,0.1,18.4
Julio Jones,ATL,0.0,0.0,0.0,5.6,86.8,0.3,0.1,15.8
Tyreek Hill,KC,0.1,0.0,0.0,5.0,69.8,0.6,0.0,15.7
Robert Woods,LAR,0.1,0.5,0.0,4.4,56.6,0.5,0.1,13.3
Devin Funchess,CAR,0.0,0.0,0.0,3.9,54.7,0.5,0.0,12.6
Rishard Matthews,TEN,0.0,0.2,0.0,3.8,55.3,0.4,0.0,12.0
Cooper Kupp,LAR,0.0,0.0,0.0,4.5,53.8,0.3,0.1,11.6
Mohamed Sanu,ATL,0.1,0.2,0.0,4.0,47.2,0.4,0.0,11.4
Dede Westbrook,JAC,0.0,0.0,0.0,3.7,47.4,0.5,0.0,11.2
Keelan Cole,JAC,0.0,0.0,0.0,2.9,42.7,0.4,0.1,9.8
Ted Ginn,NO,0.6,3.4,0.0,3.2,47.6,0.2,0.0,9.7
Marqise Lee,JAC,0.0,0.3,0.0,3.3,41.9,0.3,0.0,9.2
Kelvin Benjamin,BUF,0.0,0.0,0.0,3.5,44.2,0.2,0.0,9.1
Sammy Watkins,LAR,0.0,0.0,0.0,2.8,41.2,0.3,0.0,8.8
Corey Davis,TEN,0.0,0.0,0.0,3.5,40.8,0.1,0.1,7.9
Eric Decker,TEN,0.0,0.0,0.0,3.0,35.4,0.1,0.0,7.2
Allen Hurns,JAC,0.0,0.0,0.0,2.7,34.3,0.2,0.0,7.2
Albert Wilson,KC,0.0,0.2,0.0,2.6,35.0,0.2,0.0,7.1
Deonte Thompson,BUF,0.0,0.1,0.0,2.2,28.7,0.1,0.0,5.5
Zay Jones,BUF,0.0,0.0,0.0,1.9,22.5,0.1,0.0,4.5
Brandon Coleman,NO,0.0,0.0,0.0,1.5,21.6,0.1,0.1,4.2
Taylor Gabriel,ATL,0.3,2.4,0.0,1.5,18.3,0.1,0.0,3.9
Justin Hardy,ATL,0.0,0.0,0.0,1.3,18.1,0.1,0.0,3.8
Brenton Bersin,CAR,0.0,0.0,0.0,1.4,20.0,0.1,0.1,3.7
Tavon Austin,LAR,2.2,11.6,0.1,1.0,9.5,0.0,0.1,3.5
Russell Shepard,CAR,0.0,0.2,0.0,1.4,16.4,0.1,0.0,3.4
Demarcus Robinson,KC,0.0,0.0,0.0,1.2,15.0,0.1,0.0,3.1
Willie Snead,NO,0.0,0.0,0.0,1.3,14.7,0.1,0.1,2.9
Kaelin Clay,CAR,0.1,0.8,0.0,1.0,14.1,0.0,0.0,2.7
Jaydon Mickens,JAC,0.0,0.0,0.0,0.9,11.8,0.1,0.1,2.6
Taywan Taylor,TEN,0.2,1.5,0.0,0.7,9.4,0.0,0.0,2.1
Pharoh Cooper,LAR,0.0,0.1,0.0,0.8,9.0,0.1,0.1,1.9
De'Anthony Thomas,KC,0.0,0.0,0.0,0.8,7.2,0.1,0.0,1.9
Tommylee Lewis,NO,0.0,0.1,0.0,0.8,10.4,0.0,0.1,1.9
Marvin Hall,ATL,0.0,0.0,0.0,0.5,7.6,0.0,0.0,1.5
Josh Reynolds,LAR,0.0,0.0,0.0,0.6,6.0,0.0,0.0,1.4
Brandon Tate,BUF,0.0,0.0,0.0,0.5,5.4,0.0,0.0,1.2
Nick Williams,ATL,0.0,0.2,0.0,0.4,4.8,0.0,0.0,1.0
Austin Carr,NO,0.0,0.0,0.0,0.3,4.3,0.0,0.0,0.7
Jehu Chesson,KC,0.0,0.0,0.0,0.3,2.6,0.0,0.0,0.5
Brandon Reilly,BUF,0.0,0.0,0.0,0.2,2.3,0.0,0.0,0.4
Andre Roberts,ATL,0.0,0.0,0.0,0.1,1.8,0.0,0.0,0.3
Arrelious Benn,JAC,0.0,0.0,0.0,0.1,1.1,0.0,0.0,0.2
Eric Weems,TEN,0.0,0.1,0.0,0.1,0.9,0.0,0.0,0.2
Darius Jennings,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mose Frazier,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Pinkard,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mekale McKay,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashad Greene,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
