Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,5.5,68.9,0.6,0.1,16.2
Greg Olsen,CAR,4.3,51.8,0.2,0.0,10.8
Delanie Walker,TEN,4.5,52.5,0.2,0.1,10.8
Charles Clay,BUF,3.9,40.5,0.4,0.0,10.4
Austin Hooper,ATL,2.7,28.8,0.2,0.0,6.5
Marcedes Lewis,JAC,1.6,19.1,0.2,0.0,4.7
Josh Hill,NO,2.1,17.7,0.1,0.1,4.5
Tyler Higbee,LAR,1.7,18.0,0.1,0.0,4.2
Nick O'Leary,BUF,1.4,17.0,0.1,0.1,3.6
Demetrius Harris,KC,1.3,14.6,0.1,0.0,3.4
Ed Dickson,CAR,1.2,15.6,0.1,0.0,3.2
Gerald Everett,LAR,1.0,10.5,0.1,0.1,2.6
Jonnu Smith,TEN,0.9,9.6,0.1,0.0,2.5
James O'Shaughnessy,JAC,0.6,8.1,0.1,0.0,2.0
Levine Toilolo,ATL,0.5,6.0,0.0,0.0,1.4
Neal Sterling,NYJ,0.5,6.5,0.0,0.0,1.2
Michael Hoomanawanui,NO,0.3,2.9,0.0,0.0,0.9
Derek Carrier,LAR,0.4,3.6,0.0,0.0,0.8
Luke Stocker,TEN,0.3,3.0,0.0,0.0,0.7
Eric Saubert,ATL,0.3,3.2,0.0,0.0,0.7
Logan Thomas,BUF,0.3,2.8,0.0,0.0,0.6
Phillip Supernaw,TEN,0.3,2.2,0.0,0.0,0.6
Orson Charles,KC,0.3,3.0,0.0,0.0,0.6
Ben Koyack,JAC,0.3,2.2,0.0,0.0,0.5
Khari Lee,BUF,0.3,2.4,0.0,0.0,0.5
Chris Manhertz,CAR,0.2,2.5,0.0,0.0,0.5
Garrett Griffin,NO,0.1,0.5,0.0,0.0,0.2
