Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Travis Kelce,KC,TEN,1,1,1.0,0.0
2,Delanie Walker,TEN,KC,2,3,2.5,0.5
3,Greg Olsen,CAR,NO,2,4,2.6,0.6
4,Charles Clay,BUF,JAC,3,6,4.2,0.7
5,Austin Hooper,ATL,LAR,4,7,5.2,0.9
6,Josh Hill,NO,CAR,5,8,6.3,1.0
7,Marcedes Lewis,JAC,BUF,5,8,7.0,0.9
8,Tyler Higbee,LAR,ATL,5,15,7.9,2.3
9,Jonnu Smith,TEN,KC,8,17,11.6,2.1
10,Nick O'Leary,BUF,JAC,9,20,12.4,3.1
11,Demetrius Harris,KC,TEN,9,17,12.9,3.0
12,Gerald Everett,LAR,ATL,9,19,13.7,3.4
13,Derek Carrier,LAR,ATL,10,20,11.9,2.9
14,Levine Toilolo,ATL,LAR,11,18,14.5,1.9
15,Ben Koyack,JAC,BUF,9,19,11.3,3.7
16,Michael Hoomanawanui,NO,CAR,12,21,14.5,2.9
17,Ed Dickson,CAR,NO,8,19,16.0,3.3
18,Orson Charles,KC,TEN,11,20,16.1,2.6
19,Luke Stocker,TEN,KC,14,18,16.7,1.4
20,James O'Shaughnessy,JAC,BUF,10,22,17.2,3.7
21,Eric Saubert,ATL,LAR,19,24,20.7,2.4
