Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Todd Gurley,LAR,19.7,88.5,0.8,4.6,42.6,0.4,0.2,22
Alvin Kamara,NO,10.4,48.7,0.3,5.6,52.5,0.5,0.1,20.4
Kareem Hunt,KC,18.7,77.3,0.7,3.7,30,0.1,0.2,18.9
Leonard Fournette,JAC,21.8,90.1,0.8,2.6,20.7,0.1,0.2,18
Mark Ingram,NO,15.6,69.2,0.7,3.3,23.9,0.1,0.2,16
Devonta Freeman,ATL,15.3,65.5,0.6,3.1,25.6,0.1,0.1,15
Christian McCaffrey,CAR,9.2,36.5,0.1,5.2,43.5,0.2,0.1,14
Derrick Henry,TEN,17.5,75,0.5,1.8,15.1,0,0.1,13.2
LeSean McCoy,BUF,9.9,41.3,0.2,2.1,15.2,0.1,0.1,11.1
Tevin Coleman,ATL,8,33.7,0.2,1.8,18,0.1,0.1,10.2
Jonathan Stewart,CAR,10.9,42.9,0.2,0.8,6.8,0,0.2,8.1
T.J. Yeldon,JAC,3.4,13.7,0.1,2.4,17.9,0.1,0.1,6.3
Charcandrick West,KC,2.8,9.9,0.1,1.8,11.1,0.1,0.1,5
Marcus Murphy,BUF,5.3,23.8,0,1.3,10.3,0,0.1,4.9
Mike Tolbert,BUF,6.4,22.2,0.1,1.2,8.3,0,0.1,4.8
Corey Grant,JAC,2.1,9.1,0.1,0.7,5.2,0,0.1,2.5
Chris Ivory,JAC,2.8,10,0,0.3,2.3,0,0.1,1.5
Malcolm Brown,LAR,2.3,8.5,0.1,0.2,1.4,0,0,1.5
David Fluellen,TEN,2.5,9.7,0.1,0.2,1,0,0.1,1.4
Cameron Artis-Payne,CAR,1.9,7.6,0.1,0.1,1,0,0.1,1.3
Terron Ward,ATL,1.3,4.6,0,0.2,1,0,0,0.9
Anthony Sherman,KC,0.5,1.5,0,0.4,2.6,0,0,0.8
Fozzy Whittaker,CAR,0.5,1.9,0,0.2,1.7,0,0,0.7
Lance Dunbar,LAR,0.4,2,0,0.2,1.4,0,0,0.6
Alex Armah,CAR,0.3,1,0,0.2,1.3,0,0,0.5
C.J. Spiller,KC,0.6,2,0,0.1,0.6,0,0,0.5
Zach Line,NO,0.2,1.1,0,0.1,0.9,0,0,0.4
Justin Davis,LAR,0.6,2.1,0,0.1,0.7,0,0,0.4
Trey Edmunds,NO,0.4,1.5,0,0.1,0.5,0,0,0.3
Jonathan Williams,NO,0.2,0.8,0,0.1,0.7,0,0,0.3
Tommy Bohanon,JAC,0.1,0.6,0,0.1,0.7,0,0,0.3
Patrick DiMarco,BUF,0.1,0.1,0,0.2,1,0,0,0.3
Derrick Coleman,ATL,0.1,0.2,0,0.1,0.4,0,0,0.1
Khalfani Muhammad,TEN,0,0,0,0,0,0,0,0
John Kuhn,NO,0,0,0,0,0,0,0,0
