Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Green Bay (GB)GB DST,GB,WAS,1,5,1.3,0.8,9.6,0.64
2,Minnesota (MIN)MIN DST,MIN,DET,1,5,2.1,0.5,9.3,0.25
3,Pittsburgh (PIT)PIT DST,PIT,ARI,1,15,4.3,1.7,9.2,2.89
4,Baltimore (BAL)BAL DST,BAL,BUF,1,11,4.8,2.1,8.8,4.41
5,Philadelphia (PHI)PHI DST,PHI,NYG,2,16,5.4,1.7,8.3,1.445
6,Houston (HOU)HOU DST,HOU,DEN,1,13,5.9,1.7,8.2,2.89
7,Dallas (DAL)DAL DST,DAL,CHI,3,14,6.6,2.1,8.2,1.47
8,Cleveland (CLE)CLE DST,CLE,CIN,4,17,7.8,2.8,8.1,1.96
9,New York (NYJ)NYJ DST,NYJ,MIA,5,19,9.0,1.8,8.0,0.648
10,New Orleans (NO)NO DST,NO,SF,7,16,11.1,2.0,8.0,0.571428571429
11,New England (NE)NE DST,NE,KC,9,19,12.8,2.3,7.6,0.587777777778
12,Indianapolis (IND)IND DST,IND,TB,6,20,13.1,3.2,7.6,1.70666666667
13,Chicago (CHI)CHI DST,CHI,DAL,9,21,14.3,3.3,7.5,1.21
14,Los Angeles (LAC)LAC DST,LAC,JAC,9,22,15.3,3.6,7.5,1.44
15,Tennessee (TEN)TEN DST,TEN,OAK,7,23,14.6,4.2,7.5,2.52
16,San Francisco (SF)SF DST,SF,NO,11,28,16.4,3.8,6.9,1.31272727273
17,Tampa Bay (TB)TB DST,TB,IND,11,26,17.6,3.0,6.9,0.818181818182
18,Jacksonville (JAC)JAC DST,JAC,LAC,10,24,17.9,2.8,6.7,0.784
19,Carolina (CAR)CAR DST,CAR,ATL,11,23,17.6,3.0,6.6,0.818181818182
20,Atlanta (ATL)ATL DST,ATL,CAR,7,27,18.7,5.4,6.5,4.16571428571
21,Seattle (SEA)SEA DST,SEA,LAR,9,25,20.0,3.1,6.4,1.06777777778
22,Los Angeles (LAR)LAR DST,LAR,SEA,15,26,20.3,2.7,6.3,0.486
23,Arizona (ARI)ARI DST,ARI,PIT,14,28,23.4,3.1,6.3,0.686428571429
24,Cincinnati (CIN)CIN DST,CIN,CLE,8,29,23.8,2.6,6.1,0.845
25,Buffalo (BUF)BUF DST,BUF,BAL,18,29,24.5,2.7,6.1,0.405
26,Kansas City (KC)KC DST,KC,NE,13,30,25.0,2.6,5.9,0.52
27,Oakland (OAK)OAK DST,OAK,TEN,20,31,27.0,2.3,5.9,0.2645
28,Denver (DEN)DEN DST,DEN,HOU,16,30,27.1,1.6,5.8,0.16
29,Miami (MIA)MIA DST,MIA,NYJ,24,30,27.6,1.6,5.7,0.106666666667
30,New York (NYG)NYG DST,NYG,PHI,25,31,29.9,0.8,5.7,0.0256
31,Detroit (DET)DET DST,DET,MIN,24,32,31.0,0.8,5.3,0.0266666666667
32,Washington (WAS)WAS DST,WAS,GB,31,32,31.8,0.4,5.1,0.00516129032258
