Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Darren Waller,OAK,6.6,71.7,0.4,0.1,16.3
Travis Kelce,KC,5.8,74.2,0.5,0.1,16.2
George Kittle,SF,5.9,71.5,0.5,0.1,15.9
Zach Ertz,PHI,5.7,62.8,0.6,0.1,15.2
Hunter Henry,LAC,4.7,58.3,0.5,0.0,13.6
Jack Doyle,IND,5.5,51.6,0.5,0.1,13.3
Mark Andrews,BAL,4.3,54.5,0.5,0.0,12.7
Austin Hooper,ATL,5.2,53.2,0.3,0.1,12.0
Jared Cook,NO,4.1,49.2,0.4,0.0,11.2
Tyler Higbee,LAR,4.7,46.6,0.2,0.0,10.5
Mike Gesicki,MIA,4.0,45.4,0.3,0.0,10.5
Kyle Rudolph,MIN,3.9,40.6,0.3,0.0,9.7
Ryan Griffin,NYJ,3.5,36.7,0.4,0.0,9.7
Dallas Goedert,PHI,3.9,41.1,0.2,0.1,9.3
Jacob Hollister,SEA,3.8,39.4,0.2,0.0,8.9
Noah Fant,DEN,3.7,43.9,0.1,0.0,8.8
Jason Witten,DAL,3.9,38.3,0.1,0.0,8.4
Vance McDonald,PIT,3.4,32.8,0.2,0.0,7.7
Jonnu Smith,TEN,2.9,32.0,0.1,0.0,6.9
Darren Fells,HOU,2.7,29.0,0.2,0.0,6.9
O.J. Howard,TB,2.7,33.8,0.1,0.0,6.8
Irv Smith Jr.,MIN,2.8,30.3,0.1,0.0,6.6
Ian Thomas,CAR,2.9,30.8,0.1,0.0,6.5
Jimmy Graham,GB,2.5,29.5,0.2,0.0,6.3
David Njoku,CLE,2.4,27.4,0.2,0.0,6.1
Dawson Knox,BUF,2.6,29.9,0.1,0.0,6.0
Tyler Eifert,CIN,2.3,24.5,0.1,0.0,5.4
Jeremy Sprinkle,WAS,2.3,24.0,0.1,0.0,5.2
Cameron Brate,TB,2.2,22.5,0.1,0.0,5.2
Benjamin Watson,NE,2.1,22.7,0.1,0.0,4.9
Jordan Akins,HOU,1.9,22.7,0.1,0.0,4.7
Anthony Firkser,TEN,1.7,21.1,0.1,0.0,4.6
Blake Jarwin,DAL,1.9,21.1,0.1,0.0,4.6
Hayden Hurst,BAL,2.0,19.4,0.1,0.0,4.3
Foster Moreau,OAK,1.9,18.3,0.1,0.0,4.3
Kaden Smith,NYG,1.9,20.8,0.1,0.0,4.3
Nick O'Leary,JAC,1.9,20.3,0.1,0.0,4.2
Logan Thomas,DET,1.9,18.8,0.1,0.0,4.1
Nick Boyle,BAL,1.8,18.0,0.1,0.0,4.1
Jeff Heuerman,DEN,1.7,18.1,0.1,0.0,3.9
C.J. Uzomah,CIN,1.8,17.3,0.1,0.0,3.9
Jesse James,DET,1.8,18.2,0.0,0.0,3.9
Ross Travis,IND,1.6,16.6,0.1,0.0,3.7
Jaeden Graham,ATL,1.5,16.8,0.1,0.0,3.5
Demetrius Harris,CLE,1.3,15.0,0.1,0.0,3.4
Jesper Horsted,CHI,1.5,14.1,0.1,0.0,3.4
Charles Clay,ARI,1.4,14.6,0.1,0.0,3.2
Matt LaCosse,NE,1.3,14.1,0.1,0.0,3.2
