Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
87,Javon Wims,CHI,DAL,67,90,81.2,6.3,5.5,0.592388059701
88,Marquez Valdes-Scantling,GB,WAS,72,106,92.1,4.8,5.5,0.32
89,Isaiah McKenzie,BUF,BAL,70,95,89.3,3.1,5.4,0.137285714286
90,Jarius Wright,CAR,ATL,83,105,89.6,5.3,5.3,0.33843373494
91,Kalif Raymond,TEN,OAK,71,100,89.4,7.3,5.3,0.750563380282
92,Andy Isabella,ARI,PIT,82,100,90.0,3.2,5.2,0.12487804878
93,Josh Reynolds,LAR,SEA,86,104,93.2,3.7,5.1,0.159186046512
94,Pharoh Cooper,ARI,PIT,72,104,89.8,8.3,4.8,0.956805555556
95,N'Keal Harry,NE,KC,81,112,94.2,8.0,4.7,0.79012345679
96,Laquon Treadwell,MIN,DET,87,107,97.6,5.5,4.7,0.347701149425
97,Rashard Higgins,CLE,CIN,76,114,98.4,7.4,4.6,0.720526315789
98,Seth Roberts,BAL,BUF,77,108,100.2,4.6,4.6,0.274805194805
99,David Moore,SEA,LAR,81,105,97.4,3.5,4.4,0.151234567901
100,Keelan Cole,JAC,LAC,93,107,98.2,3.1,4.3,0.103333333333
101,DaeSean Hamilton,DEN,HOU,82,113,99.6,4.9,4.3,0.292804878049
102,Christian Blake,ATL,CAR,99,127,108.4,6.9,4.2,0.480909090909
103,Cody Latimer,NYG,PHI,95,114,102.8,4.3,4.1,0.194631578947
104,Miles Boykin,BAL,BUF,86,113,105.1,4.3,4.1,0.215
105,Greg Ward,PHI,NYG,98,127,112.3,7.1,4.2,0.514387755102
106,Tavon Austin,DAL,CHI,66,109,97.7,6.4,3.9,0.620606060606
107,Steven Sims,WAS,GB,74,109,95.9,11.0,3.9,1.63513513514
108,Justin Hardy,ATL,CAR,95,119,106.4,4.9,3.8,0.252736842105
109,KeeSean Johnson,ARI,PIT,92,138,111.8,12.0,3.7,1.5652173913
110,Deon Cain,PIT,ARI,87,119,105.5,5.7,3.7,0.373448275862
111,Keelan Doss,OAK,TEN,95,128,112.5,9.6,3.6,0.970105263158
112,Cordarrelle Patterson,CHI,DAL,88,123,112.6,5.7,3.7,0.369204545455
113,Robert Foster,BUF,BAL,104,112,109.6,2.1,3.7,0.0424038461538
114,Jake Kumerow,GB,WAS,97,124,112.4,7.0,3.4,0.505154639175
115,Tevin Jones,PIT,ARI,101,120,111.0,6.5,3.4,0.418316831683
116,Andre Patton,LAC,JAC,89,132,120.6,8.2,3.4,0.755505617978
117,Tajae Sharpe,TEN,OAK,86,133,109.4,15.3,3.0,2.72197674419
118,Keke Coutee,HOU,DEN,65,141,110.6,24.4,2.3,9.15938461538
119,Isaiah Ford,MIA,NYJ,105,118,112.7,3.4,3.0,0.110095238095
120,Malik Turner,SEA,LAR,111,125,116.3,4.1,3.0,0.151441441441
121,Khadarel Hodge,CLE,CIN,99,129,117.7,6.4,2.9,0.413737373737
122,Jesper Horsted,CHI,DAL,77,105,94.5,10.7,3.0,1.48688311688
123,Braxton Berrios,NYJ,MIA,112,120,117.7,1.8,2.3,0.0289285714286
124,DeAndre Carter,HOU,DEN,108,122,115.8,5.4,1.7,0.27
125,Ashton Dulin,IND,TB,101,142,124.7,10.5,2.0,1.09158415842
126,Richie James,SF,NO,111,151,125.3,13.4,2.2,1.61765765766
127,Vyncint Smith,NYJ,MIA,119,132,126.5,4.2,2.3,0.148235294118
128,Jaron Brown,SEA,LAR,109,125,120.2,5.1,2.2,0.238623853211
129,Damiere Byrd,ARI,PIT,98,128,121.0,6.5,2.3,0.43112244898
130,Trevor Davis,MIA,NYJ,117,126,122.0,3.0,1.8,0.0769230769231
131,Justin Watson,TB,IND,117,129,123.6,4.0,1.8,0.136752136752
132,Marcell Ateman,OAK,TEN,114,137,132.7,4.4,1.8,0.169824561404
133,Marquise Goodwin,SF,NO,114,137,129.8,4.5,2.0,0.177631578947
134,Cam Sims,WAS,GB,120,142,130.2,7.1,1.4,0.420083333333
135,Andre Roberts,BUF,BAL,121,152,132.8,10.9,1.1,0.981900826446
136,Cody Hollister,TEN,OAK,116,133,127.8,6.8,1.6,0.398620689655
137,Johnny Holton,PIT,ARI,115,147,138.5,7.7,1.6,0.515565217391
138,Diontae Spencer,DEN,HOU,124,141,135.6,4.3,1.6,0.149112903226
139,Krishawn Hogan,NO,SF,121,144,133.8,8.3,1.1,0.569338842975
140,Chris Moore,BAL,BUF,130,139,134.3,3.3,1.0,0.0837692307692
141,Cody Core,NYG,PHI,134,139,137.3,2.4,0.8,0.0429850746269
142,Scott Miller,TB,IND,111,153,138.0,19.1,0.9,3.28657657658
143,Fred Brown,DEN,HOU,127,157,143.3,10.7,0.9,0.901496062992
144,Taywan Taylor,CLE,CIN,138,140,139.3,0.9,0.7,0.00586956521739
145,Michael Walker,JAC,LAC,131,146,140.0,6.5,0.9,0.322519083969
146,Dante Pettis,SF,NO,134,148,141.0,5.7,0.7,0.242462686567
147,Mack Hollins,MIA,NYJ,130,151,143.0,9.3,0.9,0.665307692308
148,Chris Lacy,DET,MIN,136,152,143.7,6.5,0.9,0.310661764706
149,Riley Ridley,CHI,DAL,136,149,144.0,5.7,0.6,0.238897058824
150,Chad Williams,IND,TB,140,148,144.3,3.3,0.8,0.0777857142857
151,Byron Pringle,KC,NE,140,150,146.3,4.5,0.5,0.144642857143
152,Cedrick Wilson,DAL,CHI,139,143,141.0,2.0,0.6,0.0287769784173
153,Mike Thomas,LAR,SEA,142,154,149.7,5.4,0.4,0.205352112676
154,Ventell Bryant,DAL,CHI,145,150,147.5,2.5,0.5,0.0431034482759
155,Trent Sherfield,ARI,PIT,145,155,151.3,4.5,0.4,0.139655172414
156,Damion Ratley,CLE,CIN,146,156,152.7,4.7,0.4,0.151301369863
157,Duke Williams,BUF,BAL,147,159,153.7,5.0,0.3,0.170068027211
158,Stanley Morgan Jr.,CIN,CLE,151,158,155.7,3.3,0.3,0.072119205298
159,Greg Dortch,CAR,ATL,157,160,158.5,1.5,0.3,0.0143312101911
