Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,8.6,93.6,0.6,0.0,-0.1,0.0,0.1,21.5
Davante Adams,GB,6.5,81.1,0.7,0.0,0.3,0.0,0.1,18.8
Chris Godwin,TB,5.8,83.7,0.6,0.1,0.5,0.0,0.1,17.8
D.J. Moore,CAR,6.2,84.4,0.5,0.5,4.6,0.0,0.1,17.7
DeAndre Hopkins,HOU,6.5,75.9,0.6,0.0,0.1,0.0,0.1,17.6
Mike Evans,TB,5.4,86.4,0.6,0.0,0.0,0.0,0.1,17.5
Tyreek Hill,KC,5.4,83.3,0.5,0.7,4.6,0.0,0.1,17.4
Julio Jones,ATL,5.8,82.6,0.5,0.1,0.7,0.0,0.1,17.2
Stefon Diggs,MIN,5.3,79.5,0.6,0.3,2.3,0.0,0.1,17.1
Julian Edelman,NE,6.4,73.2,0.5,0.6,4.0,0.0,0.1,17.1
Cooper Kupp,LAR,5.8,71.8,0.6,0.2,1.1,0.0,0.1,16.5
Keenan Allen,LAC,6.0,73.9,0.5,0.2,1.6,0.0,0.1,16.4
Devante Parker,MIA,5.3,77.1,0.5,0.1,0.3,0.0,0.0,16.3
Jarvis Landry,CLE,5.3,73.9,0.6,0.1,0.8,0.0,0.1,16.0
Tyler Lockett,SEA,5.3,71.2,0.6,0.3,1.4,0.0,0.1,15.7
Amari Cooper,DAL,5.2,74.6,0.5,0.0,0.1,0.0,0.0,15.7
Allen Robinson,CHI,5.6,69.3,0.5,0.0,0.1,0.0,0.1,15.3
Alshon Jeffery,PHI,5.2,64.9,0.6,0.0,0.0,0.0,0.1,15.3
Courtland Sutton,DEN,4.8,73.2,0.5,0.3,2.3,0.0,0.1,15.2
Calvin Ridley,ATL,4.9,65.7,0.6,0.4,3.5,0.0,0.1,15.2
Robert Woods,LAR,5.2,64.9,0.4,0.6,4.2,0.0,0.1,14.5
Tyler Boyd,CIN,5.5,65.0,0.4,0.2,1.4,0.0,0.1,14.5
Odell Beckham Jr.,CLE,5.1,73.8,0.3,0.2,1.2,0.0,0.1,14.5
D.J. Chark,JAC,4.8,64.5,0.5,0.3,1.9,0.0,0.1,14.3
Christian Kirk,ARI,4.9,59.5,0.4,0.6,4.0,0.0,0.1,13.8
Kenny Golladay,DET,4.4,67.8,0.4,0.1,0.6,0.0,0.0,13.7
D.K. Metcalf,SEA,4.2,63.9,0.5,0.2,1.6,0.0,0.1,13.4
John Brown,BUF,4.3,62.7,0.5,0.1,0.4,0.0,0.0,13.4
Michael Gallup,DAL,4.3,63.9,0.4,0.2,1.2,0.0,0.0,13.2
A.J. Brown,TEN,3.9,60.5,0.5,0.1,0.7,0.0,0.0,12.8
James Washington,PIT,4.3,59.4,0.4,0.2,1.3,0.0,0.0,12.8
Terry McLaurin,WAS,4.2,58.7,0.4,0.2,1.3,0.0,0.0,12.8
Sterling Shepard,NYG,4.5,55.0,0.4,0.4,3.3,0.0,0.1,12.7
Will Fuller,HOU,4.0,58.5,0.5,0.1,0.8,0.0,0.0,12.6
Robby Anderson,NYJ,3.6,56.8,0.5,0.1,0.4,0.0,0.0,12.3
Zach Pascal,IND,4.5,59.7,0.3,0.2,1.6,0.0,0.0,12.2
Curtis Samuel,CAR,4.2,54.7,0.3,0.8,6.2,0.0,0.1,12.1
Jamison Crowder,NYJ,4.9,54.6,0.3,0.2,1.0,0.0,0.1,12.1
Dede Westbrook,JAC,4.5,49.8,0.3,0.2,1.8,0.0,0.1,11.6
Darius Slayton,NYG,3.8,54.7,0.4,0.1,0.3,0.0,0.0,11.5
Deebo Samuel,SF,4.4,55.0,0.2,0.5,3.3,0.0,0.1,11.5
Marvin Jones,DET,4.2,56.3,0.2,0.1,0.3,0.0,0.0,11.2
Mike Williams,LAC,3.6,63.4,0.2,0.1,0.7,0.0,0.0,11.1
Tyrell Williams,OAK,4.0,55.1,0.3,0.0,0.1,0.0,0.0,11.1
Golden Tate,NYG,4.5,55.4,0.2,0.1,1.1,0.0,0.0,11.0
Anthony Miller,CHI,4.4,54.0,0.1,0.3,1.9,0.0,0.0,10.9
Cole Beasley,BUF,4.5,50.2,0.2,0.0,0.2,0.0,0.0,10.8
Larry Fitzgerald,ARI,4.7,50.2,0.2,0.0,0.3,0.0,0.0,10.7
Emmanuel Sanders,SF,4.1,48.3,0.2,0.1,0.8,0.0,0.0,10.0
Sammy Watkins,KC,3.8,49.5,0.2,0.1,1.0,0.0,0.0,9.9
Randall Cobb,DAL,3.9,48.7,0.2,0.3,1.2,0.0,0.0,9.9
Brandin Cooks,LAR,3.4,49.0,0.2,0.4,2.7,0.0,0.0,9.7
Marquise Brown,BAL,3.2,46.1,0.2,0.3,2.5,0.0,0.0,9.5
Corey Davis,TEN,3.5,46.6,0.2,0.1,0.6,0.0,0.0,9.4
Diontae Johnson,PIT,3.5,43.3,0.2,0.3,2.4,0.0,0.0,9.0
Chris Conley,JAC,3.4,47.5,0.1,0.0,0.0,0.0,0.0,8.7
Demaryius Thomas,NYJ,3.5,42.8,0.1,0.0,0.0,0.0,0.0,8.7
Danny Amendola,DET,3.8,39.8,0.1,0.0,0.1,0.0,0.0,8.3
Nelson Agholor,PHI,3.2,39.5,0.2,0.1,0.7,0.0,0.0,8.1
Auden Tate,CIN,3.3,42.4,0.1,0.1,0.8,0.0,0.0,8.1
John Ross,CIN,2.9,38.9,0.2,0.2,1.4,0.0,0.0,7.9
Allen Hurns,MIA,3.0,38.6,0.2,0.0,0.0,0.0,0.0,7.8
Kenny Stills,HOU,2.9,38.7,0.2,0.0,0.0,0.0,0.0,7.8
Albert Wilson,MIA,3.1,33.3,0.2,0.5,2.6,0.0,0.0,7.6
Allen Lazard,GB,2.6,34.9,0.1,0.2,1.7,0.0,0.0,7.1
Zay Jones,OAK,3.1,33.7,0.1,0.1,0.6,0.0,0.0,7.1
Phillip Dorsett,NE,2.7,32.7,0.2,0.1,1.0,0.0,0.0,7.0
Mohamed Sanu,NE,3.0,31.8,0.1,0.2,1.3,0.0,0.0,7.0
Parris Campbell,IND,3.0,32.3,0.1,0.1,0.7,0.0,0.0,6.9
Kelvin Harmon,WAS,2.6,32.5,0.1,0.1,1.0,0.0,0.0,6.6
Olabisi Johnson,MIN,2.6,30.7,0.2,0.0,0.2,0.0,0.0,6.6
Marcus Johnson,IND,2.6,29.7,0.1,0.1,0.9,0.0,0.0,6.4
Jakobi Meyers,NE,2.4,29.6,0.1,0.1,0.7,0.0,0.0,6.1
Breshad Perriman,TB,2.3,31.1,0.1,0.1,0.6,0.0,0.0,6.0
Russell Gage,ATL,2.5,26.9,0.1,0.2,1.3,0.0,0.0,5.8
Mecole Hardman,KC,1.9,29.4,0.1,0.3,1.8,0.0,0.0,5.8
Ted Ginn,NO,2.0,28.0,0.1,0.3,1.9,0.0,0.0,5.6
Demarcus Robinson,KC,2.0,26.3,0.1,0.0,0.1,0.0,0.0,5.4
Tim Patrick,DEN,2.1,29.5,0.1,0.1,0.6,0.0,0.0,5.4
Geronimo Allison,GB,2.1,25.2,0.1,0.1,0.8,0.0,0.0,5.3
Josh Gordon,SEA,1.9,29.1,0.1,0.0,0.1,0.0,0.0,5.3
Javon Wims,CHI,2.2,23.9,0.1,0.1,1.0,0.0,0.0,5.2
Alex Erickson,CIN,2.2,25.9,0.1,0.1,0.9,0.0,0.0,5.1
