Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
26,Sony Michel,NE,KC,21,39,25.6,3.1,11.3,0.457619047619
27,Jamaal Williams,GB,WAS,16,38,26.6,1.6,11.3,0.16
28,Derrius Guice,WAS,GB,18,41,27.7,4.5,10.8,1.125
29,LeSean McCoy,KC,NE,15,47,30.4,2.6,10.5,0.450666666667
30,Tarik Cohen,CHI,DAL,22,39,31.8,3.0,10.2,0.409090909091
31,Rashaad Penny,SEA,LAR,30,37,32.5,1.9,10.0,0.120333333333
32,Duke Johnson,HOU,DEN,25,42,35.0,3.7,9.9,0.5476
33,Carlos Hyde,HOU,DEN,26,42,35.3,2.3,9.9,0.203461538462
34,Ronald Jones II,TB,IND,30,45,36.3,4.0,9.8,0.533333333333
35,Marlon Mack,IND,TB,23,64,37.3,12.2,9.5,6.47130434783
36,Patrick Laird,MIA,NYJ,26,49,37.3,4.7,9.7,0.849615384615
37,Alexander Mattison,MIN,DET,28,62,37.5,4.7,9.5,0.788928571429
38,Bilal Powell,NYJ,MIA,15,66,35.3,15.1,8.8,15.2006666667
39,Raheem Mostert,SF,NO,31,48,39.0,3.1,9.3,0.31
40,Bo Scarbrough,DET,MIN,27,52,39.4,5.7,9.3,1.20333333333
41,Jaylen Samuels,PIT,ARI,29,50,39.5,3.0,9.2,0.310344827586
42,Darwin Thompson,KC,NE,23,55,42.0,5.4,8.8,1.26782608696
43,Tevin Coleman,SF,NO,36,51,42.1,3.4,8.2,0.321111111111
44,Nyheim Hines,IND,TB,38,54,42.5,4.1,8.4,0.442368421053
45,Latavius Murray,NO,SF,39,57,47.6,3.6,7.6,0.332307692308
46,Peyton Barber,TB,IND,33,53,48.8,3.4,7.5,0.350303030303
47,Matt Breida,SF,NO,35,60,49.1,5.3,7.5,0.802571428571
48,Royce Freeman,DEN,HOU,38,54,47.6,3.3,7.5,0.286578947368
49,Adrian Peterson,WAS,GB,39,54,47.6,3.4,7.6,0.29641025641
50,David Johnson,ARI,PIT,37,63,50.9,3.8,7.3,0.39027027027
51,Jalen Richard,OAK,TEN,39,64,51.0,6.4,7.2,1.05025641026
52,Rex Burkhead,NE,KC,44,61,51.8,3.6,7.3,0.294545454545
53,J.D. McKissic,DET,MIN,46,64,53.9,3.9,7.2,0.330652173913
54,Ty Montgomery,NYJ,MIA,40,74,51.7,10.0,6.2,2.5
55,DeAndre Washington,OAK,TEN,44,67,57.3,5.8,5.8,0.764545454545
56,Frank Gore,BUF,BAL,51,66,58.0,3.4,7.1,0.226666666667
57,Giovani Bernard,CIN,CLE,51,65,57.5,2.9,5.8,0.164901960784
58,Gus Edwards,BAL,BUF,51,69,60.2,4.0,5.7,0.313725490196
59,Brian Hill,ATL,CAR,51,71,58.8,4.1,5.6,0.329607843137
60,Myles Gaskin,MIA,NYJ,46,67,60.6,3.7,5.2,0.297608695652
61,Jay Ajayi,PHI,NYG,58,70,63.1,3.6,5.2,0.223448275862
62,Jordan Wilkins,IND,TB,48,69,61.0,5.6,5.3,0.653333333333
63,Jonathan Williams,IND,TB,38,86,58.7,11.2,5.1,3.30105263158
64,Chris Thompson,WAS,GB,39,70,61.3,4.5,5.0,0.519230769231
65,Dare Ogunbowale,TB,IND,58,73,65.6,3.0,4.9,0.155172413793
66,Dion Lewis,TEN,OAK,49,65,61.4,3.1,4.6,0.19612244898
67,Ty Johnson,DET,MIN,50,70,64.2,5.8,4.5,0.6728
68,Chase Edmonds,ARI,PIT,56,77,67.7,4.0,4.3,0.285714285714
69,Malcolm Brown,LAR,SEA,61,71,68.1,1.8,4.2,0.0531147540984
70,Justice Hill,BAL,BUF,65,76,72.1,2.5,4.1,0.0961538461538
71,Ryquell Armstead,JAC,LAC,70,76,73.1,1.5,3.7,0.0321428571429
72,Ameer Abdullah,MIN,DET,66,77,72.2,1.8,4.1,0.0490909090909
73,Darrell Henderson,LAR,SEA,69,91,78.1,5.2,3.6,0.391884057971
74,Kerrith Whyte,PIT,ARI,66,84,76.9,3.9,3.6,0.230454545455
75,Qadree Ollison,ATL,CAR,71,83,75.6,3.4,3.0,0.162816901408
76,CJ Ham,MIN,DET,73,80,75.9,2.0,3.1,0.0547945205479
77,Jamize Olawale,DAL,CHI,47,82,70.0,8.2,2.2,1.43063829787
78,Kyle Juszczyk,SF,NO,67,81,75.7,3.2,2.9,0.152835820896
79,Wayne Gallman,NYG,PHI,71,93,81.7,4.3,2.8,0.260422535211
80,Brandon Bolden,NE,KC,76,85,80.3,2.9,2.3,0.110657894737
81,Kenjon Barner,ATL,CAR,77,87,80.7,3.0,2.2,0.116883116883
82,Reggie Bonnafon,CAR,ATL,76,92,82.0,4.0,2.2,0.210526315789
83,Boston Scott,PHI,NYG,77,91,84.9,4.1,2.2,0.218311688312
84,Alex Armah,CAR,ATL,79,91,87.1,1.7,1.5,0.036582278481
85,Patrick DiMarco,BUF,BAL,78,88,83.7,2.2,1.7,0.0620512820513
86,Jeff Wilson,SF,NO,62,93,86.5,4.4,1.8,0.312258064516
87,Dan Vitale,GB,WAS,79,92,84.7,3.8,1.4,0.182784810127
88,Devontae Booker,DEN,HOU,83,91,87.6,2.1,1.3,0.0531325301205
89,Jordan Howard,PHI,NYG,45,105,80.8,10.0,1.3,2.22222222222
90,Trey Edmunds,PIT,ARI,81,98,90.6,3.9,1.3,0.187777777778
91,Josh Adams,NYJ,MIA,56,105,76.1,13.0,1.2,3.01785714286
92,Elijhaa Penny,NYG,PHI,87,97,90.1,2.8,1.3,0.0901149425287
93,Dontrell Hilliard,CLE,CIN,84,94,90.4,1.7,1.2,0.0344047619048
94,Alec Ingold,OAK,TEN,89,101,94.4,3.2,1.2,0.115056179775
95,Spencer Ware,KC,NE,64,96,80.2,13.2,1.1,2.7225
96,Justin Jackson,LAC,JAC,91,104,96.3,3.6,1.2,0.142417582418
97,Ryan Nall,CHI,DAL,85,108,98.1,5.2,1.1,0.318117647059
98,Mike Boone,MIN,DET,80,103,94.6,4.2,1.1,0.2205
99,Anthony Sherman,KC,NE,86,99,93.0,4.7,1.0,0.256860465116
100,Zach Zenner,MIA,NYJ,71,106,93.4,7.8,1.0,0.856901408451
101,Keith Smith,ATL,CAR,75,99,89.8,8.9,0.9,1.05613333333
102,Javorius Allen,NYG,PHI,82,110,97.5,6.2,1.1,0.468780487805
103,Derek Watt,LAC,JAC,86,98,92.8,4.4,0.9,0.22511627907
104,De'Lance Turner,MIA,NYJ,85,105,93.8,7.2,0.9,0.609882352941
105,C.J. Prosise,SEA,LAR,96,102,99.3,2.5,0.8,0.0651041666667
106,Wendell Smallwood,WAS,GB,100,104,102.0,1.6,0.8,0.0256
107,T.J. Yeldon,BUF,BAL,98,108,102.3,4.2,0.8,0.18
108,Mike Davis,CAR,ATL,102,106,104.0,1.6,0.7,0.0250980392157
109,Tyler Ervin,GB,WAS,103,109,106.3,2.5,0.7,0.0606796116505
110,Damien Harris,NE,KC,103,110,106.7,2.9,0.6,0.0816504854369
111,Travis Homer,SEA,LAR,106,111,108.7,2.1,0.5,0.0416037735849
112,Dwayne Washington,NO,SF,108,112,109.7,1.7,0.6,0.0267592592593
