Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Christian McCaffrey,CAR,16.3,69.1,0.6,5.4,48.4,0.2,0.1,21.8
Najee Harris,PIT,19.6,80.4,0.6,3.9,30.7,0.2,0.1,19.5
Austin Ekeler,LAC,13.4,60.7,0.5,4.6,41.0,0.3,0.1,19.3
Dalvin Cook,MIN,19.0,87.3,0.6,3.1,23.6,0.1,0.1,18.2
Nick Chubb,CLE,18.1,94.9,0.8,1.8,14.7,0.1,0.1,17.8
Jonathan Taylor,IND,16.8,81.5,0.7,2.9,22.7,0.1,0.1,17.8
D'Andre Swift,DET,13.7,54.8,0.5,4.5,38.0,0.2,0.1,17.4
Leonard Fournette,TB,16.0,64.2,0.6,3.6,27.1,0.1,0.1,16.7
AJ Dillon,GB,17.5,79.6,0.6,2.6,23.7,0.1,0.1,16.7
Ezekiel Elliott,DAL,16.8,72.4,0.6,2.9,22.8,0.1,0.1,16.3
Joe Mixon,CIN,16.3,69.4,0.6,2.6,20.8,0.1,0.1,15.7
James Conner,ARI,15.9,64.6,0.7,2.7,19.8,0.1,0.1,15.6
Mark Ingram II,NO,15.9,65.2,0.5,2.9,23.3,0.1,0.1,15.3
Saquon Barkley,NYG,13.5,55.3,0.4,3.6,27.1,0.1,0.1,14.9
Myles Gaskin,MIA,13.3,53.0,0.5,3.5,25.4,0.2,0.1,14.9
Michael Carter,NYJ,12.3,50.8,0.5,3.4,28.9,0.1,0.1,14.8
David Montgomery,CHI,15.5,64.8,0.5,2.6,21.6,0.1,0.1,14.8
James Robinson,JAC,14.4,62.7,0.5,2.6,18.8,0.1,0.1,14.3
Jeff Wilson Jr.,SF,14.6,65.3,0.6,1.8,15.4,0.1,0.2,14.2
Josh Jacobs,LV,13.7,56.5,0.6,2.7,20.3,0.1,0.1,13.9
Antonio Gibson,WAS,14.8,60.5,0.5,1.9,14.7,0.1,0.1,12.8
Damien Harris,NE,14.6,66.2,0.6,0.9,6.8,0.0,0.1,11.8
Darrel Williams,KC,8.5,35.7,0.4,2.7,20.8,0.1,0.0,11.4
