Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,7.6,96.4,0.7,0.0,0.0,0.0,0.1,21.5
Tyreek Hill,KC,6.8,91.5,0.7,0.8,5.2,0.0,0.1,20.8
Deebo Samuel,SF,6.2,92.2,0.5,1.7,12.6,0.1,0.1,20.4
Stefon Diggs,BUF,6.8,89.7,0.6,0.1,0.6,0.0,0.1,19.5
A.J. Brown,TEN,5.9,88.3,0.7,0.4,2.8,0.0,0.1,19.3
CeeDee Lamb,DAL,6.3,85.6,0.6,0.5,3.3,0.0,0.1,18.9
Chris Godwin,TB,6.3,81.3,0.6,0.1,0.3,0.0,0.1,18.4
Justin Jefferson,MIN,6.1,86.7,0.5,0.3,1.4,0.0,0.1,18.0
Ja'Marr Chase,CIN,5.5,79.9,0.6,0.6,2.7,0.0,0.1,17.6
Keenan Allen,LAC,6.8,78.1,0.5,0.1,0.3,0.0,0.1,17.4
Diontae Johnson,PIT,6.5,73.6,0.5,0.4,2.8,0.0,0.1,16.8
Mike Evans,TB,5.1,74.7,0.7,0.0,0.0,0.0,0.0,16.7
Brandin Cooks,HOU,5.9,76.9,0.4,0.1,0.7,0.0,0.0,16.0
Jaylen Waddle,MIA,6.2,65.9,0.5,0.1,0.3,0.0,0.1,15.7
D.K. Metcalf,SEA,4.9,71.8,0.6,0.0,0.3,0.0,0.1,15.7
D.J. Moore,CAR,5.4,74.7,0.4,0.6,3.7,0.0,0.1,15.6
Tyler Lockett,SEA,5.3,68.6,0.5,0.2,0.8,0.0,0.0,15.4
Adam Thielen,MIN,5.3,65.8,0.6,0.1,0.4,0.0,0.1,15.3
Terry McLaurin,WAS,5.4,69.9,0.5,0.1,0.7,0.0,0.1,15.1
Michael Pittman Jr.,IND,5.5,67.3,0.4,0.2,1.0,0.0,0.1,14.7
Hunter Renfrow,LV,5.5,61.0,0.5,0.0,0.0,0.0,0.1,14.5
DeVonta Smith,PHI,4.8,68.3,0.4,0.0,0.0,0.0,0.1,14.2
Tee Higgins,CIN,5.0,66.1,0.4,0.1,0.5,0.0,0.1,13.7
Darnell Mooney,CHI,4.7,59.9,0.4,0.3,1.7,0.0,0.0,13.4
Rashod Bateman,BAL,4.7,62.8,0.4,0.1,0.5,0.0,0.0,13.4
Jarvis Landry,CLE,4.7,59.0,0.4,0.5,2.9,0.0,0.1,13.4
Michael Gallup,DAL,4.1,61.8,0.4,0.0,0.0,0.0,0.0,12.8
Christian Kirk,ARI,4.9,60.9,0.3,0.2,1.5,0.0,0.0,12.7
Kenny Golladay,NYG,4.3,62.2,0.4,0.0,0.1,0.0,0.0,12.7
Mike Williams,LAC,4.3,63.6,0.3,0.0,0.1,0.0,0.0,12.7
Jakobi Meyers,NE,5.3,58.6,0.2,0.0,0.1,0.0,0.0,12.4
Emmanuel Sanders,BUF,4.3,57.9,0.3,0.2,1.3,0.0,0.0,12.0
Corey Davis,NYJ,4.3,58.2,0.3,0.0,0.2,0.0,0.0,11.7
Cole Beasley,BUF,4.9,53.5,0.2,0.0,0.0,0.0,0.0,11.7
Brandon Aiyuk,SF,4.2,51.6,0.3,0.6,3.7,0.0,0.0,11.4
A.J. Green,ARI,4.0,54.0,0.3,0.0,0.0,0.0,0.0,11.3
Chase Claypool,PIT,3.9,53.5,0.2,0.8,5.1,0.0,0.0,11.0
Kadarius Toney,NYG,4.5,51.5,0.2,0.5,2.6,0.0,0.0,10.9
Marvin Jones Jr.,JAC,4.1,51.6,0.3,0.0,0.0,0.0,0.0,10.9
Tyler Boyd,CIN,4.2,47.0,0.2,0.0,0.4,0.0,0.0,10.4
Deonte Harris,NO,3.9,50.1,0.2,0.6,4.3,0.0,0.1,10.4
Tre'Quan Smith,NO,3.4,46.4,0.4,0.0,0.1,0.0,0.0,10.3
Marquez Callaway,NO,3.9,49.9,0.2,0.0,0.0,0.0,0.0,10.1
Jamison Crowder,NYJ,4.2,46.6,0.2,0.0,0.4,0.0,0.0,9.9
Russell Gage,ATL,4.3,46.3,0.1,0.1,0.2,0.0,0.0,9.8
Nelson Agholor,NE,3.5,45.3,0.2,0.1,0.8,0.0,0.0,9.3
Laviska Shenault Jr.,JAC,4.0,40.1,0.1,0.9,4.5,0.0,0.0,9.3
Kendrick Bourne,NE,3.3,43.9,0.2,0.5,3.6,0.0,0.0,9.3
Sammy Watkins,BAL,3.5,48.0,0.2,0.0,0.4,0.0,0.0,9.3
Robby Anderson,CAR,3.5,42.9,0.2,0.0,0.2,0.0,0.0,9.1
Mecole Hardman,KC,3.5,44.2,0.2,0.4,2.7,0.0,0.1,9.0
Bryan Edwards,LV,3.0,48.7,0.2,0.0,0.0,0.0,0.0,9.0
Amon-Ra St. Brown,DET,3.8,44.5,0.1,0.0,0.3,0.0,0.0,8.9
Jamal Agnew,JAC,3.5,36.8,0.1,1.0,7.6,0.0,0.0,8.9
Rondale Moore,ARI,3.7,38.1,0.1,1.2,5.9,0.0,0.1,8.9
T.Y. Hilton,IND,3.3,42.3,0.2,0.0,0.0,0.0,0.0,8.5
Randall Cobb,GB,3.3,40.0,0.2,0.1,0.3,0.0,0.0,8.5
Kalif Raymond,DET,3.3,44.2,0.1,0.2,0.5,0.0,0.0,8.5
Elijah Moore,NYJ,3.1,38.1,0.2,0.2,1.4,0.0,0.0,8.2
Zach Pascal,IND,3.3,38.7,0.2,0.0,0.2,0.0,0.0,8.1
Darius Slayton,NYG,3.0,40.0,0.2,0.0,0.0,0.0,0.0,8.0
Quez Watkins,PHI,3.0,42.3,0.1,0.0,0.0,0.0,0.0,8.0
Marcus Johnson,TEN,2.8,42.6,0.1,0.2,0.4,0.0,0.0,8.0
Marquez Valdes-Scantling,GB,2.6,42.0,0.2,0.1,0.4,0.0,0.0,7.8
Olamide Zaccheaus,ATL,2.7,37.6,0.2,0.0,0.0,0.0,0.0,7.6
Tajae Sharpe,ATL,3.1,36.0,0.1,0.0,0.1,0.0,0.0,7.4
DeAndre Carter,WAS,2.8,34.9,0.1,0.5,3.0,0.0,0.0,7.2
Cedrick Wilson Jr.,DAL,2.6,32.9,0.2,0.1,0.3,0.0,0.0,7.1
K.J. Osborn,MIN,2.7,34.0,0.1,0.1,0.5,0.0,0.0,7.0
Nico Collins,HOU,2.7,33.6,0.1,0.0,0.2,0.0,0.0,6.6
Tyler Johnson,TB,2.6,32.5,0.1,0.0,0.1,0.0,0.0,6.6
Marquise Goodwin,CHI,2.2,34.6,0.1,0.1,0.4,0.0,0.0,6.4
Danny Amendola,HOU,2.7,29.1,0.1,0.0,0.1,0.0,0.0,6.2
Devin Duvernay,BAL,2.3,25.4,0.2,0.4,3.3,0.0,0.0,6.1
Jalen Reagor,PHI,2.5,26.9,0.1,0.4,2.1,0.0,0.0,6.1
Rashard Higgins,CLE,2.0,30.6,0.1,0.1,0.3,0.0,0.0,5.8
Keelan Cole Sr.,NYJ,2.2,29.7,0.1,0.0,0.0,0.0,0.0,5.8
Preston Williams,MIA,2.0,27.9,0.2,0.0,0.4,0.0,0.0,5.7
James Washington,PIT,2.1,28.9,0.1,0.1,0.9,0.0,0.0,5.6
Adam Humphries,WAS,2.5,26.4,0.1,0.0,0.1,0.0,0.0,5.6
Albert Wilson,MIA,2.1,24.1,0.1,0.4,2.2,0.0,0.0,5.3
Zay Jones,LV,2.1,24.8,0.1,0.0,0.0,0.0,0.0,5.3
Nick Westbrook-Ikhine,TEN,2.1,23.7,0.1,0.0,0.0,0.0,0.1,5.2
DeSean Jackson,LV,1.7,27.6,0.1,0.0,0.2,0.0,0.0,5.1
Byron Pringle,KC,2.0,24.8,0.1,0.0,0.0,0.0,0.0,5.1
Gabriel Davis,BUF,1.5,24.8,0.2,0.0,0.0,0.0,0.0,5.0
Ray-Ray McCloud,PIT,2.4,19.4,0.1,0.2,2.1,0.0,0.1,4.7
Chester Rogers,TEN,1.8,21.0,0.1,0.1,0.8,0.0,0.0,4.6
Trinity Benson,DET,1.8,22.0,0.1,0.0,0.2,0.0,0.0,4.6
Antoine Wesley,ARI,1.7,21.6,0.1,0.0,0.2,0.0,0.0,4.4
Freddie Swain,SEA,1.7,19.9,0.1,0.2,1.3,0.0,0.0,4.2
Terrace Marshall Jr.,CAR,1.7,20.3,0.1,0.0,0.2,0.0,0.0,4.2
Demarcus Robinson,KC,1.6,19.5,0.1,0.0,0.0,0.0,0.0,4.1
Chris Conley,HOU,1.5,20.9,0.1,0.0,0.0,0.0,0.0,4.1
Mack Hollins,MIA,1.6,19.5,0.1,0.0,0.0,0.0,0.0,4.0
Kenny Stills,NO,1.4,19.4,0.1,0.0,0.1,0.0,0.0,4.0
Ja'Marcus Bradley,CLE,1.4,19.9,0.1,0.0,0.1,0.0,0.0,4.0
Jalen Guyton,LAC,1.3,19.3,0.1,0.2,1.4,0.0,0.0,3.8
Joshua Palmer,LAC,1.3,17.1,0.1,0.0,0.1,0.0,0.0,3.5
Noah Brown,DAL,1.4,16.5,0.1,0.0,0.1,0.0,0.0,3.5
Damiere Byrd,CHI,1.4,17.6,0.1,0.0,0.1,0.0,0.0,3.5
Braxton Berrios,NYJ,1.5,15.6,0.1,0.1,0.8,0.0,0.0,3.5
Dyami Brown,WAS,1.4,16.6,0.1,0.1,0.2,0.0,0.0,3.5
Denzel Mims,NYJ,1.1,17.9,0.1,0.0,0.0,0.0,0.0,3.2
