Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.5,80.7,0.6,0.1,17.9
Darren Waller,LV,6.3,76.1,0.5,0.1,16.8
George Kittle,SF,5.5,70.1,0.5,0.1,15.3
Kyle Pitts,ATL,5.2,67.0,0.4,0.0,14.4
Mark Andrews,BAL,4.8,60.2,0.5,0.0,13.9
Mike Gesicki,MIA,4.8,57.2,0.5,0.0,13.2
Dalton Schultz,DAL,4.6,50.1,0.4,0.0,12.0
T.J. Hockenson,DET,4.6,50.6,0.4,0.0,11.8
Dan Arnold,JAC,4.1,50.2,0.3,0.0,11.0
Dallas Goedert,PHI,4.2,50.4,0.2,0.0,10.5
Hunter Henry,NE,3.4,39.1,0.5,0.0,10.1
Dawson Knox,BUF,3.2,39.6,0.4,0.0,9.7
Zach Ertz,ARI,4.1,43.9,0.2,0.0,9.6
Pat Freiermuth,PIT,3.9,40.7,0.2,0.0,9.3
Tyler Conklin,MIN,4.0,41.4,0.2,0.0,9.2
Cole Kmet,CHI,4.0,42.5,0.2,0.0,9.2
Rob Gronkowski,TB,3.2,39.9,0.3,0.0,8.9
C.J. Uzomah,CIN,3.0,32.5,0.4,0.0,8.5
Jared Cook,LAC,3.0,39.2,0.2,0.0,8.1
Evan Engram,NYG,3.7,34.9,0.1,0.0,8.0
Austin Hooper,CLE,3.2,34.0,0.2,0.0,7.9
Adam Trautman,NO,3.5,36.0,0.1,0.1,7.8
David Njoku,CLE,2.6,34.2,0.2,0.0,7.0
Gerald Everett,SEA,3.0,31.1,0.1,0.0,6.8
Anthony Firkser,TEN,2.5,25.8,0.1,0.0,5.8
John Bates,WAS,2.4,23.1,0.1,0.0,5.2
Jonnu Smith,NE,2.0,21.1,0.2,0.0,5.0
Jack Doyle,IND,2.0,19.4,0.1,0.0,4.6
Mo Alie-Cox,IND,1.7,20.1,0.1,0.0,4.3
Pharaoh Brown,HOU,1.8,19.1,0.1,0.0,4.3
Donald Parham Jr.,LAC,1.6,19.3,0.1,0.0,4.3
Jordan Akins,HOU,2.1,21.8,0.0,0.1,4.2
Harrison Bryant,CLE,1.6,19.7,0.1,0.0,4.2
O.J. Howard,TB,1.6,21.5,0.1,0.0,4.2
Cameron Brate,TB,1.7,17.0,0.1,0.0,4.1
Ryan Griffin,NYJ,1.7,17.3,0.1,0.0,3.9
Josiah Deguara,GB,1.6,15.9,0.1,0.0,3.9
MyCole Pruitt,TEN,1.3,14.5,0.2,0.0,3.7
Brevin Jordan,HOU,1.5,16.2,0.1,0.0,3.7
Durham Smythe,MIA,1.6,15.6,0.1,0.0,3.6
Tommy Tremble,CAR,1.5,16.0,0.1,0.0,3.6
Kyle Rudolph,NYG,1.6,15.2,0.1,0.0,3.6
Sean McKeon,DAL,1.4,15.6,0.1,0.0,3.5
Tommy Sweeney,BUF,1.4,14.3,0.1,0.0,3.4
Will Dissly,SEA,1.4,15.3,0.1,0.0,3.4
Eric Ebron,PIT,1.5,15.0,0.1,0.0,3.4
Marcedes Lewis,GB,1.3,14.5,0.1,0.0,3.2
Parker Hesse,ATL,1.2,14.0,0.1,0.0,3.2
Adam Shaheen,MIA,1.3,13.3,0.1,0.0,3.1
Ian Thomas,CAR,1.3,13.4,0.1,0.0,3.0
Jimmy Graham,CHI,1.1,12.8,0.1,0.0,2.8
Tyree Jackson,PHI,1.2,13.3,0.1,0.0,2.8
Lee Smith,ATL,1.2,11.3,0.1,0.0,2.7
Foster Moreau,LV,1.0,11.5,0.1,0.0,2.6
Jesse James,CHI,1.1,11.2,0.1,0.0,2.6
Chris Herndon IV,MIN,1.0,10.5,0.1,0.0,2.4
James O'Shaughnessy,JAC,1.0,9.9,0.1,0.0,2.3
Sammis Reyes,WAS,1.0,10.2,0.0,0.0,2.3
Nick Boyle,BAL,1.0,9.5,0.0,0.0,2.2
Blake Bell,KC,1.0,9.5,0.0,0.0,2.2
Jack Stoll,PHI,1.0,10.3,0.0,0.0,2.2
Stephen Anderson,LAC,0.9,9.8,0.0,0.0,2.1
Drew Sample,CIN,1.0,9.4,0.0,0.0,2.1
Temarrick Hemingway,WAS,0.9,9.3,0.0,0.0,2.0
Antony Auclair,HOU,0.9,8.6,0.0,0.0,2.0
Dominique Dafney,GB,0.7,7.9,0.1,0.0,1.9
Noah Gray,KC,0.8,8.2,0.0,0.0,1.9
Jacob Hollister,JAC,0.7,4.8,0.1,0.0,1.8
Brock Wright,DET,0.8,8.6,0.0,0.0,1.8
Daniel Helm,LV,0.7,7.3,0.1,0.0,1.7
Kylen Granson,IND,0.8,8.8,0.0,0.0,1.7
Josh Oliver,BAL,0.8,8.1,0.0,0.0,1.7
Nick Vannett,NO,0.9,8.0,0.0,0.0,1.7
Jesper Horsted,CHI,0.6,4.9,0.1,0.0,1.7
Ross Dwelley,SF,0.7,7.3,0.0,0.0,1.6
Darren Fells,TB,0.7,8.1,0.0,0.0,1.5
Chris Manhertz,JAC,0.6,7.0,0.0,0.0,1.5
Luke Farrell,JAC,0.8,7.6,0.0,0.0,1.5
Tommy Hudson,TEN,0.6,6.1,0.1,0.0,1.5
Zach Gentry,PIT,0.7,7.2,0.0,0.0,1.4
Darrell Daniels,ARI,0.6,6.2,0.0,0.0,1.3
Tre' McKitty,LAC,0.5,5.5,0.0,0.0,1.2
Charlie Woerner,SF,0.6,6.3,0.0,0.0,1.2
Luke Stocker,MIN,0.6,5.8,0.0,0.0,1.2
Garrett Griffin,NO,0.5,5.0,0.0,0.0,1.1
Colby Parkinson,SEA,0.6,5.7,0.0,0.0,1.1
Kaden Smith,NYG,0.5,3.9,0.0,0.0,0.9
Colin Thompson,CAR,0.3,3.1,0.1,0.0,0.9
Trevon Wesco,NYJ,0.4,4.4,0.0,0.0,0.9
Demetrius Harris,ARI,0.4,3.9,0.0,0.0,0.8
Mason Schreck,CIN,0.3,3.8,0.0,0.0,0.7
J.P. Holtz,CHI,0.3,3.4,0.0,0.0,0.6
Eric Tomlinson,BAL,0.3,3.3,0.0,0.0,0.6
Reggie Gilliam,BUF,0.3,2.6,0.0,0.0,0.6
Jeremy Sprinkle,DAL,0.2,2.0,0.0,0.0,0.4
Kahale Warring,BUF,0.2,2.0,0.0,0.0,0.4
Quintin Morris,BUF,0.2,2.0,0.0,0.0,0.4
Kenny Yeboah,NYJ,0.2,2.0,0.0,0.0,0.4
Cethan Carter,MIA,0.2,1.4,0.0,0.0,0.3
Mitchell Wilcox,CIN,0.1,1.0,0.0,0.0,0.2
Giovanni Ricci,CAR,0.1,0.5,0.0,0.0,0.2
