player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,note,tag,recommendation,pos_rank,start_sit_grade,r2p_pts,uncertainty
12123,Davante Adams,e7d6ae25-bf15-4660-8b37-c37716551de3,GB,WR,WR,D. Adams,WR,WR,https://www.fantasypros.com/nfl/players/davante-adams.php,davante-adams.php,https://images.fantasypros.com/images/players/nfl/12123/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12123/headshot/210x210.png,27581,1893167,13,100.0,99.9,100,at MIN,MIN,,1,1,3,1.12,0.47,"There haven't been many Davante Adams slumps in recent years, but he's been surprisingly quiet lately, with no 100-yard outings and just one touchdown over his last four games. In Week 11, Adams faces a Minnesota defense that he torched for 21-209-5 in two games last season. The Vikings may get Patrick Peterson back from a hamstring injury this week, but they don't have a cornerback on the roster who can consistently handle Adams one on one. Adams is the WR2 this week and worth the $8,400 he'll cost you on DraftKings.",,,WR1,A+,21.9,0.22089999999999999
15802,Tyreek Hill,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,KC,WR,WR,T. Hill,WR,WR,https://www.fantasypros.com/nfl/players/tyreek-hill.php,tyreek-hill.php,https://images.fantasypros.com/images/players/nfl/15802/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15802/headshot/210x210.png,29399,2131163,12,100.0,99.9,100,vs. DAL,DAL,,2,2,2,2.00,0.00,,,,WR2,A+,21.7,0.0
13981,Stefon Diggs,a1c40664-b265-4083-aad2-54b4c734f2c5,BUF,WR,WR,S. Diggs,WR,WR,https://www.fantasypros.com/nfl/players/stefon-diggs.php,stefon-diggs.php,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,28534,2000038,7,100.0,99.9,100,vs. IND,IND,,3,1,6,3.41,1.00,"Diggs had his best statistical performance of the season against the Jets last week, taking advantage of single coverage against either Brandin Echols or Javelin Guidry and racking up 8-162-1 on 13 targets. Diggs has scored three touchdowns in his last four games. You're playing him with confidence against a Colts defense that has allowed 26.5 fantasy points per game to wide receivers. He's the WR3 this week and a potential cash-game cornerstone at $7,900 on DraftKings.",,,WR3,A+,20.6,1.0
18244,Deebo Samuel,628a6a0a-4fde-4024-8d7c-28674953d5af,SF,WR,WR,D. Samuel,WR,WR,https://www.fantasypros.com/nfl/players/deebo-samuel.php,deebo-samuel.php,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,31868,2139735,6,98.3,98.6,98,at JAC,JAC,1.0,4,3,8,4.94,1.28,,,,WR4,A+,19.8,0.5461333333333334
18218,A.J. Brown,a9e580f2-1fbe-46fb-887c-c84089b507e4,TEN,WR,WR,A.J. Brown,WR,WR,https://www.fantasypros.com/nfl/players/aj-brown.php,aj-brown.php,https://images.fantasypros.com/images/players/nfl/18218/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18218/headshot/210x210.png,31883,2258303,13,99.6,99.2,100,vs. HOU,HOU,-1.0,5,3,10,5.50,1.77,"It's been a tough two-week stretch for AJB, who had 5-42-0 against the Rams in Week 9 and 1-16-0 in Week 10. Brown ran up against Rams CB Jalen Ramsey and Saints CB Marshon Lattimore, two of the NFL's best cover men. This week, he'll be running most of his routes against either Terrance Mitchell or Tavierre Thomas, neither of whom is in the Ramsey/Lattimore class. Brown has made a habit of destroying the Texans since entering the league in 2019. In four career games against Houston, he's had 27-447-5. This is a smash spot for AJB, who's the WR5 this week. I'm happy to grab him at $7,700 on DraftKings.",,,WR5,A+,19.6,1.0443
19202,CeeDee Lamb,a72ea15b-5199-4101-a300-846e1c655add,DAL,WR,WR,C. Lamb,WR,WR,https://www.fantasypros.com/nfl/players/ceedee-lamb.php,ceedee-lamb.php,https://images.fantasypros.com/images/players/nfl/19202/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19202/headshot/210x210.png,32687,2865251,7,99.6,99.1,100,at KC,KC,,6,4,12,6.00,1.77,,,,WR6,A+,18.5,0.7832250000000001
19788,Ja'Marr Chase,fa99e984-d63b-4ef4-a164-407f68a7eeaf,CIN,WR,WR,J. Chase,WR,WR,https://www.fantasypros.com/nfl/players/jamarr-chase.php,jamarr-chase.php,https://images.fantasypros.com/images/players/nfl/19788/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19788/headshot/210x210.png,33393,2966320,10,98.4,98.7,98,at LV,LV,,7,4,13,6.59,2.06,"There's certainly no reason to panic, but Chase has posted the two lowest yardage totals of his rookie season in his last two games, with 3-32-1 on nine targets against the Jets in Week 8, and 6-49-0 on 13 targets against the Browns in Week 9. It's a little weird that after averaging an absurd 14.8 yards per target over his first seven games, Chase has averaged 3.7 yards per target over his last two. This seems like small-sample goofiness. Chase is the WR4 this week against the Raiders and an enticing DraftKings play at $7,200.",,,WR7,A,18.2,1.0609
19236,Justin Jefferson,4131d4ee-0318-4bb5-832a-4dec80668a4f,MIN,WR,WR,J. Jefferson,WR,WR,https://www.fantasypros.com/nfl/players/justin-jefferson.php,justin-jefferson.php,https://images.fantasypros.com/images/players/nfl/19236/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19236/headshot/210x210.png,32692,2871343,7,99.8,99.6,100,vs. GB,GB,,8,6,9,7.47,0.85,"A few days before Minnesota's Week 10 game against the Chargers, Vikings offensive coordinator Klint Kubiak said that Jefferson needed more targets. Kubiak meant business. Jefferson saw double-digit targets for the first time since Week 6 and turned 11 looks into 9-143-0. And it's not just that Jefferson put up big numbers - he looked amazing doing it. His route running continues to get better and better, and he can perform impressive acrobatics at the catch point whenever it's called for. The dude is a star. Although the Packers have been a tough matchup for opposing receivers of late, Jefferson is still a midrange WR1 this week.",,,WR8,A,18.1,0.12041666666666666
16406,Chris Godwin,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,TB,WR,WR,C. Godwin,WR,WR,https://www.fantasypros.com/nfl/players/chris-godwin.php,chris-godwin.php,https://images.fantasypros.com/images/players/nfl/16406/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16406/headshot/210x210.png,30197,2818150,9,98.8,98.5,99,vs. NYG,NYG,,9,6,13,9.09,1.40,"In the three games that Antonio Brown has missed with an ankle injury, Godwin has 23-308-2 on 31 targets. Brown is expected to miss at least another week, and Godwin has a juicy matchup against flammable Giants slot corner Darnay Holmes. Godwin checks in at WR9 this week.",,,WR9,A,18.1,0.3266666666666666
11616,Keenan Allen,5f424505-f29f-433c-b3f2-1a143a04a010,LAC,WR,WR,K. Allen,WR,WR,https://www.fantasypros.com/nfl/players/keenan-allen.php,keenan-allen.php,https://images.fantasypros.com/images/players/nfl/11616/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11616/headshot/210x210.png,26699,1737096,7,99.0,99.0,99,vs. PIT,PIT,,10,9,10,9.79,0.40,"Mike Williams' recent slump seems to be providing a target boost for Allen. Over his last three games, Allen has 26-279-1 on 35 targets. Allen has scored only two touchdowns this season and is averaging 10.7 yards per catch, but he continues to be a steady and valuable performer, particularly in full-point PPR leagues. He ranks WR15 this week in half-point PPR.",,,WR10,A,17.8,0.01777777777777778
