Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
39,Duke Johnson,CLE,CIN,31,49,37.7,3.8
40,Mike Davis,SEA,KC,25,57,38.9,3.7
41,Josh Adams,PHI,HOU,27,50,40.5,3.4
42,Adrian Peterson,WAS,TEN,26,45,40.6,3.7
43,Darren Sproles,PHI,HOU,33,54,42.6,4.6
44,Chris Thompson,WAS,TEN,38,58,46.1,2.7
45,Nyheim Hines,IND,NYG,34,53,43.8,4.7
46,Wendell Smallwood,PHI,HOU,42,56,46.5,3.0
47,Latavius Murray,MIN,DET,36,55,47.3,3.0
48,Justin Jackson,LAC,BAL,42,64,48.9,4.3
49,Royce Freeman,DEN,OAK,44,61,49.7,2.3
50,Jeff Wilson,SF,CHI,42,63,53.4,3.5
51,Giovani Bernard,CIN,CLE,44,58,53.7,2.9
52,C.J. Anderson,LAR,ARI,28,80,52.1,7.0
53,Rex Burkhead,NE,BUF,47,64,54.6,4.4
54,John Kelly,LAR,ARI,35,67,53.5,7.5
55,Trenton Cannon,NYJ,GB,44,64,53.4,5.3
56,LeGarrette Blount,DET,MIN,51,70,60.3,3.9
57,Chase Edmonds,ARI,LAR,52,67,57.7,1.6
58,Kyle Juszczyk,SF,CHI,52,65,57.4,2.4
59,Jacquizz Rodgers,TB,DAL,57,71,61.9,2.9
60,James Develin,NE,BUF,50,69,58.5,3.5
61,Brian Hill,ATL,CAR,54,77,64.6,4.3
62,Darrel Williams,KC,SEA,50,74,68.2,5.4
63,D'Onta Foreman,HOU,PHI,46,90,66.9,9.7
64,Byron Marshall,WAS,TEN,22,63,55.6,4.5
65,Devontae Booker,DEN,OAK,62,74,67.9,3.1
66,Rod Smith,DAL,TB,62,77,68.8,4.0
67,Stevan Ridley,PIT,NO,52,80,67.3,3.8
68,Charcandrick West,KC,SEA,43,96,61.5,5.0
69,DeAndre Washington,OAK,DEN,61,77,68.9,2.9
70,David Williams,JAC,MIA,49,82,70.0,7.1
71,Brandon Bolden,MIA,JAC,61,81,69.0,3.5
72,Kapri Bibbs,GB,NYJ,31,86,58.7,11.0
73,Jordan Wilkins,IND,NYG,61,94,70.6,5.3
74,Rashaad Penny,SEA,KC,39,106,72.3,7.5
75,Keith Ford,BUF,NE,69,86,77.3,3.8
76,Carlos Hyde,JAC,MIA,63,105,76.6,8.3
77,Wayne Gallman,NYG,IND,68,79,74.7,3.0
78,Taquan Mizzell,CHI,SF,71,90,77.6,3.0
79,Cordarrelle Patterson,NE,BUF,33,85,69.6,11.6
80,Justin Davis,LAR,ARI,61,83,78.8,3.8
81,Ronald Jones II,TB,DAL,73,90,82.0,4.2
82,Ty Montgomery,BAL,LAC,53,100,83.5,9.7
83,J.D. McKissic,SEA,KC,67,92,80.2,3.2
84,Gregory Howell,HOU,PHI,70,112,83.5,4.9
85,Cameron Artis-Payne,CAR,ATL,70,98,87.7,3.0
86,CJ Ham,MIN,DET,80,99,87.2,4.6
87,T.J. Logan,ARI,LAR,79,102,88.6,4.6
88,Alex Armah,CAR,ATL,74,94,84.2,3.8
89,Javorius Allen,BAL,LAC,50,114,81.5,5.5
90,Elijhaa Penny,NYG,IND,84,103,93.0,3.8
91,Patrick DiMarco,BUF,NE,78,96,86.6,2.3
92,Detrez Newsome,LAC,BAL,55,101,92.6,4.5
93,Anthony Sherman,KC,SEA,76,97,87.3,3.7
94,Alfred Morris,SF,CHI,83,110,92.4,4.2
95,Dontrell Hilliard,CLE,CIN,85,105,97.0,4.7
96,Andy Janovich,DEN,OAK,76,106,93.3,3.2
97,Spencer Ware,KC,SEA,73,96,83.8,5.6
98,Keith Smith,OAK,DEN,77,94,87.4,4.4
99,Tommy Bohanon,JAC,MIA,91,107,94.8,2.0
100,Mark Walton,CIN,CLE,90,108,100.5,4.4
101,Benny Cunningham,CHI,SF,87,109,96.8,4.6
102,Rhett Ellison,NYG,IND,66,104,87.3,17.0
103,Jamize Olawale,DAL,TB,93,109,101.0,4.0
104,Zach Line,NO,PIT,77,110,101.4,3.4
105,Ameer Abdullah,MIN,DET,92,111,101.6,4.4
106,Roosevelt Nix,PIT,NO,101,111,103.0,1.3
107,Matthew Dayes,SF,CHI,87,107,95.8,7.6
108,Trey Edmunds,PIT,NO,93,113,101.8,7.9
109,Tre Madden,SEA,KC,87,112,103.0,9.2
110,Dan Vitale,GB,NYJ,83,97,90.0,7.0
111,Jeremy Langford,ATL,CAR,97,114,106.0,1.9
112,Kenjon Barner,CAR,ATL,91,110,102.0,8.0
113,Troymaine Pope,LAC,BAL,106,112,108.3,2.6
