Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Michael Thomas,NO,PIT,1,4,1.9,1.2
2,DeAndre Hopkins,HOU,PHI,1,6,2.4,1.3
3,Davante Adams,GB,NYJ,1,5,2.7,0.9
4,Antonio Brown,PIT,NO,1,16,4.0,1.2
5,Julio Jones,ATL,CAR,1,15,5.2,1.7
6,Tyreek Hill,KC,SEA,1,8,5.6,1.0
7,Amari Cooper,DAL,TB,5,12,7.4,1.0
8,Adam Thielen,MIN,DET,4,14,8.2,1.3
9,T.Y. Hilton,IND,NYG,3,16,9.9,1.7
10,JuJu Smith-Schuster,PIT,NO,6,20,10.8,2.4
11,Robert Woods,LAR,ARI,8,23,10.9,1.7
12,Stefon Diggs,MIN,DET,8,15,11.3,1.4
13,Julian Edelman,NE,BUF,5,33,12.1,1.5
14,Mike Evans,TB,DAL,10,22,15.2,1.8
15,Brandin Cooks,LAR,ARI,10,27,16.1,2.8
16,Keenan Allen,LAC,BAL,8,29,16.5,3.1
17,Jarvis Landry,CLE,CIN,13,34,17.1,3.6
18,Alshon Jeffery,PHI,HOU,9,38,18.8,3.1
19,Tyler Lockett,SEA,KC,11,25,19.7,2.1
20,Robby Anderson,NYJ,GB,12,36,20.5,3.0
21,Doug Baldwin,SEA,KC,8,23,20.8,1.5
22,Corey Davis,TEN,WAS,17,30,22.4,3.8
23,Allen Robinson,CHI,SF,15,44,23.9,1.8
24,Larry Fitzgerald,ARI,LAR,16,47,24.1,4.4
25,Kenny Golladay,DET,MIN,17,30,24.7,3.1
26,Dante Pettis,SF,CHI,18,39,24.9,4.2
27,Calvin Ridley,ATL,CAR,19,41,26.4,2.4
28,Josh Reynolds,LAR,ARI,17,40,28.3,3.3
29,D.J. Moore,CAR,ATL,25,43,28.9,2.1
30,Courtland Sutton,DEN,OAK,22,40,31.1,3.3
31,Demaryius Thomas,HOU,PHI,19,39,32.5,3.0
32,Sterling Shepard,NYG,IND,19,40,33.8,3.1
33,Jordy Nelson,OAK,DEN,16,63,35.0,3.4
34,Mike Williams,LAC,BAL,25,39,31.7,2.4
35,Adam Humphries,TB,DAL,27,44,35.8,4.1
36,Dede Westbrook,JAC,MIA,23,48,35.9,2.3
37,Curtis Samuel,CAR,ATL,24,44,36.2,2.7
38,DaeSean Hamilton,DEN,OAK,25,41,34.3,3.2
39,Golden Tate,PHI,HOU,26,69,41.4,3.0
40,Mohamed Sanu,ATL,CAR,35,53,41.6,2.2
41,Chris Godwin,TB,DAL,30,58,42.2,3.7
42,Taylor Gabriel,CHI,SF,39,78,43.5,4.0
43,Antonio Callaway,CLE,CIN,36,55,41.8,3.5
44,Robert Foster,BUF,NE,23,63,46.1,11.7
45,John Ross,CIN,CLE,40,71,46.4,2.8
46,Kenny Stills,MIA,JAC,38,64,48.4,3.9
