Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.1,76.4,0.7,0.1,16.9
Travis Kelce,KC,5.1,63.4,0.4,0.1,13.6
Greg Olsen,CAR,4.8,61.9,0.4,0.0,13.4
Jordan Reed,WAS,5.3,55.5,0.4,0.1,13.2
Jimmy Graham,SEA,4.3,52.1,0.5,0.1,12.3
Zach Ertz,PHI,5.1,53.0,0.3,0.1,11.8
Kyle Rudolph,MIN,4.8,47.3,0.3,0.0,11.6
Delanie Walker,TEN,4.3,48.4,0.3,0.0,11.2
Martellus Bennett,GB,4.1,43.6,0.4,0.0,10.6
Charles Clay,BUF,4.3,44.2,0.3,0.0,10.3
Tyler Eifert,CIN,3.6,42.0,0.4,0.0,10.1
Coby Fleener,NO,3.9,45.7,0.3,0.0,10.1
Jared Cook,OAK,3.6,42.7,0.3,0.1,9.8
Jason Witten,DAL,4.2,37.9,0.2,0.1,9.2
Eric Ebron,DET,3.7,41.3,0.2,0.0,9.0
Austin Hooper,ATL,2.9,39.7,0.4,0.0,9.0
Evan Engram,NYG,3.3,34.8,0.3,0.0,8.5
Hunter Henry,LAC,2.8,33.9,0.4,0.1,8.3
Jesse James,PIT,3.2,31.3,0.3,0.0,8.2
Cameron Brate,TB,2.9,33.7,0.3,0.0,8.2
Antonio Gates,LAC,3.1,33.0,0.3,0.1,8.1
Zach Miller,CHI,3.1,34.0,0.3,0.0,8.1
Julius Thomas,MIA,3.0,30.7,0.3,0.0,7.9
Jack Doyle,IND,3.3,31.8,0.2,0.1,7.6
George Kittle,SF,2.9,28.0,0.2,0.0,6.7
O.J. Howard,TB,2.4,25.9,0.2,0.0,6.3
David Njoku,CLE,2.6,25.3,0.2,0.0,6.2
Tyler Higbee,LAR,2.2,22.0,0.2,0.0,5.5
Marcedes Lewis,JAC,2.2,22.4,0.2,0.0,5.5
Jermaine Gresham,ARI,2.0,22.7,0.1,0.0,5.2
Dwayne Allen,NE,1.7,20.5,0.2,0.0,5.0
Will Tye,NYJ,2.1,22.3,0.1,0.0,4.9
Benjamin Watson,BAL,1.9,19.3,0.1,0.0,4.6
A.J. Derby,DEN,2.1,20.0,0.1,0.1,4.6
Nick Boyle,BAL,2.1,18.6,0.1,0.0,4.6
Seth DeValve,CLE,1.8,18.4,0.1,0.0,4.4
Evan Baylis,HOU,1.7,19.0,0.1,0.0,4.3
Troy Niklas,ARI,1.6,17.4,0.2,0.0,4.3
Dion Sims,CHI,1.7,17.1,0.1,0.0,4.0
Vernon Davis,WAS,1.5,17.8,0.1,0.0,3.9
Virgil Green,DEN,1.5,16.7,0.1,0.0,3.8
Josh Hill,NO,1.5,14.8,0.1,0.0,3.6
Maxx Williams,BAL,1.3,12.9,0.1,0.0,3.3
Vance McDonald,PIT,1.0,12.8,0.1,0.0,2.9
Demetrius Harris,KC,1.1,11.1,0.1,0.0,2.9
