Aaron Jones,1.35
Albert Wilson,1.05
Amari Cooper,1.15
Anthony Miller,0.00001
Antonio Callaway,1.2
Baker Mayfield,1.05
Chester Rogers,0.9
Corey Clement,0.00001
Davante Adams,1.05
David Njoku,1.1
Derek Carr,1.1
DeVante Parker,0.00001
Geronimo Allison,1.1
Jack Doyle,0.00001
Jakeem Grant,1.05
Jared Cook,1.15
Jarvis Landry,1.05
Jay Ajayi,1.2
Jimmy Graham,1.05
Jordy Nelson,1.15
Josh Bellamy,3.1
Keke Coutee,3.5
Kevin White,0.00001
Larry Fitzgerald,0.9
LeSean McCoy,1.2
Marlon Mack,0.00001
Marquez Valdes-Scantling,4.25
Nyheim Hines,1.3
Randall Cobb,0.00001
Ryan Grant,1.05
Tajae Sharpe,1.6
Taywan Taylor,1.2
Alvin Kamara,0.85
Rashard Higgins,1.2
