Name_ID,ID,Pos
Steelers  (9213178),9213178,DST
Texans  (9212281),9212281,DST
Panthers  (9213468),9213468,DST
Rams  (9212842),9212842,DST
Bills  (9212229),9212229,DST
Jaguars  (9213526),9213526,DST
Falcons  (9212173),9212173,DST
Cardinals  (9213121),9213121,DST
Seahawks  (9213300),9213300,DST
Bengals  (9212398),9212398,DST
Giants  (9212955),9212955,DST
Ravens  (9213583),9213583,DST
Eagles  (9213066),9213066,DST
Packers  (9212616),9212616,DST
Raiders  (9212784),9212784,DST
Colts  (9212732),9212732,DST
Cowboys  (9212505),9212505,DST
Redskins  (9213413),9213413,DST
Titans  (9212677),9212677,DST
Lions  (9212559),9212559,DST
Jets  (9213013),9213013,DST
Bears  (9212340),9212340,DST
49ers  (9213238),9213238,DST
Browns  (9212454),9212454,DST
Aaron Rodgers (9212563),9212563,QB
Russell Wilson (9213239),9213239,QB
Matt Ryan (9212113),9212113,QB
Marcus Mariota (9212618),9212618,QB
Cam Newton (9213415),9213415,QB
Kirk Cousins (9213361),9213361,QB
Derek Carr (9212734),9212734,QB
Ben Roethlisberger (9213125),9213125,QB
Carson Palmer (9213068),9213068,QB
Matthew Stafford (9212506),9212506,QB
Dak Prescott (9212457),9212457,QB
Tyrod Taylor (9212175),9212175,QB
Eli Manning (9212900),9212900,QB
Carson Wentz (9213014),9213014,QB
Andy Dalton (9212341),9212341,QB
Brian Hoyer (9213183),9213183,QB
Jared Goff (9212787),9212787,QB
Joe Flacco (9213530),9213530,QB
Blake Bortles (9213471),9213471,QB
DeShone Kizer (9212399),9212399,QB
Josh McCown (9212956),9212956,QB
Mike Glennon (9212284),9212284,QB
Scott Tolzien (9212681),9212681,QB
Tom Savage (9212231),9212231,QB
Le'Veon Bell (9213140),9213140,RB
David Johnson (9213077),9213077,RB
Antonio Brown (9213146),9213146,WR
Julio Jones (9212141),9212141,WR
Amari Cooper (9212752),9212752,WR
LeSean McCoy (9212185),9212185,RB
Doug Baldwin (9213272),9213272,WR
Devonta Freeman (9212125),9212125,RB
A.J. Green (9212364),9212364,WR
DeMarco Murray (9212621),9212621,RB
Ezekiel Elliott (9212467),9212467,RB
Larry Fitzgerald (9213091),9213091,WR
Jordy Nelson (9212592),9212592,WR
Todd Gurley II (9212792),9212792,RB
Michael Crabtree (9212768),9212768,WR
Jordan Howard (9212296),9212296,RB
Greg Olsen (9213460),9213460,TE
Terrelle Pryor Sr. (9213379),9213379,WR
Dez Bryant (9212471),9212471,WR
DeAndre Hopkins (9212253),9212253,WR
Christian McCaffrey (9213418),9213418,RB
Jimmy Graham (9213292),9213292,TE
Kelvin Benjamin (9213442),9213442,WR
Sammy Watkins (9212213),9212213,WR
Golden Tate (9212523),9212523,WR
T.Y. Hilton (9212704),9212704,WR
Isaiah Crowell (9212410),9212410,RB
Allen Robinson (9213512),9213512,WR
Brandon Marshall (9212919),9212919,WR
Pierre Garcon (9213206),9213206,WR
Martavis Bryant (9213164),9213164,WR
Lamar Miller (9212239),9212239,RB
Jeremy Maclin (9213563),9213563,WR
Zach Ertz (9213056),9213056,TE
Davante Adams (9212586),9212586,WR
Carlos Hyde (9213196),9213196,RB
Alshon Jeffery (9213046),9213046,WR
Delanie Walker (9212663),9212663,TE
Jamison Crowder (9213387),9213387,WR
Marshawn Lynch (9212748),9212748,RB
Ty Montgomery (9212570),9212570,RB
Leonard Fournette (9213472),9213472,RB
Jordan Reed (9213411),9213411,TE
Bilal Powell (9212969),9212969,RB
Tevin Coleman (9212117),9212117,RB
Eric Decker (9212637),9212637,WR
Tyler Eifert (9212396),9212396,TE
Danny Woodhead (9213533),9213533,RB
Mike Wallace (9213565),9213565,WR
Randall Cobb (9212590),9212590,WR
Frank Gore (9212688),9212688,RB
Corey Coleman (9212428),9212428,WR
Ameer Abdullah (9212509),9212509,RB
Theo Riddick (9212515),9212515,RB
Joe Mixon (9212344),9212344,RB
John Brown (9213097),9213097,WR
Jason Witten (9212503),9212503,TE
Kenny Britt (9212436),9212436,WR
Rishard Matthews (9212653),9212653,WR
Terrance West (9213537),9213537,RB
Donte Moncrief (9212700),9212700,WR
Kevin White (9212304),9212304,WR
Jonathan Stewart (9213422),9213422,RB
Martellus Bennett (9212606),9212606,TE
Sterling Shepard (9212931),9212931,WR
Eric Ebron (9212545),9212545,TE
Marvin Jones Jr. (9212525),9212525,WR
Duke Johnson Jr. (9212406),9212406,RB
Jordan Matthews (9213038),9213038,WR
Robby Anderson (9212977),9212977,WR
Jack Doyle (9212720),9212720,TE
Corey Davis (9212651),9212651,WR
Kendall Wright (9212316),9212316,WR
Darren Sproles (9213026),9213026,RB
Paul Richardson (9213266),9213266,WR
Cole Beasley (9212475),9212475,WR
Zay Jones (9212193),9212193,WR
Evan Engram (9212953),9212953,TE
C.J. Fiedorowicz (9212273),9212273,TE
Charles Clay (9212227),9212227,TE
Austin Hooper (9212161),9212161,TE
Eddie Lacy (9213258),9213258,RB
Marqise Lee (9213508),9213508,WR
Matt Forte (9212967),9212967,RB
Cooper Kupp (9212806),9212806,WR
LeGarrette Blount (9213028),9213028,RB
Rob Kelley (9213373),9213373,RB
Paul Perkins (9212909),9212909,RB
Jared Cook (9212772),9212772,TE
Torrey Smith (9213040),9213040,WR
Tyler Lockett (9213270),9213270,WR
Shane Vereen (9212903),9212903,RB
Taylor Gabriel (9212155),9212155,WR
C.J. Prosise (9213250),9213250,RB
Chris Thompson (9213367),9213367,RB
Devin Funchess (9213448),9213448,WR
Mohamed Sanu (9212139),9212139,WR
Jeremy Hill (9212348),9212348,RB
Terrance Williams (9212473),9212473,WR
Derrick Henry (9212623),9212623,RB
Giovani Bernard (9212356),9212356,RB
Marquise Goodwin (9213200),9213200,WR
Robert Woods (9212814),9212814,WR
Jermaine Kearse (9213262),9213262,WR
J.J. Nelson (9213103),9213103,WR
Josh Doctson (9213383),9213383,WR
Chris Carson (9213254),9213254,RB
Tavon Austin (9212804),9212804,WR
Zach Miller (9212326),9212326,TE
Jeremy Kerley (9213208),9213208,WR
Allen Hurns (9213502),9213502,WR
Tyler Boyd (9212370),9212370,WR
Eli Rogers (9213160),9213160,WR
Kenny Golladay (9212537),9212537,WR
Brandon LaFell (9212360),9212360,WR
Keelan Cole (9213490),9213490,WR
Jaron Brown (9213095),9213095,WR
Nelson Agholor (9213044),9213044,WR
Cordarrelle Patterson (9212750),9212750,WR
Taywan Taylor (9212657),9212657,WR
Vance McDonald (9213234),9213234,TE
ArDarius Stewart (9213001),9213001,WR
Darren McFadden (9212469),9212469,RB
Braxton Miller (9212249),9212249,WR
Wendell Smallwood (9213022),9213022,RB
Kyle Juszczyk (9213190),9213190,RB
Deonte Thompson (9212314),9212314,WR
Benjamin Watson (9213575),9213575,TE
Jermaine Gresham (9213119),9213119,TE
Jamaal Williams (9212574),9212574,RB
Tarik Cohen (9212298),9212298,RB
D'Onta Foreman (9212233),9212233,RB
DeAndre Washington (9212742),9212742,RB
Marlon Mack (9212694),9212694,RB
Seth Roberts (9212760),9212760,WR
Robert Turbin (9212690),9212690,RB
Jalen Richard (9212740),9212740,RB
Nick Boyle (9213579),9213579,TE
Samaje Perine (9213363),9213363,RB
Tyler Higbee (9212836),9212836,TE
Vernon Davis (9213409),9213409,TE
Marcedes Lewis (9213514),9213514,TE
Odell Beckham Jr. (9212937),9212937,WR
Ryan Griffin (9212279),9212279,TE
Dion Sims (9212332),9212332,TE
Garrett Celek (9213232),9213232,TE
Aldrick Robinson (9213210),9213210,WR
T.J. Yeldon (9213484),9213484,RB
Trey Burton (9213058),9213058,TE
Curtis Samuel (9213440),9213440,WR
James Conner (9213134),9213134,RB
Matt Breida (9213184),9213184,RB
Seth DeValve (9212448),9212448,TE
Richard Rodgers (9212610),9212610,TE
Andre Holmes (9212197),9212197,WR
Kamar Aiken (9212702),9212702,WR
JuJu Smith-Schuster (9213150),9213150,WR
Trent Taylor (9213204),9213204,WR
Will Tye (9212945),9212945,TE
Charone Peake (9212981),9212981,WR
Mike Tolbert (9212177),9212177,RB
Ricardo Louis (9212430),9212430,WR
Javorius Allen (9213535),9213535,RB
Maxx Williams (9213581),9213581,TE
George Kittle (9213224),9213224,TE
Kerwynn Williams (9213075),9213075,RB
Justin Hardy (9212135),9212135,WR
Adam Shaheen (9212338),9212338,TE
Gerald Everett (9212832),9212832,TE
Chris Ivory (9213488),9213488,RB
