Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Cooper Kupp,LAR,7.5,101.2,0.9,0.1,0.5,0.0,0.1,22.9
Tyreek Hill,KC,6.7,91.2,0.8,1.0,6.6,0.0,0.1,21.1
Davante Adams,GB,6.8,90.1,0.7,0.0,0.0,0.0,0.1,20.0
Stefon Diggs,BUF,6.7,87.7,0.7,0.1,0.5,0.0,0.1,19.6
Justin Jefferson,MIN,6.3,90.5,0.5,0.0,0.2,0.0,0.1,18.5
Diontae Johnson,PIT,6.8,79.1,0.6,0.3,1.8,0.0,0.1,18.3
Ja'Marr Chase,CIN,5.4,82.7,0.7,0.3,1.9,0.0,0.0,18.2
A.J. Brown,TEN,5.9,85.6,0.6,0.2,1.3,0.0,0.1,18.1
CeeDee Lamb,DAL,5.7,80.0,0.6,0.5,3.2,0.0,0.1,17.7
Deebo Samuel,SF,5.6,80.8,0.5,0.9,6.5,0.1,0.1,17.7
Adam Thielen,MIN,5.8,74.6,0.6,0.1,0.5,0.0,0.1,17.0
D.J. Moore,CAR,5.7,80.1,0.5,0.4,2.4,0.0,0.1,16.6
Amari Cooper,DAL,5.3,73.6,0.7,0.1,0.4,0.0,0.1,16.6
Marquise Brown,BAL,5.2,73.2,0.7,0.0,0.5,0.0,0.0,16.5
Michael Pittman Jr.,IND,5.6,72.8,0.6,0.2,1.2,0.0,0.0,16.2
Keenan Allen,LAC,6.6,72.5,0.4,0.1,0.4,0.0,0.1,15.9
Robert Woods,LAR,5.3,65.6,0.5,1.0,6.0,0.1,0.1,15.8
Brandin Cooks,HOU,5.7,75.2,0.4,0.1,0.6,0.0,0.0,15.8
Mike Williams,LAC,4.9,71.5,0.6,0.0,0.2,0.0,0.0,15.7
Jaylen Waddle,MIA,5.8,66.5,0.5,0.3,2.2,0.0,0.1,15.7
Cole Beasley,BUF,5.5,63.9,0.5,0.0,0.0,0.0,0.0,14.8
Courtland Sutton,DEN,4.9,73.1,0.4,0.0,0.1,0.0,0.0,14.7
Jarvis Landry,CLE,5.4,64.1,0.3,0.4,2.5,0.0,0.1,14.2
Emmanuel Sanders,BUF,4.6,63.7,0.5,0.1,0.6,0.0,0.0,14.0
Hunter Renfrow,LV,5.3,60.6,0.4,0.0,0.0,0.0,0.1,13.9
Tee Higgins,CIN,4.7,63.3,0.4,0.1,0.4,0.0,0.1,13.3
Cordarrelle Patterson,ATL,3.7,42.4,0.5,4.4,14.3,0.2,0.1,13.0
Chase Claypool,PIT,4.3,62.0,0.3,0.6,3.3,0.0,0.0,13.0
Jamison Crowder,NYJ,5.3,59.6,0.3,0.0,0.2,0.0,0.1,12.8
Jakobi Meyers,NE,5.5,60.3,0.2,0.0,0.1,0.0,0.0,12.7
DeAndre Hopkins,ARI,4.4,53.4,0.5,0.0,0.1,0.0,0.0,12.5
Kadarius Toney,NYG,4.8,56.1,0.3,0.5,3.5,0.0,0.0,12.4
Christian Kirk,ARI,4.7,58.6,0.3,0.2,1.4,0.0,0.0,12.3
Marvin Jones Jr.,JAC,4.7,57.3,0.3,0.0,0.0,0.0,0.0,12.0
Jerry Jeudy,DEN,4.2,59.8,0.3,0.2,1.0,0.0,0.0,11.9
DeVonta Smith,PHI,4.5,56.8,0.2,0.1,0.6,0.0,0.0,11.6
Tyler Boyd,CIN,4.4,49.5,0.3,0.1,0.7,0.0,0.0,10.8
Darnell Mooney,CHI,4.4,52.7,0.2,0.1,0.6,0.0,0.0,10.8
Julio Jones,TEN,4.0,56.8,0.2,0.0,0.0,0.0,0.0,10.8
Rondale Moore,ARI,4.1,47.4,0.2,1.1,6.1,0.0,0.1,10.6
