Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Pittsburgh Steelers,PIT,3.7,1.1,0.7,0.9,0.2,0.1,16.3,288.0,9.2
Indianapolis Colts,IND,2.5,1.2,0.6,1.0,0.2,0.1,17.7,325.0,8.3
Buffalo Bills,BUF,2.1,1.2,0.6,1.1,0.2,0.0,15.4,302.7,8.0
New England Patriots,NE,2.7,1.1,0.5,0.7,0.2,0.0,19.3,340.8,7.9
New Orleans Saints,NO,2.5,1.0,0.5,0.8,0.1,0.0,18.0,331.9,7.4
Dallas Cowboys,DAL,2.7,0.9,0.6,0.9,0.1,0.0,20.0,351.4,7.4
Los Angeles Rams,LAR,3.3,0.9,0.6,0.8,0.1,0.0,21.5,349.6,7.2
Arizona Cardinals,ARI,2.4,0.9,0.8,1.5,0.1,0.0,22.4,346.1,6.6
San Francisco 49ers,SF,2.7,0.9,0.6,0.9,0.2,0.0,20.8,319.3,6.6
Las Vegas Raiders,LV,2.6,0.9,0.6,1.0,0.1,0.0,21.5,347.8,6.6
Minnesota Vikings,MIN,2.7,0.8,0.6,0.8,0.1,0.0,26.2,392.3,6.4
Miami Dolphins,MIA,2.6,0.8,0.6,1.0,0.1,0.1,20.4,336.1,6.3
Cleveland Browns,CLE,2.6,0.8,0.5,0.8,0.1,0.0,24.2,339.8,6.1
Cincinnati Bengals,CIN,2.6,0.8,0.5,0.7,0.1,0.0,21.7,359.7,6.1
Houston Texans,HOU,2.6,0.7,0.6,0.8,0.1,0.0,23.7,351.8,5.9
Carolina Panthers,CAR,2.3,0.8,0.6,0.8,0.1,0.0,21.9,328.8,5.8
Green Bay Packers,GB,2.2,0.8,0.6,0.9,0.1,0.0,25.1,392.7,5.8
Philadelphia Eagles,PHI,2.5,0.7,0.5,0.7,0.1,0.0,23.4,364.5,5.8
Baltimore Ravens,BAL,2.2,0.7,0.6,0.9,0.1,0.0,21.6,384.9,5.8
Los Angeles Chargers,LAC,2.3,0.7,0.6,0.8,0.1,0.0,22.6,335.3,5.7
Kansas City Chiefs,KC,2.4,0.8,0.5,0.7,0.1,0.0,21.5,345.4,5.7
New York Giants,NYG,2.2,0.7,0.6,0.9,0.1,0.1,23.8,366.8,5.6
Atlanta Falcons,ATL,2.1,0.8,0.5,0.8,0.1,0.0,24.7,325.9,5.5
New York Jets,NYJ,2.2,0.6,0.6,0.8,0.1,0.1,27.6,353.4,5.4
Denver Broncos,DEN,2.0,0.7,0.5,0.7,0.1,0.0,28.1,409.2,5.1
Chicago Bears,CHI,1.9,0.7,0.5,0.7,0.1,0.0,22.4,337.7,5.1
Tennessee Titans,TEN,1.8,0.7,0.5,0.7,0.1,0.0,27.9,393.8,4.7
Jacksonville Jaguars,JAC,1.7,0.6,0.5,0.6,0.1,0.0,29.5,416.2,4.5
