Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.5,78.7,0.6,0.1,17.8
Darren Waller,LV,6.4,78.2,0.5,0.1,17.4
Mark Andrews,BAL,4.9,63.2,0.6,0.0,14.7
Mike Gesicki,MIA,4.9,60.0,0.4,0.0,13.5
Kyle Pitts,ATL,5.0,61.8,0.3,0.0,12.9
Dallas Goedert,PHI,4.3,51.7,0.4,0.0,12.1
Dalton Schultz,DAL,4.6,49.3,0.3,0.0,11.1
George Kittle,SF,3.9,48.5,0.2,0.0,9.6
Hunter Henry,NE,3.5,39.2,0.4,0.0,9.5
Zach Ertz,ARI,4.0,42.8,0.2,0.0,9.5
Jared Cook,LAC,3.5,43.2,0.3,0.0,9.3
Dan Arnold,JAC,3.6,41.2,0.3,0.0,9.3
Tyler Higbee,LAR,3.7,40.0,0.2,0.0,9.1
Albert Okwuegbunam,DEN,3.9,39.5,0.2,0.1,8.9
Pat Freiermuth,PIT,3.6,38.9,0.2,0.0,8.6
Tyler Conklin,MIN,3.7,39.8,0.2,0.0,8.5
Evan Engram,NYG,3.8,36.4,0.1,0.0,8.1
Cole Kmet,CHI,3.5,34.4,0.1,0.0,7.5
C.J. Uzomah,CIN,2.8,31.1,0.2,0.0,7.3
Austin Hooper,CLE,3.1,31.9,0.2,0.0,7.2
Tommy Sweeney,BUF,2.5,28.2,0.2,0.0,6.5
David Njoku,CLE,2.4,31.3,0.1,0.0,6.2
Mo Alie-Cox,IND,2.2,28.0,0.2,0.0,6.2
Jordan Akins,HOU,2.5,26.7,0.1,0.0,5.7
Jonnu Smith,NE,2.4,24.6,0.1,0.0,5.6
Hayden Hurst,ATL,2.5,25.4,0.1,0.0,5.6
Adam Trautman,NO,2.1,23.4,0.1,0.0,5.0
Jack Doyle,IND,1.7,18.2,0.1,0.0,4.4
Anthony Firkser,TEN,1.8,18.4,0.1,0.0,4.0
Tommy Tremble,CAR,1.6,17.8,0.1,0.0,3.9
Durham Smythe,MIA,1.7,16.8,0.1,0.0,3.8
Geoff Swaim,TEN,1.8,15.7,0.1,0.0,3.8
Donald Parham Jr.,LAC,1.4,15.6,0.1,0.0,3.7
Tyler Kroft,NYJ,1.5,15.1,0.1,0.0,3.7
Marcedes Lewis,GB,1.5,16.6,0.1,0.0,3.6
Nick Boyle,BAL,1.5,15.0,0.1,0.0,3.6
Brevin Jordan,HOU,1.5,15.6,0.1,0.0,3.5
Foster Moreau,LV,1.4,15.2,0.1,0.0,3.5
MyCole Pruitt,TEN,1.3,15.2,0.1,0.0,3.4
Kyle Rudolph,NYG,1.5,13.9,0.1,0.0,3.4
Charlie Woerner,SF,1.5,15.1,0.1,0.0,3.4
Josiah Deguara,GB,1.4,14.1,0.1,0.0,3.2
Harrison Bryant,CLE,1.3,14.8,0.1,0.0,3.2
Adam Shaheen,MIA,1.3,13.8,0.1,0.0,3.1
Ryan Griffin,NYJ,1.3,13.6,0.1,0.0,3.0
Eric Saubert,DEN,1.4,11.9,0.1,0.0,2.9
Ian Thomas,CAR,1.3,13.7,0.0,0.0,2.8
Zach Gentry,PIT,1.2,11.9,0.1,0.0,2.7
Jack Stoll,PHI,1.1,12.4,0.1,0.0,2.7
Noah Fant,DEN,1.3,14.2,0.0,0.0,2.7
Juwan Johnson,NO,1.0,12.2,0.1,0.0,2.6
Ross Dwelley,SF,1.1,11.2,0.1,0.0,2.5
Chris Herndon IV,MIN,1.0,11.0,0.1,0.0,2.5
Jesse James,CHI,1.1,10.9,0.0,0.0,2.5
Eric Ebron,PIT,1.1,11.1,0.0,0.0,2.4
Jimmy Graham,CHI,1.0,11.4,0.0,0.0,2.4
Brycen Hopkins,LAR,0.7,8.2,0.1,0.0,2.1
Devin Asiasi,NE,0.7,8.0,0.1,0.0,2.1
Dominique Dafney,GB,0.8,8.7,0.1,0.0,2.1
Hunter Long,MIA,0.7,7.1,0.1,0.0,2.0
Josh Oliver,BAL,0.9,9.2,0.0,0.0,2.0
Garrett Griffin,NO,1.0,10.3,0.0,0.0,2.0
Kahale Warring,BUF,0.9,10.1,0.0,0.0,1.9
Kylen Granson,IND,0.8,8.2,0.0,0.0,1.9
Miller Forristall,CLE,0.6,6.7,0.1,0.0,1.9
Luke Farrell,JAC,0.9,8.6,0.0,0.0,1.8
Jacob Hollister,JAC,0.7,5.0,0.1,0.0,1.8
Lee Smith,ATL,0.9,7.8,0.0,0.0,1.8
Sean McKeon,DAL,0.7,6.8,0.1,0.0,1.8
Daniel Helm,LV,0.7,7.7,0.1,0.0,1.8
Blake Bell,KC,0.8,7.1,0.0,0.0,1.7
Stephen Anderson,LAC,0.8,8.4,0.0,0.0,1.7
Drew Sample,CIN,0.8,7.1,0.0,0.0,1.7
Richard Rodgers,PHI,0.6,7.7,0.1,0.0,1.7
Darrell Daniels,ARI,0.7,7.1,0.0,0.0,1.6
Chris Manhertz,JAC,0.7,7.5,0.0,0.0,1.6
Noah Gray,KC,0.7,7.4,0.0,0.0,1.6
Antony Auclair,HOU,0.7,6.9,0.0,0.0,1.5
Quintin Morris,BUF,0.7,7.7,0.0,0.0,1.5
Reggie Gilliam,BUF,0.4,3.6,0.1,0.0,1.4
Tre' McKitty,LAC,0.5,5.3,0.0,0.0,1.2
Kalif Jackson,MIA,0.6,6.5,0.0,0.0,1.2
Jacob Harris,LAR,0.5,5.5,0.0,0.0,1.2
Kaden Smith,NYG,0.7,5.5,0.0,0.0,1.2
Kendall Blanton,LAR,0.6,6.4,0.0,0.0,1.2
David Wells,ARI,0.6,5.6,0.0,0.0,1.2
Jesper Horsted,CHI,0.5,4.7,0.0,0.0,1.1
Luke Stocker,MIN,0.6,5.2,0.0,0.0,1.1
Daniel Brown,KC,0.4,4.2,0.0,0.0,1.0
Colin Thompson,CAR,0.4,3.9,0.0,0.0,1.0
Jeremy Sprinkle,DAL,0.5,4.5,0.0,0.0,0.9
Matt Bushman,LV,0.4,5.0,0.0,0.0,0.9
Andrew Beck,DEN,0.3,2.8,0.0,0.0,0.7
Trevon Wesco,NYJ,0.3,4.0,0.0,0.0,0.7
Demetrius Harris,ARI,0.3,3.5,0.0,0.0,0.6
Cethan Carter,MIA,0.3,2.7,0.0,0.0,0.5
Eric Tomlinson,BAL,0.2,2.0,0.0,0.0,0.4
Clark Harris,CIN,0.2,2.0,0.0,0.0,0.4
Mitchell Wilcox,CIN,0.2,1.8,0.0,0.0,0.3
Tyree Jackson,PHI,0.1,1.0,0.0,0.0,0.2
Giovanni Ricci,CAR,0.1,0.5,0.0,0.0,0.2
