player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,note,tag,recommendation,pos_rank,start_sit_grade,r2p_pts,uncertainty
11594,Travis Kelce,c3859e06-5f23-4302-a71b-04820a899d5f,KC,TE,TE,T. Kelce,TE,TE,https://www.fantasypros.com/nfl/players/travis-kelce.php,travis-kelce.php,https://images.fantasypros.com/images/players/nfl/11594/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11594/headshot/210x210.png,26686,1725130,12,100.0,99.9,100,vs. GB,GB,,1,1,1,1.00,0.00,"Don't look now, but the king of tight ends has gone three games without a touchdown and five games without a 100-yard performance. Kelce is averaging 9.0 targets this season, which is basically in line with his target averages since he began his streak of five consecutive 1,000-yard seasons in 2016. But the Kansas City passing game simply hasn't been efficient as it's been in the recent past, and King Kelce hasn't been immune to the 2021 inefficiency. Kelce could very well bounce back from last week's disappointing 4-27-0 stat line, but he'll be facing a Packers defense that has limited opposing tight ends to 6.0 fantasy points per game. Kelce is nevertheless the TE1 in the Week 9 rankings, though he's a fade this week in DraftKings contests at a cost of $7,000.",,,TE1,A+,18.0,0.0
14104,Darren Waller,14c97c9f-26e8-4944-9299-f90de6aeada3,LV,TE,TE,D. Waller,TE,TE,https://www.fantasypros.com/nfl/players/darren-waller.php,darren-waller.php,https://images.fantasypros.com/images/players/nfl/14104/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/14104/headshot/210x210.png,28592,1850793,8,99.7,99.4,100,at NYG,NYG,,2,2,5,2.13,0.56,"After seeing 19 targets in the Raiders' season opener, Waller has averaged 6.8 targets in the five games since. His target numbers figure to soar now that WR Henry Ruggs is facing legal difficulties after a fatal car crash in Las Vegas. Although he hasn't cleared 65 yards in a game since Week 1, Waller checks in as the TE2 this week and is a fine option in DraftKings at $6,200.",,,TE2,A,17.6,0.15680000000000002
17269,Mark Andrews,0618f387-9b72-4270-8b8f-dec4cccc9e4a,BAL,TE,TE,M. Andrews,TE,TE,https://www.fantasypros.com/nfl/players/mark-andrews.php,mark-andrews.php,https://images.fantasypros.com/images/players/nfl/17269/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17269/headshot/210x210.png,31056,2131121,8,99.2,99.4,99,vs. MIN,MIN,,3,2,5,3.33,0.60,"Andrews has been terrific this season and is on pace to finish with 90-1,253-7. He leads all tight ends with an average of 13.2 fantasy points per game (0.5 PPR), and of course you're starting him this week even though he faces a Minnesota defense that's giving up only 5.5. fantasy points per game to opposing TEs. Andrews is a fine DraftKings value at $5,500.",,,TE3,A,15.0,0.18
20164,Kyle Pitts,1f3deb24-9ff8-4769-8f42-825eff7742f6,ATL,TE,TE,K. Pitts,TE,TE,https://www.fantasypros.com/nfl/players/kyle-pitts.php,kyle-pitts.php,https://images.fantasypros.com/images/players/nfl/20164/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20164/headshot/210x210.png,33392,2964514,6,99.0,98.9,99,at NO,NO,,4,3,5,3.80,0.48,"It seemed as if Pitts was set up to smash last week with Calvin Ridley declared inactive, but the Panthers gave him a lot of defensive attention and held Pitts to just 2-13-0 on six targets. Pitts had been red-hot, with 16-282-1 in Weeks 6-7. Will Ridley's absence hurt because it might lead to amplified defensive attention, or will it help because it might lead to a target bump? Pitts is the TE3, and of course, you're starting him in season-long leagues, but it will be fascinating to see how he fares in Week 9.",,,TE4,A,14.1,0.0768
17272,Mike Gesicki,1012cbe0-7eba-4169-bfca-183a0204e1a7,MIA,TE,TE,M. Gesicki,TE,TE,https://www.fantasypros.com/nfl/players/mike-gesicki.php,mike-gesicki.php,https://images.fantasypros.com/images/players/nfl/17272/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17272/headshot/210x210.png,31012,2139298,14,94.5,93.9,95,vs. HOU,HOU,,5,3,8,5.57,1.17,"Gesicki averaged 13.0 fantasy points per game (0.5 PPR) in Weeks 6-7 when he had 15-200-1 on 17 targets. Last week against the Bills, he had 3-48-0 on four targets. Could the dip in production be attributed to DeVante Parker's return from a hamstring injury after missing three games? Parker did have 11 targets, but the slow day for Gesicki was probably more attributable to a tough Bills defense that's giving up 5.5 fantasy points per game (0.5 PPR) to tight ends. Gesicki is a good candidate for a rebound against the Texans, who are yielding 10.7 fantasy points per game to TEs.",,,TE5,A-,12.4,0.45629999999999993
17270,Dallas Goedert,e8029983-87cf-49a2-bc04-04c8233a0630,PHI,TE,TE,D. Goedert,TE,TE,https://www.fantasypros.com/nfl/players/dallas-goedert.php,dallas-goedert.php,https://images.fantasypros.com/images/players/nfl/17270/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17270/headshot/210x210.png,31019,2132551,14,91.4,89.7,93,vs. LAC,LAC,-1.0,6,3,7,5.97,1.11,"Goedert has posted or matched season-highs in both targets and yards in two games following the Zach Ertz trade. The usage was particularly promising in Week 8 against the Lions, with Goedert being targeted on a whopping 38% of his routes. Given Hurts' passing struggles, Goedert's 8.9 ADOT makes him a more reliable weekly option than Smith, but the upside obviously isn't as high. He's a mid-tier TE1 for Week 9 and moving forward.",,,TE6,A-,12.3,0.41070000000000007
17349,Dalton Schultz,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,DAL,TE,TE,D. Schultz,TE,TE,https://www.fantasypros.com/nfl/players/dalton-schultz.php,dalton-schultz.php,https://images.fantasypros.com/images/players/nfl/17349/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17349/headshot/210x210.png,31107,2136748,7,87.1,88.2,86,vs. DEN,DEN,,7,6,7,6.17,0.37,"Schultz has been one of the more pleasant surprises of the fantasy season, catching 33-370-3 and averaging 10.2 fantasy points per game (0.5 PPR). He was a disappointment last week, with 2-11-0 on seven targets in the road win over the Vikings, and you have to wonder if the return of WR Michael Gallup from a calf injury will cut into Schultz's target load. Schultz has been averaging 6.3 targets per game, and a slight target haircut could drop him from an every-week starter to a fringe TE1. I've got him ranked TE8 this week, but there's a big drop-off from TE6 or TE7 to the Schultz tier.",,,TE7,B+,9.9,0.022816666666666666
16499,George Kittle,2ada91b0-036e-454f-83c3-6d939ff584a9,SF,TE,TE,G. Kittle,TE,TE,https://www.fantasypros.com/nfl/players/george-kittle.php,george-kittle.php,https://images.fantasypros.com/images/players/nfl/16499/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16499/headshot/210x210.png,30259,2818265,6,95.7,95.4,96,vs. ARI,ARI,,8,7,13,8.80,1.56,"Kittle has been practicing this week and is expected to return from a calf injury. He hasn't played since Week 4, and over his first four games, he was only the TE11 in fantasy scoring, in large part because he has zero touchdowns. Kittle returns to a difficult matchup against an Arizona defense that's giving up only 3.7 fantasy points per game to tight ends. He's the TE7 this week.",,,TE8,B,9.5,0.3476571428571429
15623,Tyler Higbee,0df7912d-9e81-47ea-b4f7-d04986df4ee8,LAR,TE,TE,T. Higbee,TE,TE,https://www.fantasypros.com/nfl/players/tyler-higbee.php,tyler-higbee.php,https://images.fantasypros.com/images/players/nfl/15623/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15623/headshot/210x210.png,29344,1853103,11,87.5,82.0,93,vs. TEN,TEN,,9,8,11,9.73,0.96,"We typically want two things from our tight end streamers. We want to play a lot, and we want them to run routes. Higbee checks the first box, coming in at an 80% snap share through eight games. Unfortunately, he's been targeted on just 15% of his routes, which is even less than Jefferson. A 4.3 ADOT isn't worth getting too excited about. For fantasy purposes, Higbee is little more than a cheap source of the Rams' offense.",,,TE9,B-,9.4,0.1152
11689,Zach Ertz,de3421f7-2147-4835-89a5-724e87bad463,ARI,TE,TE,Z. Ertz,TE,TE,https://www.fantasypros.com/nfl/players/zach-ertz.php,zach-ertz.php,https://images.fantasypros.com/images/players/nfl/11689/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11689/headshot/210x210.png,26658,1685963,12,79.5,73.0,86,at SF,SF,,10,9,15,10.37,1.68,"Ertz had a 3-66-1 receiving line in his first game with the Cardinals, then had 4-42-0 last week vs. the Packers. He's the TE11 this week against a 49ers defense allowing just 3.9 fantasy points per game to tight ends.",start,,TE10,C+,9.3,0.31359999999999993
