Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,4.9,69.1,0.7,0.0,15.8
Zach Ertz,PHI,5.8,66.3,0.5,0.1,15.1
Travis Kelce,KC,5.4,65.6,0.4,0.1,13.9
Jordan Reed,WAS,4.9,51.3,0.3,0.1,11.5
Delanie Walker,TEN,4.3,49.0,0.3,0.0,11.1
Evan Engram,NYG,4.3,49.0,0.3,0.0,11.0
Jimmy Graham,SEA,4.2,46.1,0.3,0.1,10.6
Kyle Rudolph,MIN,4.1,43.4,0.4,0.0,10.5
Austin Seferian-Jenkins,NYJ,4.3,43.6,0.3,0.1,10.3
Cameron Brate,TB,3.6,41.4,0.4,0.0,9.8
Jason Witten,DAL,4.1,41.6,0.3,0.1,9.7
Hunter Henry,LAC,3.4,38.6,0.3,0.0,9.1
Austin Hooper,ATL,3.2,41.4,0.3,0.0,9.1
Jack Doyle,IND,4.0,38.8,0.2,0.1,9.0
George Kittle,SF,3.5,35.7,0.2,0.0,8.6
Jared Cook,OAK,3.3,36.8,0.3,0.1,8.4
Zach Miller,CHI,3.1,35.1,0.3,0.0,8.2
Benjamin Watson,BAL,3.7,34.1,0.2,0.0,8.1
Ed Dickson,CAR,2.9,38.2,0.2,0.0,8.0
Tyler Kroft,CIN,3.4,32.9,0.2,0.0,8.0
Martellus Bennett,GB,3.2,32.6,0.2,0.0,7.8
Julius Thomas,MIA,2.8,28.3,0.2,0.0,7.2
Jermaine Gresham,ARI,3.0,29.5,0.2,0.0,7.0
Jesse James,PIT,2.8,26.5,0.2,0.0,6.9
Coby Fleener,NO,2.4,27.3,0.3,0.0,6.7
Nick O'Leary,BUF,2.3,29.6,0.2,0.0,6.5
Marcedes Lewis,JAC,2.0,24.7,0.3,0.0,6.3
Antonio Gates,LAC,2.3,24.6,0.2,0.0,6.0
A.J. Derby,DEN,2.3,26.0,0.2,0.1,5.9
David Njoku,CLE,2.3,21.8,0.2,0.0,5.8
Vernon Davis,WAS,2.1,29.7,0.1,0.1,5.7
Tyler Higbee,LAR,2.1,25.7,0.2,0.0,5.6
Seth DeValve,CLE,2.0,21.3,0.2,0.0,5.3
Jonnu Smith,TEN,1.6,18.2,0.2,0.0,4.6
