Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.1,0.3,0.0,7.0,91.5,0.6,0.0,19.5
Julio Jones,ATL,0.0,0.0,0.0,6.3,91.6,0.5,0.0,18.3
A.J. Green,CIN,0.0,0.0,0.0,6.3,82.7,0.5,0.1,17.1
Larry Fitzgerald,ARI,0.0,0.0,0.0,6.5,71.6,0.4,0.1,15.8
Michael Thomas,NO,0.0,0.0,0.0,5.5,68.4,0.5,0.0,15.3
Mike Evans,TB,0.0,0.0,0.0,5.3,73.7,0.4,0.0,15.3
Demaryius Thomas,DEN,0.0,0.0,0.0,5.9,73.2,0.4,0.1,15.2
Jarvis Landry,MIA,0.2,0.8,0.0,6.4,65.4,0.4,0.0,15.1
Dez Bryant,DAL,0.0,0.0,0.0,4.7,68.3,0.6,0.0,15.0
Michael Crabtree,OAK,0.0,0.0,0.0,4.9,62.3,0.5,0.0,14.0
Adam Thielen,MIN,0.1,0.6,0.0,5.3,67.9,0.3,0.1,13.9
Doug Baldwin,SEA,0.2,0.8,0.0,5.3,63.0,0.4,0.0,13.8
Tyreek Hill,KC,1.0,5.7,0.0,5.1,60.0,0.3,0.1,13.7
Jordy Nelson,GB,0.0,0.0,0.0,4.6,62.3,0.5,0.1,13.7
Brandin Cooks,NE,0.3,1.2,0.0,4.4,65.8,0.4,0.0,13.7
Pierre Garcon,SF,0.0,0.0,0.0,5.3,66.4,0.3,0.0,13.6
Alshon Jeffery,PHI,0.0,0.0,0.0,4.5,63.1,0.4,0.0,13.2
Chris Hogan,NE,0.3,1.3,0.0,4.2,58.2,0.5,0.0,13.1
T.Y. Hilton,IND,0.0,0.0,0.0,4.6,65.7,0.3,0.1,13.0
Rishard Matthews,TEN,0.0,0.1,0.0,4.4,61.7,0.3,0.0,12.6
Keenan Allen,LAC,0.0,0.0,0.0,4.9,59.1,0.3,0.1,12.6
Devin Funchess,CAR,0.0,0.0,0.0,4.1,54.0,0.3,0.0,11.6
Kelvin Benjamin,CAR,0.0,0.0,0.0,3.9,56.0,0.3,0.0,11.4
Amari Cooper,OAK,0.0,0.0,0.0,4.1,53.8,0.3,0.0,11.3
Davante Adams,GB,0.0,0.0,0.0,3.9,49.7,0.4,0.0,11.1
DeSean Jackson,TB,0.0,0.0,0.0,3.6,56.2,0.3,0.0,10.9
Terrelle Pryor,WAS,0.1,0.3,0.0,3.8,54.2,0.3,0.0,10.8
Sterling Shepard,NYG,0.2,1.1,0.0,4.1,49.3,0.3,0.0,10.8
Danny Amendola,NE,0.0,0.2,0.0,4.2,45.7,0.3,0.0,10.7
John Brown,ARI,0.2,1.2,0.0,3.6,52.1,0.3,0.0,10.7
Randall Cobb,GB,0.3,1.4,0.0,4.0,44.8,0.3,0.0,10.5
Allen Hurns,JAC,0.0,0.0,0.0,3.7,49.4,0.3,0.0,10.4
Mohamed Sanu,ATL,0.1,0.7,0.0,4.0,46.5,0.3,0.0,10.3
Eric Decker,TEN,0.0,0.0,0.0,3.7,46.2,0.3,0.0,10.3
Marqise Lee,JAC,0.2,1.1,0.0,3.5,48.9,0.3,0.0,10.2
Nelson Agholor,PHI,0.1,0.6,0.0,3.3,44.1,0.4,0.0,10.0
Cooper Kupp,LAR,0.0,0.1,0.0,3.4,44.8,0.3,0.0,9.7
Jermaine Kearse,NYJ,0.0,0.0,0.0,3.6,44.5,0.3,0.0,9.7
Robert Woods,LAR,0.0,0.1,0.0,3.7,47.0,0.2,0.0,9.7
Jeremy Maclin,BAL,0.0,0.0,0.0,3.8,44.1,0.2,0.0,9.6
Ted Ginn,NO,0.7,3.6,0.0,3.2,43.2,0.3,0.0,9.6
Sammy Watkins,LAR,0.0,0.0,0.0,3.2,46.2,0.3,0.0,9.4
Robby Anderson,NYJ,0.1,0.4,0.0,3.4,48.0,0.2,0.0,9.4
Willie Snead,NO,0.0,0.0,0.0,3.4,44.5,0.2,0.0,9.2
Kenny Stills,MIA,0.0,0.0,0.0,3.0,43.8,0.3,0.0,9.1
Donte Moncrief,IND,0.1,0.4,0.0,3.2,40.4,0.3,0.0,9.1
Tyler Lockett,SEA,0.2,1.6,0.0,3.3,43.3,0.2,0.0,9.1
Cole Beasley,DAL,0.0,0.0,0.0,3.6,39.2,0.2,0.0,8.9
Martavis Bryant,PIT,0.2,1.6,0.0,2.9,41.1,0.2,0.0,8.7
Jamison Crowder,WAS,0.1,0.4,0.0,3.6,39.6,0.2,0.1,8.5
Taylor Gabriel,ATL,0.1,0.8,0.0,3.0,40.5,0.2,0.0,8.4
Adam Humphries,TB,0.0,0.0,0.0,3.4,37.3,0.2,0.0,8.3
Tyrell Williams,LAC,0.0,0.0,0.0,3.1,40.4,0.2,0.1,8.2
Ricardo Louis,CLE,0.0,0.0,0.0,3.1,38.2,0.2,0.0,8.1
Terrance Williams,DAL,0.0,0.0,0.0,3.1,38.9,0.2,0.0,8.1
Paul Richardson,SEA,0.0,0.0,0.0,2.8,38.4,0.2,0.0,8.0
JuJu Smith-Schuster,PIT,0.0,0.1,0.0,2.9,36.0,0.2,0.0,8.0
Jeremy Kerley,NYJ,0.0,0.0,0.0,3.3,35.6,0.2,0.0,7.9
Bennie Fowler,DEN,0.0,0.0,0.0,2.9,36.0,0.2,0.0,7.9
Marquise Goodwin,SF,0.1,0.3,0.0,2.7,39.1,0.2,0.0,7.8
Jaron Brown,ARI,0.1,0.4,0.0,2.8,38.5,0.2,0.0,7.6
Kendall Wright,CHI,0.0,0.0,0.0,2.9,36.0,0.2,0.0,7.6
Roger Lewis,NYG,0.0,0.0,0.0,2.8,34.7,0.2,0.0,7.5
Jordan Matthews,BUF,0.0,0.0,0.0,2.6,34.3,0.2,0.0,7.4
Mike Wallace,BAL,0.1,0.5,0.0,2.7,35.1,0.1,0.0,7.2
Brandon LaFell,CIN,0.0,0.0,0.0,3.0,31.8,0.2,0.0,7.1
Torrey Smith,PHI,0.0,0.2,0.0,2.3,34.5,0.2,0.0,7.1
Albert Wilson,KC,0.3,1.7,0.0,2.7,30.3,0.2,0.0,7.0
J.J. Nelson,ARI,0.1,0.7,0.0,2.3,34.9,0.2,0.1,6.9
Zay Jones,BUF,0.0,0.1,0.0,2.2,30.7,0.2,0.0,6.3
Kenny Britt,CLE,0.0,0.0,0.0,2.1,28.6,0.2,0.0,6.0
Trent Taylor,SF,0.0,0.3,0.0,2.5,25.4,0.2,0.0,6.0
Laquon Treadwell,MIN,0.0,0.0,0.0,2.2,27.4,0.2,0.0,5.9
Seth Roberts,OAK,0.0,0.0,0.0,2.1,25.8,0.2,0.0,5.7
Ryan Grant,WAS,0.0,0.0,0.0,2.1,25.8,0.2,0.0,5.6
Travis Benjamin,LAC,0.1,0.4,0.0,2.0,26.7,0.1,0.0,5.3
Brice Butler,DAL,0.0,0.0,0.0,1.6,25.7,0.2,0.0,5.2
Taywan Taylor,TEN,0.4,2.6,0.0,1.6,22.4,0.2,0.0,5.0
Brandon Coleman,NO,0.0,0.0,0.0,1.7,22.7,0.2,0.0,5.0
Josh Doctson,WAS,0.0,0.0,0.0,1.6,23.6,0.2,0.0,4.9
Devante Parker,MIA,0.0,0.0,0.0,1.5,22.8,0.2,0.0,4.9
Tanner Gentry,CHI,0.0,0.1,0.0,1.9,22.7,0.1,0.0,4.9
Mike Williams,LAC,0.0,0.0,0.0,1.7,22.4,0.1,0.0,4.8
Kamar Aiken,IND,0.0,0.0,0.0,1.9,21.7,0.1,0.0,4.8
Kasen Williams,CLE,0.0,0.0,0.0,2.0,21.4,0.1,0.0,4.7
Tavon Austin,LAR,2.0,11.6,0.1,1.3,12.9,0.1,0.1,4.5
Michael Campanaro,BAL,0.3,1.7,0.0,1.9,18.7,0.1,0.0,4.4
Keelan Cole,JAC,0.0,0.0,0.0,1.7,21.0,0.1,0.0,4.4
Curtis Samuel,CAR,0.5,2.3,0.0,1.6,19.2,0.1,0.0,4.4
Tre McBride,CHI,0.0,0.0,0.0,1.6,21.0,0.1,0.0,4.3
Tavarres King,NYG,0.0,0.0,0.0,1.7,19.8,0.1,0.0,4.3
Russell Shepard,CAR,0.0,0.0,0.0,1.6,19.4,0.1,0.0,4.2
Jordan Taylor,DEN,0.0,0.0,0.0,1.6,19.4,0.1,0.0,4.2
Rashard Higgins,CLE,0.1,0.5,0.0,1.7,18.4,0.1,0.0,4.1
Chris Moore,BAL,0.0,0.1,0.0,1.6,19.0,0.1,0.0,4.0
Brandon Tate,BUF,0.0,0.1,0.0,1.1,16.6,0.2,0.0,4.0
Andre Holmes,BUF,0.0,0.0,0.0,1.2,15.9,0.2,0.0,3.9
Demarcus Robinson,KC,0.0,0.0,0.0,1.4,18.1,0.1,0.0,3.9
Cordarrelle Patterson,OAK,1.3,9.9,0.0,1.2,11.4,0.1,0.0,3.9
Leonte Carroo,MIA,0.0,0.1,0.0,1.4,17.3,0.1,0.0,3.8
Michael Floyd,MIN,0.0,0.0,0.0,1.3,18.0,0.1,0.0,3.8
De'Anthony Thomas,KC,0.1,0.8,0.0,1.3,15.4,0.1,0.0,3.6
Aldrick Robinson,SF,0.1,0.4,0.0,1.3,16.9,0.1,0.0,3.6
