Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Le'Veon Bell,PIT,21.2,91.0,0.7,4.7,33.0,0.1,0.1,22.0
Kareem Hunt,KC,18.0,85.3,0.8,3.4,33.1,0.2,0.3,20.3
Ezekiel Elliott,DAL,21.1,90.8,0.8,3.0,24.9,0.1,0.1,19.6
LeSean McCoy,BUF,17.7,76.8,0.5,4.5,35.2,0.2,0.1,19.4
Todd Gurley,LAR,19.8,73.5,0.7,3.7,31.1,0.2,0.2,18.7
Leonard Fournette,JAC,18.3,84.4,0.7,2.4,22.6,0.1,0.1,17.7
Melvin Gordon,LAC,17.4,63.3,0.5,3.9,30.4,0.2,0.2,16.8
Mark Ingram,NO,15.3,65.8,0.4,3.8,29.3,0.2,0.2,16.6
Devonta Freeman,ATL,14.5,67.9,0.6,3.0,25.8,0.1,0.1,16.3
Jay Ajayi,MIA,20.4,86.6,0.5,1.6,9.9,0.1,0.2,14.2
Christian McCaffrey,CAR,6.7,25.4,0.2,5.1,41.4,0.2,0.2,13.9
Carlos Hyde,SF,13.8,62.4,0.4,2.8,19.6,0.1,0.1,13.9
Jordan Howard,CHI,18.5,78.8,0.5,1.7,12.3,0.1,0.1,13.7
Alvin Kamara,NO,8.1,36.1,0.3,4.4,32.2,0.2,0.1,13.7
Jerick McKinnon,MIN,14.4,56.5,0.3,2.9,20.0,0.1,0.1,12.9
C.J. Anderson,DEN,15.2,66.3,0.4,1.8,13.6,0.0,0.1,12.2
Chris Thompson,WAS,5.9,26.4,0.1,3.9,39.7,0.2,0.1,12.1
Doug Martin,TB,16.5,66.4,0.4,1.7,13.7,0.1,0.1,12.0
Adrian Peterson,ARI,16.4,67.9,0.5,1.3,8.7,0.0,0.2,11.7
Joe Mixon,CIN,14.0,54.1,0.3,2.5,18.3,0.0,0.1,11.7
Javorius Allen,BAL,10.8,39.8,0.2,3.7,23.7,0.1,0.1,11.5
Derrick Henry,TEN,14.1,59.8,0.5,1.4,10.8,0.1,0.1,11.5
Tevin Coleman,ATL,7.2,34.5,0.2,2.8,27.8,0.2,0.1,11.3
Frank Gore,IND,13.9,57.1,0.3,2.0,14.9,0.0,0.1,11.1
Duke Johnson,CLE,5.0,21.1,0.1,4.0,35.8,0.1,0.1,10.9
Ty Montgomery,GB,9.6,41.1,0.3,2.6,20.4,0.1,0.1,10.7
James White,NE,3.0,13.6,0.1,4.1,33.4,0.2,0.1,10.4
Isaiah Crowell,CLE,12.9,49.6,0.3,1.8,13.3,0.0,0.1,10.0
LeGarrette Blount,PHI,12.2,55.0,0.4,1.0,8.2,0.0,0.1,9.7
Jonathan Stewart,CAR,15.0,56.7,0.3,1.2,8.4,0.0,0.1,9.6
