Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,
931936552, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Carlos Hyde (9830239),DeMarco Murray (9829850),Cooper Kupp (9830184),Kenny Stills (9829987),Michael Thomas (9830218),Rob Gronkowski (9830030),Adrian Peterson (9830307),Cardinals (9830337),,RB,Leonard Fournette (9830340),Leonard Fournette,9830340,8100,JAX@ARI 11/26/2017 04:25PM ET,JAX
931936553, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Doug Martin (9829746),Christian McCaffrey (9830076),Robby Anderson (9830050),Tyreek Hill (9829953),Kenny Stills (9829987),Jack Doyle (9829899),Rob Gronkowski (9830030),Buccaneers (9829772),,WR,A.J. Green (9829784),A.J. Green,9829784,8000,CLE@CIN 11/26/2017 01:00PM ET,CIN
931936554, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Jordan Howard (9830108),Joe Mixon (9829776),Mike Evans (9829754),Larry Fitzgerald (9830319),Kenny Stills (9829987),Delanie Walker (9829868),Rob Gronkowski (9830030),Bears (9830138),,RB,Kareem Hunt (9829945),Kareem Hunt,9829945,8000,BUF@KC 11/26/2017 01:00PM ET,KC
931936555, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Jay Ajayi (9830142),Duke Johnson Jr. (9829812),Michael Crabtree (9830417),Emmanuel Sanders (9830385),Kenny Stills (9829987),Rob Gronkowski (9830030),Carlos Hyde (9830239),Eagles (9830170),,RB,Alvin Kamara (9830210),Alvin Kamara,9830210,7900,NO@LAR 11/26/2017 04:25PM ET,NO
931936556, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Leonard Fournette (9830340),J.D. McKissic (9830272),Corey Davis (9829858),Cooper Kupp (9830184),Kenny Stills (9829987),Jack Doyle (9829899),Rob Gronkowski (9830030),Jaguars (9830368),,WR,Julio Jones (9829722),Julio Jones,9829722,7700,TB@ATL 11/26/2017 01:00PM ET,ATL
931936557, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Doug Martin (9829746),DeMarco Murray (9829850),A.J. Green (9829784),Tyreek Hill (9829953),Jarvis Landry (9829985),Greg Olsen (9830098),Rob Gronkowski (9830030),Buccaneers (9829772),,QB,Tom Brady (9830004),Tom Brady,9830004,7700,MIA@NE 11/26/2017 01:00PM ET,NE
931936558, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Jordan Howard (9830108),LeSean McCoy (9829911),Corey Coleman (9829820),Devin Funchess (9830086),Jarvis Landry (9829985),Rob Gronkowski (9830030),Joe Mixon (9829776),Bears (9830138),,WR,Mike Evans (9829754),Mike Evans,9829754,7400,TB@ATL 11/26/2017 01:00PM ET,TB
931936559, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Jay Ajayi (9830142),J.D. McKissic (9830272),Cooper Kupp (9830184),Jarvis Landry (9829985),Michael Thomas (9830218),Rob Gronkowski (9830030),Larry Fitzgerald (9830319),Eagles (9830170),,TE,Travis Kelce (9829963),Travis Kelce,9829963,7300,BUF@KC 11/26/2017 01:00PM ET,KC
931936560, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Christian McCaffrey (9830076),Joe Mixon (9829776),Robby Anderson (9830050),Michael Crabtree (9830417),Jarvis Landry (9829985),Rob Gronkowski (9830030),Emmanuel Sanders (9830385),Seahawks (9830300),,QB,Carson Wentz (9830139),Carson Wentz,9830139,7200,CHI@PHI 11/26/2017 01:00PM ET,PHI
931936561, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Joe Mixon (9829776),DeMarco Murray (9829850),Amari Cooper (9830415),Jarvis Landry (9829985),Demaryius Thomas (9830383),Rob Gronkowski (9830030),Mark Ingram (9830208),Saints (9830236),,WR,Michael Thomas (9830218),Michael Thomas,9830218,7200,NO@LAR 11/26/2017 04:25PM ET,NO
931936562, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Dion Lewis (9830008),Christian McCaffrey (9830076),Michael Crabtree (9830417),Cooper Kupp (9830184),Sammy Watkins (9830186),Travis Kelce (9829963),Carlos Hyde (9830239),Patriots (9830038),,WR,Brandin Cooks (9830018),Brandin Cooks,9830018,7100,MIA@NE 11/26/2017 01:00PM ET,NE
931936563, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Jordan Howard (9830108),LeSean McCoy (9829911),Larry Fitzgerald (9830319),Cooper Kupp (9830184),Sammy Watkins (9830186),Rob Gronkowski (9830030),Damien Williams (9829977),Bears (9830138),,QB,Russell Wilson (9830268),Russell Wilson,9830268,7000,SEA@SF 11/26/2017 04:05PM ET,SEA
931936564, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Carlos Hyde (9830239),DeMarco Murray (9829850),Corey Coleman (9829820),A.J. Green (9829784),Cooper Kupp (9830184),Rob Gronkowski (9830030),Sammy Watkins (9830186),Panthers (9830104),,WR,Doug Baldwin (9830282),Doug Baldwin,9830282,7000,SEA@SF 11/26/2017 04:05PM ET,SEA
931936565, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Leonard Fournette (9830340),Dion Lewis (9830008),Tyreek Hill (9829953),Cooper Kupp (9830184),Sammy Watkins (9830186),Jack Doyle (9829899),Delanie Walker (9829868),Jaguars (9830368),,WR,Tyreek Hill (9829953),Tyreek Hill,9829953,6900,BUF@KC 11/26/2017 01:00PM ET,KC
931936566, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Tevin Coleman (9829712),Duke Johnson Jr. (9829812),A.J. Green (9829784),Cooper Kupp (9830184),Sammy Watkins (9830186),Zach Ertz (9830164),Adrian Peterson (9830307),Cardinals (9830337),,TE,Rob Gronkowski (9830030),Rob Gronkowski,9830030,6900,MIA@NE 11/26/2017 01:00PM ET,NE
931936567, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Jordan Howard (9830108),Carlos Hyde (9830239),Larry Fitzgerald (9830319),A.J. Green (9829784),Tyreek Hill (9829953),Jared Cook (9830425),Demaryius Thomas (9830383),Bears (9830138),,RB,Christian McCaffrey (9830076),Christian McCaffrey,9830076,6900,CAR@NYJ 11/26/2017 01:00PM ET,CAR
931936568, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Dion Lewis (9830008),Christian McCaffrey (9830076),Alshon Jeffery (9830152),Demaryius Thomas (9830383),Michael Thomas (9830218),Jared Cook (9830425),Carlos Hyde (9830239),Patriots (9830038),,QB,Drew Brees (9830205),Drew Brees,9830205,6900,NO@LAR 11/26/2017 04:25PM ET,NO
931936569, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),DeMarco Murray (9829850),Adrian Peterson (9830307),A.J. Green (9829784),Alshon Jeffery (9830152),Demaryius Thomas (9830383),Rob Gronkowski (9830030),Jared Cook (9830425),Cardinals (9830337),,WR,Jarvis Landry (9829985),Jarvis Landry,9829985,6800,MIA@NE 11/26/2017 01:00PM ET,MIA
931936570, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Christian McCaffrey (9830076),Damien Williams (9829977),Robby Anderson (9830050),Cooper Kupp (9830184),Demaryius Thomas (9830383),Jared Cook (9830425),Leonard Fournette (9830340),Jaguars (9830368),,RB,David Johnson (9830305),David Johnson,9830305,6800,JAX@ARI 11/26/2017 04:25PM ET,ARI
931936571, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Jay Ajayi (9830142),Joe Mixon (9829776),Devin Funchess (9830086),Jarvis Landry (9829985),Demaryius Thomas (9830383),Rob Gronkowski (9830030),Jared Cook (9830425),Eagles (9830170),,WR,T.Y. Hilton (9829889),T.Y. Hilton,9829889,6700,TEN@IND 11/26/2017 01:00PM ET,IND
931936572, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Leonard Fournette (9830340),Carlos Hyde (9830239),Corey Coleman (9829820),A.J. Green (9829784),Emmanuel Sanders (9830385),Jack Doyle (9829899),Jared Cook (9830425),Jaguars (9830368),,QB,Jared Goff (9830171),Jared Goff,9830171,6700,NO@LAR 11/26/2017 04:25PM ET,LAR
931936573, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Jordan Howard (9830108),Christian McCaffrey (9830076),Brandin Cooks (9830018),Emmanuel Sanders (9830385),Michael Thomas (9830218),Jared Cook (9830425),DeMarco Murray (9829850),Bears (9830138),,QB,Cam Newton (9830073),Cam Newton,9830073,6600,CAR@NYJ 11/26/2017 01:00PM ET,CAR
931936574, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Tevin Coleman (9829712),Dion Lewis (9830008),Mike Evans (9829754),Larry Fitzgerald (9830319),Tyreek Hill (9829953),Jared Cook (9830425),Emmanuel Sanders (9830385),Patriots (9830038),,TE,Zach Ertz (9830164),Zach Ertz,9830164,6600,CHI@PHI 11/26/2017 01:00PM ET,PHI
931936575, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Carlos Hyde (9830239),LeSean McCoy (9829911),Devin Funchess (9830086),Jarvis Landry (9829985),Emmanuel Sanders (9830385),Jared Cook (9830425),Adrian Peterson (9830307),Cardinals (9830337),,RB,Tevin Coleman (9829712),Tevin Coleman,9829712,6500,TB@ATL 11/26/2017 01:00PM ET,ATL
931936576, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Jay Ajayi (9830142),Christian McCaffrey (9830076),Mike Evans (9829754),Cooper Kupp (9830184),Emmanuel Sanders (9830385),Jared Cook (9830425),Carlos Hyde (9830239),Eagles (9830170),,QB,Alex Smith (9829942),Alex Smith,9829942,6500,BUF@KC 11/26/2017 01:00PM ET,KC
931936577, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Jay Ajayi (9830142),DeMarco Murray (9829850),Brandin Cooks (9830018),A.J. Green (9829784),Kenny Stills (9829987),Greg Olsen (9830098),Carlos Hyde (9830239),Eagles (9830170),,WR,Robert Woods (9830182),Robert Woods,9830182,6500,NO@LAR 11/26/2017 04:25PM ET,LAR
931936578, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Kareem Hunt (9829945),Carlos Hyde (9830239),Brandin Cooks (9830018),Alshon Jeffery (9830152),Kenny Stills (9829987),Jared Cook (9830425),Emmanuel Sanders (9830385),Chiefs (9829971),,QB,Matt Ryan (9829710),Matt Ryan,9829710,6400,TB@ATL 11/26/2017 01:00PM ET,ATL
931936579, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Marshawn Lynch (9830407),Christian McCaffrey (9830076),Brandin Cooks (9830018),Dontrelle Inman (9830120),Kenny Stills (9829987),Zach Ertz (9830164),Leonard Fournette (9830340),Jaguars (9830368),,QB,Marcus Mariota (9829845),Marcus Mariota,9829845,6300,TEN@IND 11/26/2017 01:00PM ET,TEN
931936580, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Jordan Howard (9830108),DeMarco Murray (9829850),Brandin Cooks (9830018),Mike Evans (9829754),Kenny Stills (9829987),Jack Doyle (9829899),Leonard Fournette (9830340),Bears (9830138),,WR,Alshon Jeffery (9830152),Alshon Jeffery,9830152,6300,CHI@PHI 11/26/2017 01:00PM ET,PHI
931936581, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Mark Ingram (9830208),Adrian Peterson (9830307),Brandin Cooks (9830018),Tyreek Hill (9829953),Kenny Stills (9829987),Delanie Walker (9829868),Amari Cooper (9830415),Cardinals (9830337),,RB,Jay Ajayi (9830142),Jay Ajayi,9830142,6200,CHI@PHI 11/26/2017 01:00PM ET,PHI
931936582, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Jordan Howard (9830108),Carlos Hyde (9830239),Devin Funchess (9830086),Tyreek Hill (9829953),Michael Thomas (9830218),Jack Doyle (9829899),Cooper Kupp (9830184),Bears (9830138),,WR,Devin Funchess (9830086),Devin Funchess,9830086,6100,CAR@NYJ 11/26/2017 01:00PM ET,CAR
931936583, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Doug Martin (9829746),Christian McCaffrey (9830076),Amari Cooper (9830415),Cooper Kupp (9830184),Michael Thomas (9830218),Zach Ertz (9830164),Carlos Hyde (9830239),Buccaneers (9829772),,QB,Andy Dalton (9829773),Andy Dalton,9829773,6000,CLE@CIN 11/26/2017 01:00PM ET,CIN
931936584, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Dion Lewis (9830008),DeMarco Murray (9829850),Robby Anderson (9830050),Mike Evans (9829754),Michael Thomas (9830218),Jared Cook (9830425),Cooper Kupp (9830184),Patriots (9830038),,RB,Jordan Howard (9830108),Jordan Howard,9830108,6000,CHI@PHI 11/26/2017 01:00PM ET,CHI
931936585, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Christian McCaffrey (9830076),Joe Mixon (9829776),Brandin Cooks (9830018),Cooper Kupp (9830184),Michael Thomas (9830218),Delanie Walker (9829868),Adrian Peterson (9830307),Cardinals (9830337),,WR,DeVante Parker (9829983),DeVante Parker,9829983,5900,MIA@NE 11/26/2017 01:00PM ET,MIA
931936586, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Leonard Fournette (9830340),Duke Johnson Jr. (9829812),Larry Fitzgerald (9830319),Cooper Kupp (9830184),Michael Thomas (9830218),Greg Olsen (9830098),Tyler Kroft (9829798),Jaguars (9830368),,QB,Tyrod Taylor (9829908),Tyrod Taylor,9829908,5800,BUF@KC 11/26/2017 01:00PM ET,BUF
931936587, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Christian McCaffrey (9830076),DeMarco Murray (9829850),Robby Anderson (9830050),DeVante Parker (9829983),Kenny Stills (9829987),Travis Kelce (9829963),Larry Fitzgerald (9830319),Seahawks (9830300),,WR,Danny Amendola (9830022),Danny Amendola,9830022,5800,MIA@NE 11/26/2017 01:00PM ET,NE
931936588, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Alvin Kamara (9830210),Adrian Peterson (9830307),Cooper Kupp (9830184),DeVante Parker (9829983),Kenny Stills (9829987),Travis Kelce (9829963),Zach Ertz (9830164),Cardinals (9830337),,TE,Jimmy Graham (9830292),Jimmy Graham,9830292,5800,SEA@SF 11/26/2017 04:05PM ET,SEA
931936589, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Leonard Fournette (9830340),Duke Johnson Jr. (9829812),A.J. Green (9829784),DeVante Parker (9829983),Kenny Stills (9829987),Delanie Walker (9829868),Jack Doyle (9829899),Jaguars (9830368),,RB,Devonta Freeman (9829714),Devonta Freeman,9829714,5700,TB@ATL 11/26/2017 01:00PM ET,ATL
931936590, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Todd Gurley II (9830174),DeMarco Murray (9829850),Tyreek Hill (9829953),DeVante Parker (9829983),Kenny Stills (9829987),Jared Cook (9830425),Demaryius Thomas (9830383),Panthers (9830104),,WR,Chris Hogan (9830020),Chris Hogan,9830020,5700,MIA@NE 11/26/2017 01:00PM ET,NE
931936591, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Matt Moore (9829973),Jordan Howard (9830108),Dion Lewis (9830008),Devin Funchess (9830086),Julio Jones (9829722),DeVante Parker (9829983),Travis Kelce (9829963),Kenny Stills (9829987),Bears (9830138),,WR,Robby Anderson (9830050),Robby Anderson,9830050,5700,CAR@NYJ 11/26/2017 01:00PM ET,NYJ
931936592, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Carlos Hyde (9830239),Doug Martin (9829746),Corey Coleman (9829820),Brandin Cooks (9830018),A.J. Green (9829784),Rob Gronkowski (9830030),Devontae Booker (9830377),Buccaneers (9829772),,WR,Demaryius Thomas (9830383),Demaryius Thomas,9830383,5700,DEN@OAK 11/26/2017 04:25PM ET,DEN
931936593, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Christian McCaffrey (9830076),Damien Williams (9829977),Brandin Cooks (9830018),Corey Davis (9829858),Marqise Lee (9830350),Rob Gronkowski (9830030),Adrian Peterson (9830307),Cardinals (9830337),,WR,Larry Fitzgerald (9830319),Larry Fitzgerald,9830319,5600,JAX@ARI 11/26/2017 04:25PM ET,ARI
931936594, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Carlos Hyde (9830239),Jonathan Stewart (9830078),Brandin Cooks (9830018),Tyreek Hill (9829953),Zay Jones (9829921),Rob Gronkowski (9830030),Cooper Kupp (9830184),Panthers (9830104),,QB,Derek Carr (9830404),Derek Carr,9830404,5600,DEN@OAK 11/26/2017 04:25PM ET,OAK
931936595, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Isaiah Crowell (9829814),DeMarco Murray (9829850),Brandin Cooks (9830018),Michael Crabtree (9830417),Demaryius Thomas (9830383),Rob Gronkowski (9830030),Carlos Hyde (9830239),Browns (9829844),,QB,Ryan Fitzpatrick (9829744),Ryan Fitzpatrick,9829744,5500,TB@ATL 11/26/2017 01:00PM ET,TB
931936596, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Joe Mixon (9829776),DeMarco Murray (9829850),Brandin Cooks (9830018),Dontrelle Inman (9830120),Alshon Jeffery (9830152),Rob Gronkowski (9830030),Larry Fitzgerald (9830319),Panthers (9830104),,RB,Carlos Hyde (9830239),Carlos Hyde,9830239,5500,SEA@SF 11/26/2017 04:05PM ET,SF
931936597, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Mark Ingram (9830208),Christian McCaffrey (9830076),Michael Crabtree (9830417),Tyreek Hill (9829953),Marqise Lee (9830350),Jared Cook (9830425),Adrian Peterson (9830307),Cardinals (9830337),,QB,Carson Palmer (9830301),Carson Palmer,9830301,5500,JAX@ARI 11/26/2017 04:25PM ET,ARI
931936598, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Dion Lewis (9830008),LeSean McCoy (9829911),Michael Crabtree (9830417),A.J. Green (9829784),Cooper Kupp (9830184),Jared Cook (9830425),Duke Johnson Jr. (9829812),Patriots (9830038),,WR,Michael Crabtree (9830417),Michael Crabtree,9830417,5500,DEN@OAK 11/26/2017 04:25PM ET,OAK
931936599, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Dion Lewis (9830008),DeMarco Murray (9829850),Michael Crabtree (9830417),Michael Thomas (9830218),Sammy Watkins (9830186),Jared Cook (9830425),Leonard Fournette (9830340),Jaguars (9830368),,QB,Jacoby Brissett (9829877),Jacoby Brissett,9829877,5400,TEN@IND 11/26/2017 01:00PM ET,IND
931936600, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Jordan Howard (9830108),Joe Mixon (9829776),Michael Crabtree (9830417),Mike Evans (9829754),Devin Funchess (9830086),Jared Cook (9830425),Mark Ingram (9830208),Bears (9830138),,WR,Amari Cooper (9830415),Amari Cooper,9830415,5400,DEN@OAK 11/26/2017 04:25PM ET,OAK
931936601, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Derek Carr (9830404),Kareem Hunt (9829945),DeMarco Murray (9829850),Michael Crabtree (9830417),Larry Fitzgerald (9830319),Mohamed Sanu (9829724),Zach Ertz (9830164),Jared Cook (9830425),Chiefs (9829971),,QB,Jameis Winston (9829743),Jameis Winston,9829743,5300,TB@ATL 11/26/2017 01:00PM ET,TB
931936602, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Jay Ajayi (9830142),Carlos Hyde (9830239),Larry Fitzgerald (9830319),Michael Thomas (9830218),Sammy Watkins (9830186),Jared Cook (9830425),Demaryius Thomas (9830383),Eagles (9830170),,WR,Nelson Agholor (9830154),Nelson Agholor,9830154,5300,CHI@PHI 11/26/2017 01:00PM ET,PHI
931936603, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Jordan Howard (9830108),DeMarco Murray (9829850),Demaryius Thomas (9830383),Michael Thomas (9830218),Sammy Watkins (9830186),Travis Kelce (9829963),Dion Lewis (9830008),Bears (9830138),,WR,Mohamed Sanu (9829724),Mohamed Sanu,9829724,5200,TB@ATL 11/26/2017 01:00PM ET,ATL
931936604, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Carlos Hyde (9830239),LeSean McCoy (9829911),Corey Davis (9829858),Michael Thomas (9830218),Sammy Watkins (9830186),Jack Doyle (9829899),Adrian Peterson (9830307),Cardinals (9830337),,RB,DeMarco Murray (9829850),DeMarco Murray,9829850,5200,TEN@IND 11/26/2017 01:00PM ET,TEN
931936605, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Christian McCaffrey (9830076),Damien Williams (9829977),Dontrelle Inman (9830120),Michael Thomas (9830218),Sammy Watkins (9830186),Austin Seferian-Jenkins (9830066),Leonard Fournette (9830340),Jaguars (9830368),,QB,Derek Anderson (9830074),Derek Anderson,9830074,5200,CAR@NYJ 11/26/2017 01:00PM ET,CAR
931936606, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Jared Goff (9830171),Dion Lewis (9830008),J.D. McKissic (9830272),A.J. Green (9829784),Alshon Jeffery (9830152),Michael Thomas (9830218),Delanie Walker (9829868),Sammy Watkins (9830186),Patriots (9830038),,WR,Emmanuel Sanders (9830385),Emmanuel Sanders,9830385,5200,DEN@OAK 11/26/2017 04:25PM ET,DEN
931936607, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Doug Martin (9829746),DeMarco Murray (9829850),DeVante Parker (9829983),Michael Thomas (9830218),Sammy Watkins (9830186),Rob Gronkowski (9830030),Larry Fitzgerald (9830319),Buccaneers (9829772),,WR,Rishard Matthews (9829856),Rishard Matthews,9829856,5100,TEN@IND 11/26/2017 01:00PM ET,TEN
931936608, NFL $1.5M Mini 75th Special [$200K to 1st],49472409,$7.50 ,Tom Brady (9830004),Isaiah Crowell (9829814),Christian McCaffrey (9830076),Larry Fitzgerald (9830319),Tyreek Hill (9829953),DeVante Parker (9829983),Rob Gronkowski (9830030),J.D. McKissic (9830272),Browns (9829844),,QB,Josh McCown (9830039),Josh McCown,9830039,5100,CAR@NYJ 11/26/2017 01:00PM ET,NYJ
