Andy Dalton,1
Kelvin Benjamin,0
Jordan Matthews,1.05
Robert Woods,0
New Orleans Saints,0.9
Jared Goff,1.1
Russell Wilson,1.03
Jacoby Brissett,1.05
Cooper Kupp,1.05
Sammy Watkins,1.05
Charles Clay ,1.05
Kenny Stills,1.05
Corey Davis,1.1
Tevin Coleman,1.1
Jordan Howard,0.95
Rishard Matthews,0.01
J.D. McKissic,1.15
San Francisco 49ers,1.2
Miami Dolphins,1.25
Tampa Bay Buccaneers,1.2
Josh Reynolds,2.5
Damien Williams,1.1
Kenyan Drake,1.1
Seattle Seahawks,1.1
Martavis Bryant,1.1
Michael Crabtree,0.95
Amari Cooper,0.95
Derek Carr,0.95
Marquise Goodwin,1.1
Aldrick Robinson,1.15
