Name_ID,ID,Pos
Steelers  (9581716),9581716,DST
Eagles  (9581648),9581648,DST
Seahawks  (9581813),9581813,DST
Bills  (9581263),9581263,DST
Bengals  (9581301),9581301,DST
Jets  (9581373),9581373,DST
Ravens  (9581872),9581872,DST
Giants  (9581589),9581589,DST
Raiders  (9581841),9581841,DST
Lions  (9581402),9581402,DST
Cardinals  (9581686),9581686,DST
Dolphins  (9581559),9581559,DST
Jaguars  (9581748),9581748,DST
Titans  (9581528),9581528,DST
Chargers  (9581619),9581619,DST
Rams  (9581780),9581780,DST
Panthers  (9581432),9581432,DST
Browns  (9581337),9581337,DST
Packers  (9581935),9581935,DST
49ers  (9581497),9581497,DST
Colts  (9581466),9581466,DST
Cowboys  (9581904),9581904,DST
Aaron Rodgers (9581905),9581905,QB
Dak Prescott (9581873),9581873,QB
Russell Wilson (9581781),9581781,QB
Matthew Stafford (9581374),9581374,QB
Eli Manning (9581560),9581560,QB
Carson Wentz (9581620),9581620,QB
Cam Newton (9581403),9581403,QB
Carson Palmer (9581649),9581649,QB
Ben Roethlisberger (9581687),9581687,QB
Philip Rivers (9581590),9581590,QB
Jacoby Brissett (9581434),9581434,QB
Jay Cutler (9581529),9581529,QB
Tyrod Taylor (9581230),9581230,QB
DeShone Kizer (9581302),9581302,QB
Brian Hoyer (9581467),9581467,QB
Andy Dalton (9581264),9581264,QB
Jared Goff (9581749),9581749,QB
Josh McCown (9581338),9581338,QB
Blake Bortles (9581717),9581717,QB
Joe Flacco (9581842),9581842,QB
EJ Manuel (9581816),9581816,QB
Le'Veon Bell (9581690),9581690,RB
Ezekiel Elliott (9581876),9581876,RB
Jordy Nelson (9581917),9581917,WR
LeSean McCoy (9581233),9581233,RB
Antonio Brown (9581698),9581698,WR
Odell Beckham Jr. (9581571),9581571,WR
Todd Gurley II (9581752),9581752,RB
A.J. Green (9581275),9581275,WR
Carlos Hyde (9581469),9581469,RB
Dez Bryant (9581886),9581886,WR
Melvin Gordon (9581593),9581593,RB
Larry Fitzgerald (9581666),9581666,WR
Leonard Fournette (9581720),9581720,RB
Doug Baldwin (9581795),9581795,WR
Golden Tate (9581386),9581386,WR
Keenan Allen (9581601),9581601,WR
Jay Ajayi (9581531),9581531,RB
Bilal Powell (9581341),9581341,RB
DeVante Parker (9581539),9581539,WR
T.Y. Hilton (9581446),9581446,WR
Randall Cobb (9581919),9581919,WR
Christian McCaffrey (9581406),9581406,RB
Jarvis Landry (9581541),9581541,WR
Pierre Garcon (9581477),9581477,WR
Duke Johnson Jr. (9581307),9581307,RB
Zach Ertz (9581642),9581642,TE
Kelvin Benjamin (9581416),9581416,WR
Amari Cooper (9581827),9581827,WR
Joe Mixon (9581267),9581267,RB
Ameer Abdullah (9581378),9581378,RB
Alshon Jeffery (9581630),9581630,WR
Devin Funchess (9581418),9581418,WR
Rishard Matthews (9581508),9581508,WR
Andre Ellington (9581658),9581658,RB
Sterling Shepard (9581573),9581573,WR
Charles Clay (9581255),9581255,TE
Sammy Watkins (9581760),9581760,WR
Davante Adams (9581921),9581921,WR
Tyrell Williams (9581603),9581603,WR
Michael Crabtree (9581825),9581825,WR
Frank Gore (9581436),9581436,RB
Isaiah Crowell (9581305),9581305,RB
Cooper Kupp (9581762),9581762,WR
Austin Seferian-Jenkins (9581363),9581363,TE
Jeremy Maclin (9581852),9581852,WR
Jaron Brown (9581672),9581672,WR
Aaron Jones (9581911),9581911,RB
DeMarco Murray (9581500),9581500,RB
Marshawn Lynch (9581817),9581817,RB
Allen Hurns (9581730),9581730,WR
LeGarrette Blount (9581624),9581624,RB
Martavis Bryant (9581700),9581700,WR
Javorius Allen (9581844),9581844,RB
Brandon Marshall (9581575),9581575,WR
Jimmy Graham (9581805),9581805,TE
John Brown (9581670),9581670,WR
Wayne Gallman (9581569),9581569,RB
Evan Engram (9581581),9581581,TE
Jermaine Kearse (9581349),9581349,WR
Theo Riddick (9581376),9581376,RB
Hunter Henry (9581611),9581611,TE
Mike Wallace (9581854),9581854,WR
Martellus Bennett (9581929),9581929,TE
Marvin Jones Jr. (9581390),9581390,WR
Robby Anderson (9581351),9581351,WR
Jason Witten (9581898),9581898,TE
Marqise Lee (9581732),9581732,WR
Delanie Walker (9581520),9581520,TE
Alex Collins (9581850),9581850,RB
Paul Richardson (9581797),9581797,WR
Tyler Lockett (9581799),9581799,WR
Jared Cook (9581835),9581835,TE
Kenny Stills (9581543),9581543,WR
Benjamin Watson (9581864),9581864,TE
Antonio Gates (9581613),9581613,TE
Jonathan Stewart (9581408),9581408,RB
Geronimo Allison (9581923),9581923,WR
Eddie Lacy (9581789),9581789,RB
Giovani Bernard (9581269),9581269,RB
Tyler Kroft (9581291),9581291,TE
Donte Moncrief (9581448),9581448,WR
Derrick Henry (9581502),9581502,RB
Eric Ebron (9581396),9581396,TE
Robert Woods (9581764),9581764,WR
Nelson Agholor (9581632),9581632,WR
J.J. Nelson (9581668),9581668,WR
Eric Decker (9581510),9581510,WR
Jesse James (9581710),9581710,TE
Ricardo Louis (9581323),9581323,WR
Zay Jones (9581245),9581245,WR
Shane Vereen (9581563),9581563,RB
J.D. McKissic (9581793),9581793,RB
Torrey Smith (9581634),9581634,WR
Elijah McGuire (9581345),9581345,RB
Terrance Williams (9581890),9581890,WR
JuJu Smith-Schuster (9581708),9581708,WR
Cole Beasley (9581888),9581888,WR
Chris Johnson (9581654),9581654,RB
Rashard Higgins (9581315),9581315,WR
Thomas Rawls (9581787),9581787,RB
Travis Benjamin (9581605),9581605,WR
Andre Holmes (9581251),9581251,WR
Julius Thomas (9581553),9581553,TE
Marquise Goodwin (9581479),9581479,WR
Trent Taylor (9581481),9581481,WR
Aldrick Robinson (9581487),9581487,WR
Jamaal Williams (9581909),9581909,RB
Ed Dickson (9581428),9581428,TE
Matt Breida (9581471),9581471,RB
Jermaine Gresham (9581678),9581678,TE
Chris Ivory (9581724),9581724,RB
Brandon Williams (9581462),9581462,TE
George Kittle (9581495),9581495,TE
Seth Roberts (9581829),9581829,WR
David Njoku (9581331),9581331,TE
Corey Clement (9581626),9581626,RB
Seth DeValve (9581333),9581333,TE
Jalen Richard (9581819),9581819,RB
DeAndre Washington (9581821),9581821,RB
Brandon LaFell (9581277),9581277,WR
Brice Butler (9581892),9581892,WR
TJ Jones (9581394),9581394,WR
Austin Ekeler (9581599),9581599,RB
Kaelin Clay (9581249),9581249,WR
Jeremy Kerley (9581353),9581353,WR
Terrance West (9581846),9581846,RB
Michael Campanaro (9581858),9581858,WR
Orleans Darkwa (9581567),9581567,RB
Kamar Aiken (9581450),9581450,WR
Tavon Austin (9581766),9581766,WR
Gerald Everett (9581774),9581774,TE
Tyler Higbee (9581778),9581778,TE
Robert Turbin (9581440),9581440,RB
Breshad Perriman (9581862),9581862,WR
Tyler Boyd (9581281),9581281,WR
Taywan Taylor (9581514),9581514,WR
Marlon Mack (9581438),9581438,RB
Marcedes Lewis (9581742),9581742,TE
Russell Shepard (9581422),9581422,WR
Kasen Williams (9581327),9581327,WR
Mike Tolbert (9581235),9581235,RB
Jeremy Hill (9581271),9581271,RB
Luke Willson (9581807),9581807,TE
Keelan Cole (9581738),9581738,WR
Cordarrelle Patterson (9581831),9581831,WR
Nick Boyle (9581870),9581870,TE
Jonnu Smith (9581522),9581522,TE
Kenjon Barner (9581628),9581628,RB
Curtis Samuel (9581420),9581420,WR
Lance Kendricks (9581933),9581933,TE
Kenyan Drake (9581533),9581533,RB
Kyle Juszczyk (9581473),9581473,RB
Darren Fells (9581398),9581398,TE
Damien Williams (9581535),9581535,RB
