team,rank,day,mult
ARI,2,Sun,1
ATL,1,Sun,1
BAL,1,Sun,1
CHI,1,Sun,1
CLE,1,Sun,1
DET,1,Sun,1
GB,1,Sun,1
HOU,1,Sun,1
JAC,2,Sun,1
KC,3,Sun,1
LAC,3,Sun,1
LAR,2,Sun,1
MIA,1,Sun,1
MIN,1,Sun,1
NE,1,Sun,1
NO,1,Sun,1
NYJ,1,Sun,1
OAK,3,Sun,1
PIT,3,Sun,1
SF,1,Sun,1
TB,2,Sun,1
WAS,1,Sun,1
