Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Antonio Brown,PIT,NE,1,6,1.5,0.9
2,Keenan Allen,LAC,KC,1,7,2.0,1.0
3,Julio Jones,ATL,TB,1,8,3.2,1.1
4,Michael Thomas,NO,NYJ,1,17,4.5,2.1
5,Adam Thielen,MIN,CIN,2,14,5.5,1.6
6,DeAndre Hopkins,HOU,JAC,1,27,6.9,3.9
7,A.J. Green,CIN,MIN,4,24,9.9,4.7
8,Doug Baldwin,SEA,LAR,5,22,10.3,3.1
9,Larry Fitzgerald,ARI,WAS,4,22,10.4,3.3
10,Devin Funchess,CAR,GB,6,29,10.9,5.0
11,Dez Bryant,DAL,OAK,6,25,11.3,3.2
12,Brandin Cooks,NE,PIT,5,28,11.7,4.2
13,Davante Adams,GB,CAR,4,23,11.9,3.8
14,Michael Crabtree,OAK,DAL,5,30,14.9,4.5
15,Jarvis Landry,MIA,BUF,6,22,15.4,2.7
16,Tyreek Hill,KC,LAC,9,32,17.1,4.5
17,Jordy Nelson,GB,CAR,6,39,17.2,5.5
18,Golden Tate,DET,CHI,8,26,17.3,3.2
19,Mike Evans,TB,ATL,9,41,18.8,4.9
20,Demaryius Thomas,DEN,IND,5,24,18.8,3.2
21,Josh Gordon,CLE,BAL,8,31,19.7,4.0
22,Marvin Jones,DET,CHI,10,43,21.7,4.8
23,Marquise Goodwin,SF,TEN,11,33,23.9,3.3
24,Alshon Jeffery,PHI,NYG,11,37,24.5,3.9
25,Stefon Diggs,MIN,CIN,15,32,24.6,2.9
26,Jamison Crowder,WAS,ARI,9,40,24.7,4.8
27,Marqise Lee,JAC,HOU,15,51,28.3,4.6
28,Mohamed Sanu,ATL,TB,17,48,29.7,5.0
29,Cooper Kupp,LAR,SEA,19,40,29.9,3.6
30,Dede Westbrook,JAC,HOU,18,50,31.8,4.5
31,JuJu Smith-Schuster,PIT,NE,22,61,31.9,7.1
32,Robert Woods,LAR,SEA,12,43,32.2,5.2
33,Sterling Shepard,NYG,PHI,22,53,32.3,4.7
34,Robby Anderson,NYJ,NO,22,52,33.3,4.6
35,T.Y. Hilton,IND,DEN,13,51,34.6,5.7
36,Chris Hogan,NE,PIT,19,80,35.6,7.9
37,Rishard Matthews,TEN,SF,31,50,39.1,4.4
38,Mike Wallace,BAL,CLE,19,60,39.3,6.3
39,Emmanuel Sanders,DEN,IND,18,56,40.3,6.0
40,Randall Cobb,GB,CAR,25,47,40.6,3.8
41,Paul Richardson,SEA,LAR,31,59,41.6,5.3
42,Nelson Agholor,PHI,NYG,29,58,42.9,4.8
43,Corey Coleman,CLE,BAL,31,74,42.8,6.1
44,Jeremy Maclin,BAL,CLE,15,70,43.3,6.7
45,DeSean Jackson,TB,ATL,30,52,44.5,4.7
46,Ted Ginn,NO,NYJ,31,60,44.7,4.6
47,Sammy Watkins,LAR,SEA,30,66,46.3,5.3
48,Kenny Stills,MIA,BUF,37,56,47.4,4.0
49,Josh Doctson,WAS,ARI,37,69,50.5,4.7
50,Kelvin Benjamin,BUF,MIA,33,149,53.7,16.6
51,Jermaine Kearse,NYJ,NO,31,65,51.1,5.3
52,Tyrell Williams,LAC,KC,33,84,52.7,7.9
53,Kendall Wright,CHI,DET,38,64,52.1,5.5
54,Devante Parker,MIA,BUF,41,77,52.9,5.1
55,Martavis Bryant,PIT,NE,40,79,55.9,5.5
56,Corey Davis,TEN,SF,32,81,56.6,7.3
57,Tyler Lockett,SEA,LAR,37,78,57.8,6.2
58,Terrance Williams,DAL,OAK,40,71,58.5,6.1
59,Danny Amendola,NE,PIT,31,98,58.8,8.0
60,Dontrelle Inman,CHI,DET,35,71,58.6,6.0
61,Trent Taylor,SF,TEN,47,66,59.4,4.7
62,Zay Jones,BUF,MIA,53,87,62.2,7.4
63,Brandon LaFell,CIN,MIN,45,68,61.6,4.5
64,Keelan Cole,JAC,HOU,46,90,67.5,8.1
65,Cordarrelle Patterson,OAK,DAL,33,81,67.7,8.1
66,Seth Roberts,OAK,DAL,44,95,72.0,10.4
67,Chester Rogers,IND,DEN,36,98,72.2,10.2
68,Ryan Grant,WAS,ARI,52,86,66.7,6.9
69,Deonte Thompson,BUF,MIA,50,81,71.2,6.0
70,Eric Decker,TEN,SF,53,94,70.3,6.8
71,Tavarres King,NYG,PHI,41,113,79.5,12.4
72,Will Fuller,HOU,JAC,49,92,68.8,5.8
73,Jaron Brown,ARI,WAS,46,98,76.1,7.2
74,Albert Wilson,KC,LAC,55,83,68.7,6.4
75,Donte Moncrief,IND,DEN,50,99,90.4,10.9
76,J.J. Nelson,ARI,WAS,51,90,78.6,5.5
77,Kenny Golladay,DET,CHI,55,83,71.7,6.1
78,Damiere Byrd,CAR,GB,55,94,84.3,7.9
79,Travis Benjamin,LAC,KC,58,88,76.4,6.6
80,Torrey Smith,PHI,NYG,58,78,68.7,4.4
81,Cole Beasley,DAL,OAK,58,84,71.8,5.9
82,Roger Lewis,NYG,PHI,61,80,68.9,3.9
83,Chris Godwin,TB,ATL,67,90,81.1,4.4
84,Willie Snead,NO,NYJ,62,108,81.8,11.5
85,Taylor Gabriel,ATL,TB,72,93,81.9,5.1
86,Adam Humphries,TB,ATL,66,97,82.3,7.1
87,Russell Shepard,CAR,GB,72,96,84.6,4.9
88,Chris Moore,BAL,CLE,61,99,86.1,5.8
89,Brandon Coleman,NO,NYJ,69,96,87.1,6.0
90,Louis Murphy,SF,TEN,76,105,87.9,4.8
91,Aldrick Robinson,SF,TEN,72,104,89.3,6.8
92,Josh Bellamy,CHI,DET,76,109,90.4,5.8
93,Cody Latimer,DEN,IND,79,101,90.5,6.3
94,Johnny Holton,OAK,DAL,77,107,91.2,6.5
95,Mike Williams,LAC,KC,78,105,91.4,6.0
96,Jarius Wright,MIN,CIN,76,108,93.5,7.3
97,Demarcus Robinson,KC,LAC,82,104,93.5,4.4
98,Bennie Fowler,DEN,IND,76,111,94.2,6.6
99,Tavon Austin,LAR,SEA,89,115,96.1,5.8
100,Jeremy Kerley,NYJ,NO,71,142,96.7,14.8
101,Kamar Aiken,IND,DEN,86,111,98.1,8.3
102,Jakeem Grant,MIA,BUF,73,148,99.1,15.3
103,Josh Reynolds,LAR,SEA,64,121,99.4,13.4
104,Kendrick Bourne,SF,TEN,93,119,99.8,6.1
105,Tyler Boyd,CIN,MIN,95,115,100.3,4.8
106,Laquon Treadwell,MIN,CIN,91,116,100.9,6.1
107,Tommylee Lewis,NO,NYJ,84,124,101.5,11.5
108,Eli Rogers,PIT,NE,70,114,102.9,10.7
109,TJ Jones,DET,CHI,95,117,103.5,4.8
110,Chad Hansen,NYJ,NO,96,118,105.9,5.8
